"number","site","month","pH","DO","Temp","EC","BOD","COD","SS","T_N","T_P","TOC","NH3_N","PO4_P","Chl_a","Flow","Rain","logTC","logFC"
1,"영산포","Jan-15",-0.693114077682694,2.51093662709828,-1.48886591703998,0.834254351281236,-1.32525985367644,-1.59414339569908,-1.30561706881541,0.820805348881368,-1.10023742684448,-1.76627045755962,0.663615805695106,-0.0875721222463358,-1.09549242832229,-0.263894379333492,-0.787665067312524,0.225191744621645,-0.965157517143428
2,"영산포","Feb-15",-1.01801130159646,1.17997563353806,-1.36785270243364,0.370440666589401,0.0742145518058805,-0.696217727917556,-0.901948023384561,1.35556353130793,-0.971904912049243,-0.994832951073161,1.38649193185534,-0.933906726506227,0.437886089578119,-0.416292429793262,-1.01221923787091,0.000115814899550029,-0.912566562293307
3,"영산포","Mar-15",1.90606371362741,0.707699151952179,-0.859597201087019,0.834254351281236,1.2828515383588,0.514029911266233,-0.182912536210855,1.25758774138344,-0.766572888376867,0.0658936203457183,1.64149424629837,-1.07496249388288,1.50219890701168,-0.756133526281964,-0.885360712945067,-0.684789413332481,-1.23763132824807
4,"영산포","Apr-15",0.281577594058596,-0.923801420799053,-0.15772055637026,0.10191695439939,0.519501862641165,0.123627447013398,-0.725342816008563,0.259498887894623,-0.381575343991164,0.0658936203457183,0.939683528722558,-0.122836064090498,0.0620849143502907,-0.180990316686038,0.940235530815286,1.15017985021695,-0.119324384726319
5,"영산포","May-15",-0.368216853768932,-1.3102094511875,0.544156088346499,-0.984383517642014,-0.116622867123527,-0.0325335386877365,-0.838874735035991,-0.661473537395565,-1.20290343868066,-0.416254821208318,-0.320914869197976,-0.510739424376281,-0.867817263768204,-0.342507218033702,-0.252526232280536,1.25381541256915,-1.23763132824807
6,"영산포","Jun-15",1.25626926579989,-0.623261841608036,1.01610762531122,0.10191695439939,0.0106020788294115,0.70923114339265,-0.422591031935424,-0.418746419131027,-1.40823546235304,0.740901438521369,0.121458711074929,-0.933906726506227,-0.821185001148692,-0.354010082225621,0.330731353585392,0.60023913844473,-1.54582535510322
7,"영산포","Jul-15",-0.693114077682694,-1.39607790238494,0.955601018008048,-1.26511285311339,-0.116622867123527,0.318828679139815,-0.649654869990279,-0.885237599545687,-0.535574361745445,0.35518268527814,-0.596982592225428,0.194539412506961,-0.84312959532258,0.79722994228784,0.940235530815286,1.0651924971867,-0.29883888209441
8,"영산포","Aug-15",0.931372041886121,-0.58032761600932,1.35494462620896,-1.04541163404883,2.55510099788818,2.77836420393268,1.04070925775142,-1.23099732269856,0.234420727025962,-0.416254821208318,-0.849767495238516,0.476650947260258,2.41564263949975,-0.209479275669132,-0.125667707354696,1.495365505696,-0.470254108788965
9,"영산포","Sep-15",-0.0433196298551666,-1.22434099999007,0.907195732165513,-0.789093545140188,-0.943585015817627,-0.383895756515288,-0.674884185329707,-1.36057820614707,-0.792239391335914,-0.609114197829933,-0.899659252412152,0.194539412506961,-0.546877573975095,-0.315687068363426,-0.227737784881234,0.658746534380383,-0.94720126445564
10,"영산포","Oct-15",-0.368216853768932,-1.35314367678622,0.326332302055091,-1.02100038748611,-1.0071974887941,-0.579096988641705,-0.62442555465085,-1.10141643925004,-1.04890442092638,-0.898403262762354,-0.879702549542698,-0.299155773311308,-0.906220303572507,-0.620483169282966,-0.159205018541987,-0.881179291730225,-0.119324384726319
11,"영산포","Nov-15",-1.34290852551022,-1.61074903037852,-0.339240378279767,0.492496899403041,-0.816360069864688,-0.657177481492273,-0.674884185329707,-0.127979558709965,0.00342220039453957,-0.994832951073161,-0.0769996119046445,1.39351343520847,-1.02965864580063,-0.22974338875334,0.170335517472262,0.282486091558026,0.647639213375505
12,"영산포","Dec-15",-1.99270297333775,0.106619993570146,-1.1379275946816,0.431468782996221,-1.32525985367644,-1.16470068502096,-1.1163972037697,-0.164641467197839,-0.124910314400695,-1.4769813926272,-0.480568492153611,1.1819297841435,-1.1805277307461,-0.0998146636840019,-0.376468469277045,0.357061906167414,0.690851406886468
13,"영산포","Jan-16",1.25626926579989,2.03866014551239,-1.44046063119744,0.834254351281236,-0.116622867123527,-0.618137235066989,-0.536122950962851,0.516132247309733,-1.35690245643495,-1.09126263938397,-0.698983518002639,-1.1454903775712,0.649102808501789,-0.559094826704334,-0.232112216775228,-0.328416211634265,-0.43873004597039
14,"영산포","Feb-16",-0.693114077682694,0.450093798359879,-1.36785270243364,0.699992495186231,-0.943585015817627,-0.891418960043973,-0.92717733872399,0.189967682141761,-0.0479108055235543,-1.28412201600558,0.0139142567228696,1.11140190045518,-0.939137194833339,-0.102437078318429,-0.796413931100513,0.27837270861058,-0.166256234865751
15,"영산포","Mar-16",0.281577594058596,-0.19391958562087,-0.762786629401949,-0.361896730292445,-0.561910177958811,-0.540056742216422,-0.40997637426571,-0.263249358992807,-0.561240864704492,-0.898403262762354,-0.44730732070452,-0.0523081804021737,-0.557849871062039,0.104256875140501,-0.586441200188779,0.162784798949565,-0.160221417780219
16,"영산포","Apr-16",-0.0433196298551666,-0.537393390410603,-0.0851126276064576,-0.447336093261994,-0.561910177958811,-0.227734770814154,-1.14162651910913,0.00981864905479849,0.00342220039453957,-0.609114197829933,-0.23443582343034,0.335595179883609,-1.19972925064826,0.25075449267281,1.41267417536669,-1.27847266752593,-0.70125580473355
