"number","site","month","pH","DO","Temp","EC","BOD","COD","SS","T_N","T_P","TOC","NH3_N","PO4_P","Chl_a","Flow","Rain","logTC","logFC"
1,"堡林2","Jan-15",-0.1083291920983,2.62247485020685,-1.46304067500657,0.556395165575258,-1.48045681249609,-1.26749674869188,-1.40383922842364,0.501980323496117,-1.12701503756602,-1.53801059081371,0.212734414584312,-0.426628220735152,-1.30068877209579,-0.343265148537228,-0.618008247208994,0.298771272697833,0.131530589331768
2,"堡林2","Feb-15",0.482557310256053,0.757766347445617,-1.31859038621211,1.04791815307111,-0.265030467003292,-0.372793161379964,-0.595066078221582,1.14573849611107,-0.598431770365875,-0.815455279693173,1.12677539617121,-0.0540590553671253,-0.932330396612881,-0.3950152587958,-0.899901793359986,-0.0951116100700578,-0.928165017157599
3,"堡林2","Mar-15",-0.1083291920983,0.154478302434631,-0.885239519828723,1.28703744428531,-0.315673231398825,0.153503066450574,-0.544517756333953,1.59515457888001,-0.843845430137369,0.010322218730294,1.69351331362224,-1.21559821798509,0.637797178883007,-0.722342643314744,-0.747461506600222,-0.55387395727326,-1.64295918398009
4,"堡林2","Apr-15",-0.1083291920983,-0.448809742576355,-0.134098018097524,0.290707064226149,0.545253763325244,1.04820665376249,0.550695884564663,0.338938522158947,0.307710973405797,0.21676659333616,0.117375070921423,-0.317049054450439,0.50887174746399,-0.178649000260727,0.571267958226305,1.52325962705023,0.106812878966433
5,"堡林2","May-15",0.482557310256053,-0.503654110304627,0.588153425874781,0.0914409882143181,-0.113102173816691,0.732428917064167,0.213707071980474,-0.191297708550761,-1.25916085436605,-0.196122155875573,-0.225593477593398,-1.14985071821426,0.0161924202556028,-0.253734282936508,-0.60107043756902,-0.698833360537896,-0.81228158196655
6,"堡林2","Jun-15",1.07344381261041,-0.558498478032899,0.920389090102042,-0.559494860090998,0.0894688837654425,0.521910425931951,0.870835256519643,-0.698642683485335,-1.18364895905175,0.732877529850826,-0.444486516455938,-1.04027155192955,-0.296912198904868,-0.333423103027929,-0.0263947533556258,-0.0849716124536454,-0.82003608532823
7,"堡林2","Jul-15",1.07344381261041,-1.43600836168524,1.10817446553484,-1.74180691109453,0.140111648160976,-0.0570154246816412,0.0115137844299598,-1.8034961509994,-0.107604450822886,-0.0928999685726398,-1.39266180855852,0.252762610230073,-0.743546729177892,0.366155841479823,0.798718544820238,1.27182872419781,0.571058845132329
8,"堡林2","Aug-15",0.482557310256053,-1.43600836168524,1.32484989872653,-1.14400868305904,-0.113102173816691,0.206132689233628,-0.611915518850792,-1.26391655058555,0.269955025748644,-0.712233092390239,-0.90557061564411,0.6253317755981,-0.255471881663041,-0.126263919324136,0.612402638780527,1.44524455477593,0.804629415499153
9,"堡林2","Sep-15",1.07344381261041,-0.887564684402527,0.949279147860934,-0.891604986777383,-1.68302787007823,-1.10960788034272,-1.43753810968206,-1.34193368761509,-1.25916085436605,-1.12512184160197,-1.30976419730613,-0.426628220735152,-0.789591526113255,-0.389300522693627,-0.383298599340787,-0.836109941154504,-0.27269061192551
10,"堡林2","Oct-15",-0.1083291920983,-0.22943227166327,0.385923021562535,-0.346944379011711,-0.467601524585425,-0.267533915813857,0.0452126656883787,-0.453846397236977,-0.541797848880145,0.21676659333616,-1.04535874442266,0.0774359441745311,-0.794196005806791,-0.405492274983119,-0.089306617732671,1.2677179416007,0.926603881143771
11,"堡林2","Nov-15",-0.1083291920983,-0.393965374848084,-0.26410327801254,0.118009798349229,-1.07531469733183,-0.58331165251218,-1.08369985646866,-0.792076380526693,-0.900479351623099,-0.918677466996106,-1.10875103538038,-0.229385721422667,-0.780382566726182,-0.18039516962528,0.285744881438176,-0.261629482769443,-0.520102155317623
12,"堡林2","Dec-15",-1.88098869916136,0.209322670162902,-0.899684548708169,0.596248380777624,-2.0881699852425,-1.84642259930547,-1.48808643156968,-0.494957223935174,-1.44794059265182,-1.8476771527225,-1.23770287510633,-0.514291553762923,-1.35594252841822,-0.053559776690927,-0.472827021723505,-1.17753785473051,-1.43854480530967
13,"堡林2","Jan-16",-0.699215694452652,1.63527623109796,-1.52082079052435,1.45973471016223,-1.48045681249609,-1.53064486260715,-1.5217853128281,0.30063070637199,-1.31579477585178,-1.64123277811664,-0.751153496644546,-0.558123220276809,-1.11650958435433,-0.568362253895066,-0.585342471474759,-2.22821516109953,-1.60956295603514
14,"堡林2","Feb-16",-0.1083291920983,1.25136565700006,-1.5352658194038,0.516541950372892,-1.58174234128716,-1.05697825755966,-1.18479650024391,0.0105190770585731,-0.636187718023028,-1.43478840351077,-0.380010596592962,-0.0759748886240681,-1.13953198282202,0.0681958508192717,-0.642205118123242,-0.595905935710009,-0.0845702238641721
15,"堡林2","Mar-16",-1.88098869916136,0.209322670162902,-0.798569346552046,0.489973140237981,-0.670172582167559,-0.214904293030803,0.702340850227549,0.445452936786095,0.930684109748821,-0.299344343178506,-0.24401516898282,0.6253317755981,-0.58238993990412,-0.143566870300161,-0.521220763552001,-0.0465391314285141,1.2803687511324
16,"堡林2","Apr-16",2.25521681731912,-0.393965374848084,0.068132386214721,-1.19714630332886,0.49461099892971,0.521910425931951,0.651792528339921,-0.395450336586128,0.892928162091668,-0.402566530481439,-0.866559975054747,0.493836776056444,0.126699932900475,0.334724792917868,1.04915615878271,-0.0213685255447905,-0.282728700801805
17,"堡林2","May-16",-0.1083291920983,-0.558498478032899,0.472593194839212,-0.95802701211466,-0.822100875354159,-0.58331165251218,-0.898356009547353,-1.17188435899981,-0.0132145816800037,-0.918677466996106,-1.09412204515937,0.0555201109175886,-0.471882427259248,0.0996268993812266,0.0752321044842167,-0.934130945328381,-1.4916753321978
18,"堡林2","Jun-16",-0.699215694452652,-1.43600836168524,0.934834118981488,-0.599348075293364,0.0388261193699092,-0.162274670247749,-0.847807687659724,-0.502431919698483,0.156687182777185,0.113544406033227,-0.476453569161111,0.450005109542558,-0.840240802742155,0.0110484897975356,0.215573955786856,-0.842783103800956,-0.850192332882205
19,"堡林2","Jul-16",0.482557310256053,-0.61334284576117,1.31040486984709,-1.40969678440814,-0.822100875354159,-1.00434863477661,-0.443421112558697,-1.37323397612394,0.100053261291455,-1.12512184160197,-1.19273227553804,0.844490108167528,-0.568576500823511,0.268846585073367,2.45741404599195,-1.44618988123094,-0.445326595728258
20,"堡林2","Aug-16",1.66433031496476,-0.99725341985907,1.49819024527989,-0.307091163809345,-0.265030467003292,-0.00438580189858757,-0.308625587525021,-0.753768564739737,-0.201994319965768,-0.196122155875573,-0.869269047317897,0.0993517774314739,1.2962377750587,-0.12737511801067,-0.2090811287582,-0.785796313228863,-0.0608194563365819
21,"堡林2","Sep-16",-0.1083291920983,-0.887564684402527,0.992614234499272,-0.891604986777383,-1.42981404810056,-1.00434863477661,-0.99945265332261,-1.46900351559133,-0.504041901222992,-1.02189965429904,-1.14721986151711,0.230846776973131,-0.99679311232239,1.46275020241914,1.85128242959003,-0.595905935710009,-0.567339715438863
22,"堡林2","Oct-16",-2.47187520151572,-0.064899168478455,0.241472732768074,-1.36984356920578,-1.58174234128716,-1.95168184487158,-1.30274258464838,-1.42602401495231,0.949562083577398,-1.33156621620784,-1.42571249016896,1.56771260564664,-1.40198732535359,1.10716662272833,1.43267656277354,0.388915124550757,0.801414896709442
