point,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
a_위천,1.4 ,1.7 ,1.2 ,1.6 ,1.1 ,1.1 ,1.0 ,1.4 ,1.5 ,1.5 ,1.3 ,1.4 ,1.9 ,2.0 ,1.6 
b_감천,0.9 ,1.1 ,1.0 ,0.9 ,1.0 ,1.1 ,1.2 ,0.9 ,0.8 ,1.1 ,1.3 ,1.6 ,1.4 ,1.9 ,1.1 
c_금호강,4.0 ,3.9 ,3.8 ,3.6 ,3.9 ,3.0 ,3.3 ,3.1 ,3.8 ,3.6 ,4.3 ,3.7 ,3.8 ,3.0 ,3.1 
d_회천,1.6 ,1.6 ,1.3 ,1.5 ,1.7 ,1.3 ,1.2 ,1.3 ,1.2 ,1.4 ,1.5 ,1.4 ,2.5 ,1.7 ,1.3 
e_황강,0.6 ,0.9 ,1.0 ,0.8 ,1.1 ,0.8 ,0.9 ,1.1 ,1.1 ,1.5 ,1.1 ,1.4 ,0.7 ,0.6 ,0.6 
f_남강,2.6 ,3.6 ,2.5 ,3.3 ,3.7 ,2.0 ,2.8 ,2.0 ,2.0 ,2.7 ,2.1 ,1.9 ,2.9 ,1.7 ,2.2 
