"number","site","month","pH","DO","Temp","EC","BOD","COD","SS","T_N","T_P","TOC","NH3_N","PO4_P","Chl_a","Flow","Rain","logTC","logFC"
1,"唱林","Jan-15",0.530995837361969,2.90401824359638,-1.43185362320451,0.530749613430168,-2.40505651865264,-1.50816621231521,-1.66576647472731,0.819132562131379,-1.7613542531958,-1.8398988449269,0.547079706080991,-0.00919008858451864,-1.83309829990206,-0.263894379333492,-0.618008247208994,-0.318692485070687,-1.08013047351609
2,"唱林","Feb-15",-0.866361629380052,0.982586054449769,-1.32172672439659,0.877025089376841,-0.791908853702698,-1.05135588641891,-0.863687711599712,1.53816515458602,-0.884573928043025,-1.27692562394787,1.36266357785857,0.0332257048824897,-0.818242733295228,-0.416292429793262,-0.899901793359986,-0.499340625819205,-0.717760167016046
3,"唱林","Mar-15",1.92835330410399,0.701400856038071,-0.783328552446736,0.506015650862549,0.894563705108602,0.194490456934638,0.0430100206314795,1.02673592292259,-0.27082770043608,-0.918669937870314,1.17308476020567,-0.178853262452552,1.32628782533746,-0.756133526281964,-0.747461506600222,-0.316566585151334,-0.527238442935913
4,"唱林","Apr-15",-0.0279471493348398,-0.65766093628514,-0.098094515419651,-0.186535301030797,0.0879898726336324,-0.220791657516546,-0.846251216749113,0.363723284967164,-0.767669884689321,-0.816311170419582,0.896615651128527,-0.0940216755185351,-0.836761995459586,-0.180990316686038,0.571267958226305,-0.256116759528221,-0.238600452383726
5,"唱林","May-15",1.36941031740718,-0.282747338402875,0.599375843697203,-0.631746627247948,1.04121349283132,0.651300782830939,-0.305719876380517,-0.527323520714482,-1.35219010145784,-0.867490554144948,-0.325772766862571,-1.11200071872674,0.207724390610218,-0.342507218033702,-0.60107043756902,-0.251295086561464,-0.989974692010722
6,"唱林","Jun-15",1.64888181075559,-0.235883138667592,1.0398834389289,-0.186535301030797,0.67458902352452,0.609772571385821,0.0430100206314795,-0.303243702717619,-1.61522419900367,-0.150979181989829,0.0454857510410258,-1.36649547952879,-0.592307734890057,-0.354010082225621,-0.0263947533556258,0.584788406511116,-0.524126161318736
7,"唱林","Jul-15",-0.0279471493348398,-1.50121653152024,0.978701828480054,-1.49743531711463,-0.865233747564059,-0.179263446071427,-0.724195752794914,-1.03413934436033,-0.41695775462821,-0.713952402968851,-0.83329105995419,1.00878895462368,-1.35900518849449,0.79722994228784,0.798718544820238,0.701496769964224,0.107019920080401
8,"唱林","Aug-15",0.810467330710372,-0.985710334432122,1.39473677953221,-1.13879285988415,0.74791391738588,0.526716148495584,-0.166227917575719,-1.20615355758733,-0.329279722112932,-1.07220808904641,-0.704930402168372,1.0936205415577,0.678113649584917,-0.209479275669132,0.612402638780527,0.508857163421795,-0.0443459986505221
9,"唱林","Sep-15",0.810467330710372,-0.517068337079291,0.954229184300515,-1.21299474758701,-0.205309702811811,-0.428432714742137,-0.602140288840715,-1.17781405119361,-1.23528605810414,-1.07220808904641,-1.00312208410158,-0.22126905591956,0.241059062506063,-0.315687068363426,-0.383298599340787,-0.706379609749883,-0.432476455207387
10,"唱林","Oct-15",0.251524344013563,-0.563932536814574,0.354649401901816,-0.953288140627001,-0.425284384395893,-0.137735234626309,-0.619576783691314,-0.807423293210562,-1.87825829654951,-1.12338747277178,-0.982386900920794,-0.815090164457677,-0.0441375748250539,-0.620483169282966,-0.089306617732671,-0.669030307348789,-0.248143262076932
11,"唱林","Nov-15",-0.586890136031649,-1.12630293363797,-0.30611199094573,0.320510931605403,-1.1585333230095,-0.345376291851901,-0.950870185852712,-0.0383022708507385,-0.153923657082377,-1.27692562394787,-0.309974532058163,2.06918379129889,-1.24418576307547,-0.22974338875334,0.285744881438176,-0.0482401659507358,0.394394612881615
12,"唱林","Dec-15",-1.70477610942527,-0.189018938932309,-1.13818189305005,0.159740174915876,-1.81845736776175,-1.4666380008701,-1.45652853652011,-0.129911372914162,0.313692516332439,-1.63518131002543,-0.494616401334686,2.79025228023803,-1.85161756206642,-0.0998146636840019,-0.472827021723505,0.654858362069319,0.552201683280106
13,"唱林","Jan-16",1.92835330410399,2.15419104783185,-1.46856258947382,0.332877912889212,-1.01188353528678,-1.4666380008701,-1.09036214465751,0.52716974044723,-1.87825829654951,-1.6863606937508,-0.722703416323331,-0.603011197122635,-0.599715439755801,-0.559094826704334,-0.585342471474759,-0.93372664440263,-1.18701816972765
14,"唱林","Feb-16",-0.0279471493348398,0.84199345524392,-1.32172672439659,0.45654772572731,-1.23185821687086,-1.05135588641891,-1.09036214465751,0.0374894322952597,-0.124697646243951,-1.5328225425747,-0.285289790176275,1.64502585662881,-1.57382862960104,-0.102437078318429,-0.642205118123242,-0.0349761151335905,-0.193118136975911
15,"唱林","Mar-16",0.530995837361969,-0.00156213999117635,-0.722146941997889,-0.681214552383187,-0.645259065979976,-0.677601983412847,0.426612907344676,-0.300607469564714,-0.563087808820339,-1.22574624022251,-0.695056505415617,0.245304672217532,-0.584900030024314,0.104256875140501,-0.521220763552001,-0.612256223547182,-0.67590656777722
16,"唱林","Apr-16",-0.307418642683245,-0.329611538138158,0.0120323833882731,-1.31193059785748,-0.351959490534532,-0.885243040638439,-0.00929946392031982,-0.946484592026263,-0.0370196137286728,-0.560414251792754,-0.949803041636702,-0.73025857752366,-0.725646422473437,0.25075449267281,1.04915615878271,0.295549886195987,0.676003137816936
17,"唱林","May-16",-1.14583312272846,-0.235883138667592,0.415831012350663,-1.28719663528986,0.454614341940437,-0.553017349077493,0.00813703093027996,-1.09543176516535,0.313692516332439,-0.560414251792754,-1.1275331831863,0.202888878750523,1.02257192584198,0.0587818213662322,0.0752321044842167,-0.335587895724885,-0.391586673958411
18,"唱林","Jun-16",-1.98424760277367,-1.07943873390269,0.954229184300515,-0.743049458802235,-0.498609278257254,-0.262319868961665,-0.637013278541914,-0.634090963407106,-0.0954716354055247,0.0537383529116342,-0.499553349711063,0.414967846085565,-0.673792488413234,-0.0380091187771649,0.215573955786856,-0.84334570525964,-0.762886788467792
19,"唱林","Jul-16",-0.586890136031649,-0.282747338402875,1.24790091445498,-1.55927022353368,-0.205309702811811,-0.760658406303084,0.444049402195276,-1.14947454479989,0.810534700585679,-0.509234868067389,-1.04163028143733,0.923957367689665,-0.218218639170021,2.03411564474838,2.45741404599195,0.822636237468194,0.780809130995001
