Date,Chla,WT,y_t+1,Chla_t-12,WT_t-12,Chla_t-11,WT_t-11,Chla_t-10,WT_t-10,Chla_t-9,WT_t-9,Chla_t-8,WT_t-8,Chla_t-7,WT_t-7,Chla_t-6,WT_t-6,Chla_t-5,WT_t-5,Chla_t-4,WT_t-4,Chla_t-3,WT_t-3,Chla_t-2,WT_t-2,Chla_t-1,WT_t-1,Chla_t-0,WT_t-0
2019.09.30,63.5,23.2,6.9,22,26.4,73,25,8.9,24.2,7.3,26,54.9,31.1,23.4,28.6,89.4,29,47,26.3,33.9,25.1,12.8,25.1,34.1,26.7,6.8,20.2,63.5,23.2
2019.10.07,6.9,21.3,65.3,73,25,8.9,24.2,7.3,26,54.9,31.1,23.4,28.6,89.4,29,47,26.3,33.9,25.1,12.8,25.1,34.1,26.7,6.8,20.2,63.5,23.2,6.9,21.3
2019.10.14,65.3,20.4,30.7,8.9,24.2,7.3,26,54.9,31.1,23.4,28.6,89.4,29,47,26.3,33.9,25.1,12.8,25.1,34.1,26.7,6.8,20.2,63.5,23.2,6.9,21.3,65.3,20.4
2019.10.21,30.7,19.1,33.5,7.3,26,54.9,31.1,23.4,28.6,89.4,29,47,26.3,33.9,25.1,12.8,25.1,34.1,26.7,6.8,20.2,63.5,23.2,6.9,21.3,65.3,20.4,30.7,19.1
2019.10.28,33.5,17.7,65.8,54.9,31.1,23.4,28.6,89.4,29,47,26.3,33.9,25.1,12.8,25.1,34.1,26.7,6.8,20.2,63.5,23.2,6.9,21.3,65.3,20.4,30.7,19.1,33.5,17.7
2019.11.04,65.8,17.1,84.6,23.4,28.6,89.4,29,47,26.3,33.9,25.1,12.8,25.1,34.1,26.7,6.8,20.2,63.5,23.2,6.9,21.3,65.3,20.4,30.7,19.1,33.5,17.7,65.8,17.1
2019.11.11,84.6,15.2,50.5,89.4,29,47,26.3,33.9,25.1,12.8,25.1,34.1,26.7,6.8,20.2,63.5,23.2,6.9,21.3,65.3,20.4,30.7,19.1,33.5,17.7,65.8,17.1,84.6,15.2
2019.11.18,50.5,14,32.3,47,26.3,33.9,25.1,12.8,25.1,34.1,26.7,6.8,20.2,63.5,23.2,6.9,21.3,65.3,20.4,30.7,19.1,33.5,17.7,65.8,17.1,84.6,15.2,50.5,14
2019.11.25,32.3,12,35.8,33.9,25.1,12.8,25.1,34.1,26.7,6.8,20.2,63.5,23.2,6.9,21.3,65.3,20.4,30.7,19.1,33.5,17.7,65.8,17.1,84.6,15.2,50.5,14,32.3,12
2019.12.02,35.8,9.8,12.5,12.8,25.1,34.1,26.7,6.8,20.2,63.5,23.2,6.9,21.3,65.3,20.4,30.7,19.1,33.5,17.7,65.8,17.1,84.6,15.2,50.5,14,32.3,12,35.8,9.8
2019.12.09,12.5,7.8,20.9,34.1,26.7,6.8,20.2,63.5,23.2,6.9,21.3,65.3,20.4,30.7,19.1,33.5,17.7,65.8,17.1,84.6,15.2,50.5,14,32.3,12,35.8,9.8,12.5,7.8
2019.12.16,20.9,7.4,13.2,6.8,20.2,63.5,23.2,6.9,21.3,65.3,20.4,30.7,19.1,33.5,17.7,65.8,17.1,84.6,15.2,50.5,14,32.3,12,35.8,9.8,12.5,7.8,20.9,7.4
2019.12.23,13.2,6.7,34,63.5,23.2,6.9,21.3,65.3,20.4,30.7,19.1,33.5,17.7,65.8,17.1,84.6,15.2,50.5,14,32.3,12,35.8,9.8,12.5,7.8,20.9,7.4,13.2,6.7
2020.01.06,34,5.7,24.7,6.9,21.3,65.3,20.4,30.7,19.1,33.5,17.7,65.8,17.1,84.6,15.2,50.5,14,32.3,12,35.8,9.8,12.5,7.8,20.9,7.4,13.2,6.7,34,5.7
2020.01.13,24.7,6.8,58.2,65.3,20.4,30.7,19.1,33.5,17.7,65.8,17.1,84.6,15.2,50.5,14,32.3,12,35.8,9.8,12.5,7.8,20.9,7.4,13.2,6.7,34,5.7,24.7,6.8
2020.01.20,58.2,5.6,51.4,30.7,19.1,33.5,17.7,65.8,17.1,84.6,15.2,50.5,14,32.3,12,35.8,9.8,12.5,7.8,20.9,7.4,13.2,6.7,34,5.7,24.7,6.8,58.2,5.6
2020.01.28,51.4,6.8,58.9,33.5,17.7,65.8,17.1,84.6,15.2,50.5,14,32.3,12,35.8,9.8,12.5,7.8,20.9,7.4,13.2,6.7,34,5.7,24.7,6.8,58.2,5.6,51.4,6.8
2020.02.03,58.9,7.8,126.9,65.8,17.1,84.6,15.2,50.5,14,32.3,12,35.8,9.8,12.5,7.8,20.9,7.4,13.2,6.7,34,5.7,24.7,6.8,58.2,5.6,51.4,6.8,58.9,7.8
2020.02.10,126.9,6.6,49.6,84.6,15.2,50.5,14,32.3,12,35.8,9.8,12.5,7.8,20.9,7.4,13.2,6.7,34,5.7,24.7,6.8,58.2,5.6,51.4,6.8,58.9,7.8,126.9,6.6
2020.02.18,49.6,6.4,80.6,50.5,14,32.3,12,35.8,9.8,12.5,7.8,20.9,7.4,13.2,6.7,34,5.7,24.7,6.8,58.2,5.6,51.4,6.8,58.9,7.8,126.9,6.6,49.6,6.4
2020.02.24,80.6,8.4,43.5,32.3,12,35.8,9.8,12.5,7.8,20.9,7.4,13.2,6.7,34,5.7,24.7,6.8,58.2,5.6,51.4,6.8,58.9,7.8,126.9,6.6,49.6,6.4,80.6,8.4
2020.03.02,43.5,10.2,83.9,35.8,9.8,12.5,7.8,20.9,7.4,13.2,6.7,34,5.7,24.7,6.8,58.2,5.6,51.4,6.8,58.9,7.8,126.9,6.6,49.6,6.4,80.6,8.4,43.5,10.2
2020.03.09,83.9,10.1,84,12.5,7.8,20.9,7.4,13.2,6.7,34,5.7,24.7,6.8,58.2,5.6,51.4,6.8,58.9,7.8,126.9,6.6,49.6,6.4,80.6,8.4,43.5,10.2,83.9,10.1
2020.03.16,84,10.3,52.8,20.9,7.4,13.2,6.7,34,5.7,24.7,6.8,58.2,5.6,51.4,6.8,58.9,7.8,126.9,6.6,49.6,6.4,80.6,8.4,43.5,10.2,83.9,10.1,84,10.3
2020.03.23,52.8,13.2,72.6,13.2,6.7,34,5.7,24.7,6.8,58.2,5.6,51.4,6.8,58.9,7.8,126.9,6.6,49.6,6.4,80.6,8.4,43.5,10.2,83.9,10.1,84,10.3,52.8,13.2
2020.03.30,72.6,13.6,104.9,34,5.7,24.7,6.8,58.2,5.6,51.4,6.8,58.9,7.8,126.9,6.6,49.6,6.4,80.6,8.4,43.5,10.2,83.9,10.1,84,10.3,52.8,13.2,72.6,13.6
2020.04.06,104.9,14.2,46.3,24.7,6.8,58.2,5.6,51.4,6.8,58.9,7.8,126.9,6.6,49.6,6.4,80.6,8.4,43.5,10.2,83.9,10.1,84,10.3,52.8,13.2,72.6,13.6,104.9,14.2
2020.04.13,46.3,14.1,50.3,58.2,5.6,51.4,6.8,58.9,7.8,126.9,6.6,49.6,6.4,80.6,8.4,43.5,10.2,83.9,10.1,84,10.3,52.8,13.2,72.6,13.6,104.9,14.2,46.3,14.1
2020.04.20,50.3,15.6,48.5,51.4,6.8,58.9,7.8,126.9,6.6,49.6,6.4,80.6,8.4,43.5,10.2,83.9,10.1,84,10.3,52.8,13.2,72.6,13.6,104.9,14.2,46.3,14.1,50.3,15.6
2020.04.27,48.5,15.6,44.1,58.9,7.8,126.9,6.6,49.6,6.4,80.6,8.4,43.5,10.2,83.9,10.1,84,10.3,52.8,13.2,72.6,13.6,104.9,14.2,46.3,14.1,50.3,15.6,48.5,15.6
2020.05.04,44.1,19.5,33.7,126.9,6.6,49.6,6.4,80.6,8.4,43.5,10.2,83.9,10.1,84,10.3,52.8,13.2,72.6,13.6,104.9,14.2,46.3,14.1,50.3,15.6,48.5,15.6,44.1,19.5
2020.05.11,33.7,20,24.9,49.6,6.4,80.6,8.4,43.5,10.2,83.9,10.1,84,10.3,52.8,13.2,72.6,13.6,104.9,14.2,46.3,14.1,50.3,15.6,48.5,15.6,44.1,19.5,33.7,20
2020.05.18,24.9,20.6,63.1,80.6,8.4,43.5,10.2,83.9,10.1,84,10.3,52.8,13.2,72.6,13.6,104.9,14.2,46.3,14.1,50.3,15.6,48.5,15.6,44.1,19.5,33.7,20,24.9,20.6
2020.05.25,63.1,20.6,22.7,43.5,10.2,83.9,10.1,84,10.3,52.8,13.2,72.6,13.6,104.9,14.2,46.3,14.1,50.3,15.6,48.5,15.6,44.1,19.5,33.7,20,24.9,20.6,63.1,20.6
2020.06.01,22.7,22.6,24.7,83.9,10.1,84,10.3,52.8,13.2,72.6,13.6,104.9,14.2,46.3,14.1,50.3,15.6,48.5,15.6,44.1,19.5,33.7,20,24.9,20.6,63.1,20.6,22.7,22.6
2020.06.08,24.7,25.5,7.6,84,10.3,52.8,13.2,72.6,13.6,104.9,14.2,46.3,14.1,50.3,15.6,48.5,15.6,44.1,19.5,33.7,20,24.9,20.6,63.1,20.6,22.7,22.6,24.7,25.5
2020.06.15,7.6,24.2,74.8,52.8,13.2,72.6,13.6,104.9,14.2,46.3,14.1,50.3,15.6,48.5,15.6,44.1,19.5,33.7,20,24.9,20.6,63.1,20.6,22.7,22.6,24.7,25.5,7.6,24.2
2020.06.22,74.8,24,31.5,72.6,13.6,104.9,14.2,46.3,14.1,50.3,15.6,48.5,15.6,44.1,19.5,33.7,20,24.9,20.6,63.1,20.6,22.7,22.6,24.7,25.5,7.6,24.2,74.8,24
2020.07.01,31.5,23.2,50.6,104.9,14.2,46.3,14.1,50.3,15.6,48.5,15.6,44.1,19.5,33.7,20,24.9,20.6,63.1,20.6,22.7,22.6,24.7,25.5,7.6,24.2,74.8,24,31.5,23.2
2020.07.06,50.6,23.7,7,46.3,14.1,50.3,15.6,48.5,15.6,44.1,19.5,33.7,20,24.9,20.6,63.1,20.6,22.7,22.6,24.7,25.5,7.6,24.2,74.8,24,31.5,23.2,50.6,23.7
2020.07.15,7,20.9,29.4,50.3,15.6,48.5,15.6,44.1,19.5,33.7,20,24.9,20.6,63.1,20.6,22.7,22.6,24.7,25.5,7.6,24.2,74.8,24,31.5,23.2,50.6,23.7,7,20.9
2020.07.21,29.4,24.6,5.4,48.5,15.6,44.1,19.5,33.7,20,24.9,20.6,63.1,20.6,22.7,22.6,24.7,25.5,7.6,24.2,74.8,24,31.5,23.2,50.6,23.7,7,20.9,29.4,24.6
2020.07.27,5.4,22.8,13.3,44.1,19.5,33.7,20,24.9,20.6,63.1,20.6,22.7,22.6,24.7,25.5,7.6,24.2,74.8,24,31.5,23.2,50.6,23.7,7,20.9,29.4,24.6,5.4,22.8
2020.08.03,13.3,25.5,98.6,33.7,20,24.9,20.6,63.1,20.6,22.7,22.6,24.7,25.5,7.6,24.2,74.8,24,31.5,23.2,50.6,23.7,7,20.9,29.4,24.6,5.4,22.8,13.3,25.5
2020.08.18,98.6,29.2,24.5,24.9,20.6,63.1,20.6,22.7,22.6,24.7,25.5,7.6,24.2,74.8,24,31.5,23.2,50.6,23.7,7,20.9,29.4,24.6,5.4,22.8,13.3,25.5,98.6,29.2
2020.08.24,24.5,29.9,35.6,63.1,20.6,22.7,22.6,24.7,25.5,7.6,24.2,74.8,24,31.5,23.2,50.6,23.7,7,20.9,29.4,24.6,5.4,22.8,13.3,25.5,98.6,29.2,24.5,29.9
2020.09.01,35.6,28.2,4.5,22.7,22.6,24.7,25.5,7.6,24.2,74.8,24,31.5,23.2,50.6,23.7,7,20.9,29.4,24.6,5.4,22.8,13.3,25.5,98.6,29.2,24.5,29.9,35.6,28.2
2020.09.08,4.5,21.8,5.4,24.7,25.5,7.6,24.2,74.8,24,31.5,23.2,50.6,23.7,7,20.9,29.4,24.6,5.4,22.8,13.3,25.5,98.6,29.2,24.5,29.9,35.6,28.2,4.5,21.8
2020.09.14,5.4,22.7,91.9,7.6,24.2,74.8,24,31.5,23.2,50.6,23.7,7,20.9,29.4,24.6,5.4,22.8,13.3,25.5,98.6,29.2,24.5,29.9,35.6,28.2,4.5,21.8,5.4,22.7
2020.09.21,91.9,22.6,95.7,74.8,24,31.5,23.2,50.6,23.7,7,20.9,29.4,24.6,5.4,22.8,13.3,25.5,98.6,29.2,24.5,29.9,35.6,28.2,4.5,21.8,5.4,22.7,91.9,22.6
2020.09.28,95.7,22.7,197.2,31.5,23.2,50.6,23.7,7,20.9,29.4,24.6,5.4,22.8,13.3,25.5,98.6,29.2,24.5,29.9,35.6,28.2,4.5,21.8,5.4,22.7,91.9,22.6,95.7,22.7
2020.10.05,197.2,22.6,172.9,50.6,23.7,7,20.9,29.4,24.6,5.4,22.8,13.3,25.5,98.6,29.2,24.5,29.9,35.6,28.2,4.5,21.8,5.4,22.7,91.9,22.6,95.7,22.7,197.2,22.6
2020.10.12,172.9,21,266.5,7,20.9,29.4,24.6,5.4,22.8,13.3,25.5,98.6,29.2,24.5,29.9,35.6,28.2,4.5,21.8,5.4,22.7,91.9,22.6,95.7,22.7,197.2,22.6,172.9,21
2020.10.19,266.5,17.7,261.6,29.4,24.6,5.4,22.8,13.3,25.5,98.6,29.2,24.5,29.9,35.6,28.2,4.5,21.8,5.4,22.7,91.9,22.6,95.7,22.7,197.2,22.6,172.9,21,266.5,17.7
2020.10.26,261.6,15.7,132.7,5.4,22.8,13.3,25.5,98.6,29.2,24.5,29.9,35.6,28.2,4.5,21.8,5.4,22.7,91.9,22.6,95.7,22.7,197.2,22.6,172.9,21,266.5,17.7,261.6,15.7
2020.11.02,132.7,15.5,144.2,13.3,25.5,98.6,29.2,24.5,29.9,35.6,28.2,4.5,21.8,5.4,22.7,91.9,22.6,95.7,22.7,197.2,22.6,172.9,21,266.5,17.7,261.6,15.7,132.7,15.5
2020.11.09,144.2,13.4,47.8,98.6,29.2,24.5,29.9,35.6,28.2,4.5,21.8,5.4,22.7,91.9,22.6,95.7,22.7,197.2,22.6,172.9,21,266.5,17.7,261.6,15.7,132.7,15.5,144.2,13.4
2020.11.16,47.8,12.9,36.8,24.5,29.9,35.6,28.2,4.5,21.8,5.4,22.7,91.9,22.6,95.7,22.7,197.2,22.6,172.9,21,266.5,17.7,261.6,15.7,132.7,15.5,144.2,13.4,47.8,12.9
2020.11.24,36.8,12.7,34,35.6,28.2,4.5,21.8,5.4,22.7,91.9,22.6,95.7,22.7,197.2,22.6,172.9,21,266.5,17.7,261.6,15.7,132.7,15.5,144.2,13.4,47.8,12.9,36.8,12.7
2020.12.01,34,9.9,52.3,4.5,21.8,5.4,22.7,91.9,22.6,95.7,22.7,197.2,22.6,172.9,21,266.5,17.7,261.6,15.7,132.7,15.5,144.2,13.4,47.8,12.9,36.8,12.7,34,9.9
2020.12.07,52.3,8.1,34.4,5.4,22.7,91.9,22.6,95.7,22.7,197.2,22.6,172.9,21,266.5,17.7,261.6,15.7,132.7,15.5,144.2,13.4,47.8,12.9,36.8,12.7,34,9.9,52.3,8.1
2020.12.15,34.4,6.1,61.3,91.9,22.6,95.7,22.7,197.2,22.6,172.9,21,266.5,17.7,261.6,15.7,132.7,15.5,144.2,13.4,47.8,12.9,36.8,12.7,34,9.9,52.3,8.1,34.4,6.1
2020.12.21,61.3,4.6,137,95.7,22.7,197.2,22.6,172.9,21,266.5,17.7,261.6,15.7,132.7,15.5,144.2,13.4,47.8,12.9,36.8,12.7,34,9.9,52.3,8.1,34.4,6.1,61.3,4.6
2021.01.04,137,4.3,37.6,197.2,22.6,172.9,21,266.5,17.7,261.6,15.7,132.7,15.5,144.2,13.4,47.8,12.9,36.8,12.7,34,9.9,52.3,8.1,34.4,6.1,61.3,4.6,137,4.3
2021.01.14,37.6,3.9,152,172.9,21,266.5,17.7,261.6,15.7,132.7,15.5,144.2,13.4,47.8,12.9,36.8,12.7,34,9.9,52.3,8.1,34.4,6.1,61.3,4.6,137,4.3,37.6,3.9
2021.01.19,152,3.5,138.3,266.5,17.7,261.6,15.7,132.7,15.5,144.2,13.4,47.8,12.9,36.8,12.7,34,9.9,52.3,8.1,34.4,6.1,61.3,4.6,137,4.3,37.6,3.9,152,3.5
2021.01.25,138.3,5.7,190.1,261.6,15.7,132.7,15.5,144.2,13.4,47.8,12.9,36.8,12.7,34,9.9,52.3,8.1,34.4,6.1,61.3,4.6,137,4.3,37.6,3.9,152,3.5,138.3,5.7
2021.02.01,190.1,6.8,197.6,132.7,15.5,144.2,13.4,47.8,12.9,36.8,12.7,34,9.9,52.3,8.1,34.4,6.1,61.3,4.6,137,4.3,37.6,3.9,152,3.5,138.3,5.7,190.1,6.8
2021.02.08,197.6,6.4,77.9,144.2,13.4,47.8,12.9,36.8,12.7,34,9.9,52.3,8.1,34.4,6.1,61.3,4.6,137,4.3,37.6,3.9,152,3.5,138.3,5.7,190.1,6.8,197.6,6.4
2021.02.15,77.9,8,75,47.8,12.9,36.8,12.7,34,9.9,52.3,8.1,34.4,6.1,61.3,4.6,137,4.3,37.6,3.9,152,3.5,138.3,5.7,190.1,6.8,197.6,6.4,77.9,8
2021.02.22,75,8,82.9,36.8,12.7,34,9.9,52.3,8.1,34.4,6.1,61.3,4.6,137,4.3,37.6,3.9,152,3.5,138.3,5.7,190.1,6.8,197.6,6.4,77.9,8,75,8
2021.03.02,82.9,9.3,62.6,34,9.9,52.3,8.1,34.4,6.1,61.3,4.6,137,4.3,37.6,3.9,152,3.5,138.3,5.7,190.1,6.8,197.6,6.4,77.9,8,75,8,82.9,9.3
2021.03.08,62.6,10.8,64.7,52.3,8.1,34.4,6.1,61.3,4.6,137,4.3,37.6,3.9,152,3.5,138.3,5.7,190.1,6.8,197.6,6.4,77.9,8,75,8,82.9,9.3,62.6,10.8
2021.03.15,64.7,12.4,22.4,34.4,6.1,61.3,4.6,137,4.3,37.6,3.9,152,3.5,138.3,5.7,190.1,6.8,197.6,6.4,77.9,8,75,8,82.9,9.3,62.6,10.8,64.7,12.4
2021.03.22,22.4,12.9,51.2,61.3,4.6,137,4.3,37.6,3.9,152,3.5,138.3,5.7,190.1,6.8,197.6,6.4,77.9,8,75,8,82.9,9.3,62.6,10.8,64.7,12.4,22.4,12.9
2021.03.29,51.2,14.7,40,137,4.3,37.6,3.9,152,3.5,138.3,5.7,190.1,6.8,197.6,6.4,77.9,8,75,8,82.9,9.3,62.6,10.8,64.7,12.4,22.4,12.9,51.2,14.7
2021.04.05,40,15,49.1,37.6,3.9,152,3.5,138.3,5.7,190.1,6.8,197.6,6.4,77.9,8,75,8,82.9,9.3,62.6,10.8,64.7,12.4,22.4,12.9,51.2,14.7,40,15
2021.04.12,49.1,16.8,40.5,152,3.5,138.3,5.7,190.1,6.8,197.6,6.4,77.9,8,75,8,82.9,9.3,62.6,10.8,64.7,12.4,22.4,12.9,51.2,14.7,40,15,49.1,16.8
2021.04.19,40.5,15.7,38.9,138.3,5.7,190.1,6.8,197.6,6.4,77.9,8,75,8,82.9,9.3,62.6,10.8,64.7,12.4,22.4,12.9,51.2,14.7,40,15,49.1,16.8,40.5,15.7
2021.04.26,38.9,18,50.8,190.1,6.8,197.6,6.4,77.9,8,75,8,82.9,9.3,62.6,10.8,64.7,12.4,22.4,12.9,51.2,14.7,40,15,49.1,16.8,40.5,15.7,38.9,18
2021.05.03,50.8,18.4,53.2,197.6,6.4,77.9,8,75,8,82.9,9.3,62.6,10.8,64.7,12.4,22.4,12.9,51.2,14.7,40,15,49.1,16.8,40.5,15.7,38.9,18,50.8,18.4
2021.05.10,53.2,18.9,18.1,77.9,8,75,8,82.9,9.3,62.6,10.8,64.7,12.4,22.4,12.9,51.2,14.7,40,15,49.1,16.8,40.5,15.7,38.9,18,50.8,18.4,53.2,18.9
2021.05.17,18.1,21.3,74.1,75,8,82.9,9.3,62.6,10.8,64.7,12.4,22.4,12.9,51.2,14.7,40,15,49.1,16.8,40.5,15.7,38.9,18,50.8,18.4,53.2,18.9,18.1,21.3
2021.05.24,74.1,22.2,46.9,82.9,9.3,62.6,10.8,64.7,12.4,22.4,12.9,51.2,14.7,40,15,49.1,16.8,40.5,15.7,38.9,18,50.8,18.4,53.2,18.9,18.1,21.3,74.1,22.2
2021.06.01,46.9,22.7,96.5,62.6,10.8,64.7,12.4,22.4,12.9,51.2,14.7,40,15,49.1,16.8,40.5,15.7,38.9,18,50.8,18.4,53.2,18.9,18.1,21.3,74.1,22.2,46.9,22.7
2021.06.07,96.5,23.7,95.5,64.7,12.4,22.4,12.9,51.2,14.7,40,15,49.1,16.8,40.5,15.7,38.9,18,50.8,18.4,53.2,18.9,18.1,21.3,74.1,22.2,46.9,22.7,96.5,23.7
2021.06.14,95.5,25.3,73,22.4,12.9,51.2,14.7,40,15,49.1,16.8,40.5,15.7,38.9,18,50.8,18.4,53.2,18.9,18.1,21.3,74.1,22.2,46.9,22.7,96.5,23.7,95.5,25.3
2021.06.21,73,25.2,41.9,51.2,14.7,40,15,49.1,16.8,40.5,15.7,38.9,18,50.8,18.4,53.2,18.9,18.1,21.3,74.1,22.2,46.9,22.7,96.5,23.7,95.5,25.3,73,25.2
2021.06.28,41.9,27.4,43,40,15,49.1,16.8,40.5,15.7,38.9,18,50.8,18.4,53.2,18.9,18.1,21.3,74.1,22.2,46.9,22.7,96.5,23.7,95.5,25.3,73,25.2,41.9,27.4
2021.07.05,43,25.8,62.2,49.1,16.8,40.5,15.7,38.9,18,50.8,18.4,53.2,18.9,18.1,21.3,74.1,22.2,46.9,22.7,96.5,23.7,95.5,25.3,73,25.2,41.9,27.4,43,25.8
2021.07.12,62.2,26.5,58.7,40.5,15.7,38.9,18,50.8,18.4,53.2,18.9,18.1,21.3,74.1,22.2,46.9,22.7,96.5,23.7,95.5,25.3,73,25.2,41.9,27.4,43,25.8,62.2,26.5
2021.07.19,58.7,29,70.8,38.9,18,50.8,18.4,53.2,18.9,18.1,21.3,74.1,22.2,46.9,22.7,96.5,23.7,95.5,25.3,73,25.2,41.9,27.4,43,25.8,62.2,26.5,58.7,29
2021.07.26,70.8,29.8,100.4,50.8,18.4,53.2,18.9,18.1,21.3,74.1,22.2,46.9,22.7,96.5,23.7,95.5,25.3,73,25.2,41.9,27.4,43,25.8,62.2,26.5,58.7,29,70.8,29.8
2021.08.02,100.4,30.3,53.5,53.2,18.9,18.1,21.3,74.1,22.2,46.9,22.7,96.5,23.7,95.5,25.3,73,25.2,41.9,27.4,43,25.8,62.2,26.5,58.7,29,70.8,29.8,100.4,30.3
2021.08.09,53.5,29.5,87,18.1,21.3,74.1,22.2,46.9,22.7,96.5,23.7,95.5,25.3,73,25.2,41.9,27.4,43,25.8,62.2,26.5,58.7,29,70.8,29.8,100.4,30.3,53.5,29.5
2021.08.17,87,28.7,7.1,74.1,22.2,46.9,22.7,96.5,23.7,95.5,25.3,73,25.2,41.9,27.4,43,25.8,62.2,26.5,58.7,29,70.8,29.8,100.4,30.3,53.5,29.5,87,28.7
2021.08.30,7.1,25.5,28.9,46.9,22.7,96.5,23.7,95.5,25.3,73,25.2,41.9,27.4,43,25.8,62.2,26.5,58.7,29,70.8,29.8,100.4,30.3,53.5,29.5,87,28.7,7.1,25.5
2021.09.06,28.9,24.4,83.9,96.5,23.7,95.5,25.3,73,25.2,41.9,27.4,43,25.8,62.2,26.5,58.7,29,70.8,29.8,100.4,30.3,53.5,29.5,87,28.7,7.1,25.5,28.9,24.4
2021.09.13,83.9,25,33,95.5,25.3,73,25.2,41.9,27.4,43,25.8,62.2,26.5,58.7,29,70.8,29.8,100.4,30.3,53.5,29.5,87,28.7,7.1,25.5,28.9,24.4,83.9,25
2021.09.23,33,25.4,57.4,73,25.2,41.9,27.4,43,25.8,62.2,26.5,58.7,29,70.8,29.8,100.4,30.3,53.5,29.5,87,28.7,7.1,25.5,28.9,24.4,83.9,25,33,25.4
2021.09.27,57.4,24.5,91.2,41.9,27.4,43,25.8,62.2,26.5,58.7,29,70.8,29.8,100.4,30.3,53.5,29.5,87,28.7,7.1,25.5,28.9,24.4,83.9,25,33,25.4,57.4,24.5
2021.10.05,91.2,25.1,46.8,43,25.8,62.2,26.5,58.7,29,70.8,29.8,100.4,30.3,53.5,29.5,87,28.7,7.1,25.5,28.9,24.4,83.9,25,33,25.4,57.4,24.5,91.2,25.1
2021.10.12,46.8,23.9,104,62.2,26.5,58.7,29,70.8,29.8,100.4,30.3,53.5,29.5,87,28.7,7.1,25.5,28.9,24.4,83.9,25,33,25.4,57.4,24.5,91.2,25.1,46.8,23.9
2021.10.18,104,19.3,119.1,58.7,29,70.8,29.8,100.4,30.3,53.5,29.5,87,28.7,7.1,25.5,28.9,24.4,83.9,25,33,25.4,57.4,24.5,91.2,25.1,46.8,23.9,104,19.3
2021.10.25,119.1,16.1,51.2,70.8,29.8,100.4,30.3,53.5,29.5,87,28.7,7.1,25.5,28.9,24.4,83.9,25,33,25.4,57.4,24.5,91.2,25.1,46.8,23.9,104,19.3,119.1,16.1
2021.11.01,51.2,15.6,41.8,100.4,30.3,53.5,29.5,87,28.7,7.1,25.5,28.9,24.4,83.9,25,33,25.4,57.4,24.5,91.2,25.1,46.8,23.9,104,19.3,119.1,16.1,51.2,15.6
2021.11.08,41.8,15.5,27.4,53.5,29.5,87,28.7,7.1,25.5,28.9,24.4,83.9,25,33,25.4,57.4,24.5,91.2,25.1,46.8,23.9,104,19.3,119.1,16.1,51.2,15.6,41.8,15.5
2021.11.15,27.4,13,32.9,87,28.7,7.1,25.5,28.9,24.4,83.9,25,33,25.4,57.4,24.5,91.2,25.1,46.8,23.9,104,19.3,119.1,16.1,51.2,15.6,41.8,15.5,27.4,13
2021.11.22,32.9,12.5,39.4,7.1,25.5,28.9,24.4,83.9,25,33,25.4,57.4,24.5,91.2,25.1,46.8,23.9,104,19.3,119.1,16.1,51.2,15.6,41.8,15.5,27.4,13,32.9,12.5
2021.11.29,39.4,10.4,16.2,28.9,24.4,83.9,25,33,25.4,57.4,24.5,91.2,25.1,46.8,23.9,104,19.3,119.1,16.1,51.2,15.6,41.8,15.5,27.4,13,32.9,12.5,39.4,10.4
2021.12.06,16.2,9,46.2,83.9,25,33,25.4,57.4,24.5,91.2,25.1,46.8,23.9,104,19.3,119.1,16.1,51.2,15.6,41.8,15.5,27.4,13,32.9,12.5,39.4,10.4,16.2,9
2021.12.13,46.2,8.5,98.3,33,25.4,57.4,24.5,91.2,25.1,46.8,23.9,104,19.3,119.1,16.1,51.2,15.6,41.8,15.5,27.4,13,32.9,12.5,39.4,10.4,16.2,9,46.2,8.5
2021.12.20,98.3,6.6,108.7,57.4,24.5,91.2,25.1,46.8,23.9,104,19.3,119.1,16.1,51.2,15.6,41.8,15.5,27.4,13,32.9,12.5,39.4,10.4,16.2,9,46.2,8.5,98.3,6.6
2022.01.03,108.7,3.9,75.5,91.2,25.1,46.8,23.9,104,19.3,119.1,16.1,51.2,15.6,41.8,15.5,27.4,13,32.9,12.5,39.4,10.4,16.2,9,46.2,8.5,98.3,6.6,108.7,3.9
2022.01.10,75.5,4.1,118.7,46.8,23.9,104,19.3,119.1,16.1,51.2,15.6,41.8,15.5,27.4,13,32.9,12.5,39.4,10.4,16.2,9,46.2,8.5,98.3,6.6,108.7,3.9,75.5,4.1
2022.01.17,118.7,4.2,92.1,104,19.3,119.1,16.1,51.2,15.6,41.8,15.5,27.4,13,32.9,12.5,39.4,10.4,16.2,9,46.2,8.5,98.3,6.6,108.7,3.9,75.5,4.1,118.7,4.2
2022.01.24,92.1,4.5,44.7,119.1,16.1,51.2,15.6,41.8,15.5,27.4,13,32.9,12.5,39.4,10.4,16.2,9,46.2,8.5,98.3,6.6,108.7,3.9,75.5,4.1,118.7,4.2,92.1,4.5
2022.02.03,44.7,5.1,43.3,51.2,15.6,41.8,15.5,27.4,13,32.9,12.5,39.4,10.4,16.2,9,46.2,8.5,98.3,6.6,108.7,3.9,75.5,4.1,118.7,4.2,92.1,4.5,44.7,5.1
