"number","site","month","pH","DO","Temp","EC","BOD","COD","SS","T_N","T_P","TOC","NH3_N","PO4_P","Chl_a","Flow","Rain","logTC","logFC"
1,"快摹","Jan-15",-0.64198714909034,1.82120277621709,-1.38810088527746,-0.193157716036648,-0.969741970917554,-1.32659187166149,-1.0152002554837,1.12575676900917,-1.88523495498543,-1.56450657484292,0.233269245455314,-0.879331771441612,-0.904591834571484,-0.343265148537228,-0.618008247208994,-1.3322617806887,-1.33405649487372
2,"快摹","Feb-15",-0.893746815400278,1.24809700747745,-1.32712120075803,0.406297264766742,-0.600901918587581,-1.41952300102481,-1.0152002554837,1.06450961216418,-1.63600653789576,-1.56450657484292,0.163462987463698,-0.822722429932495,-0.830879232823871,-0.3950152587958,-0.899901793359986,-0.527221454178481,0.42411134753653
3,"快摹","Mar-15",0.365051516149408,1.00930293716926,-0.900263409121963,1.4220404266836,1.61213839539226,0.532030715605044,0.576723116251399,0.0355573771683417,-0.781509107874034,0.29037771996026,-0.627674603107939,-1.44542518653278,1.03497099891257,-0.722342643314744,-0.747461506600222,-1.83713602456421,-1.20394031844673
4,"快摹","Apr-15",0.365051516149408,-0.0413909721867517,-0.0343518889459498,-0.0932485525694167,1.51992838230976,0.392634021560054,2.25243192860413,-0.507500746857242,0.785069513832458,-0.305835089083619,0.314709879778864,-0.822722429932495,1.37128474438606,-0.178649000260727,0.571267958226305,0.707768414192613,-0.235529510168383
5,"快摹","May-15",-0.64198714909034,-1.09208488154277,0.490073397921213,-0.592794369905575,0.690038264567324,0.160306198151738,0.55577675609699,-0.701450076866379,0.785069513832458,0.0916401169456334,2.03659757690537,0.649120449304538,-0.089146177738519,-0.253734282936508,-0.60107043756902,-1.41440164702631,-1.17230000853112
6,"快摹","Jun-15",-1.14550648171021,-1.09208488154277,0.929127126461164,-0.376324515726573,0.87445829073231,1.13608305646667,0.744293997486672,1.13596462848334,1.31913040759603,0.952836396675681,2.23438197454828,1.83791662099599,-0.669632916500969,-0.333423103027929,-0.0263947533556258,-0.607954849258631,0.0290130612903639
7,"快摹","Jul-15",-0.64198714909034,-1.1398436956044,1.25841742286613,-0.89252186030727,-0.600901918587581,-0.118487189938241,-0.303024010233786,0.354042592762293,0.998693871337889,-0.239589221412077,-0.662577732103747,0.309464400249838,-0.319498058199808,0.366155841479823,0.798718544820238,-0.121935733101371,0.0251879275667052
8,"快摹","Aug-15",-1.14550648171021,-1.1398436956044,1.2828092966739,-0.992431023774502,-0.600901918587581,-0.583142836754874,-0.386809450851423,-1.35679465510778,0.464632977574312,-0.703310295112872,-0.790555871755041,0.592511107795421,-0.76638070629471,-0.126263919324136,0.612402638780527,0.078669154605976,0.169622501280393
9,"快摹","Sep-15",-0.64198714909034,-0.805531997172943,0.746188072902851,-0.00999091634672355,-1.24637201016503,-0.722539530799864,-1.09898569610133,-1.61607428575157,-0.389864452447411,-0.703310295112872,-0.802190248086977,-0.030191648804862,-0.904591834571484,-0.389300522693627,-0.383298599340787,-0.613460064088392,-0.270813468961872
10,"快摹","Oct-15",-0.893746815400278,-0.518979112803122,0.307134344362901,0.123221301609585,-0.87753195783506,-0.443746142709884,-0.784790293785197,-0.962771279405005,-0.247448214110457,0.29037771996026,-0.0575901628430825,0.649120449304538,-0.881556646525355,-0.405492274983119,-0.089306617732671,0.837665092821615,1.04590011470442
11,"快摹","Nov-15",-1.14550648171021,-0.184667414371663,-0.266074690119813,0.0566151926314309,-0.324271879340101,-0.211418319301568,-0.889522094557243,0.486744765926439,0.571445156327027,-0.173343353740535,2.0133288242415,1.66808859646864,-0.665025878891743,-0.18039516962528,0.285744881438176,0.985668747803597,0.977734813951639
12,"快摹","Dec-15",-1.14550648171021,1.0570617512309,-1.02222277816084,0.173175883343201,-1.06195198400005,-1.14072961293483,-1.49696653903511,1.38299482775814,-1.10194564413218,-2.22696525155834,0.605569288077261,-0.313238356350445,-0.987518511537548,-0.053559776690927,-0.472827021723505,0.549222604402831,-0.729836816021298
13,"快摹","Jan-16",0.113291849839472,1.0570617512309,-1.33931713766191,0.439600319255819,-1.06195198400005,-1.46598856570648,-1.11993205625574,1.95463495831138,-1.35117406122185,-1.03453963347058,1.22219123366986,-0.935941112950729,-0.895377759353032,-0.568362253895066,-0.585342471474759,-0.572822401389432,-1.4833274629384
