"number","site","month","pH","DO","Temp","EC","BOD","COD","SS","T_N","T_P","TOC","NH3_N","PO4_P","Chl_a","Flow","Rain","logTC","logFC"
12,"ав╩Й","Dec-15",-1.63652972534734,-0.0792850461659784,-0.938581193876253,-0.218108327704192,-1.4166153645745,-1.4183143266276,-1.1893720328308,0.108403433828075,0.695971066133278,-2.30260086086916,-0.445541014784275,0.782289709796576,-0.887834567472061,-0.249197685186991,-0.376468469277045,0.544004038847511,0.590131040281028
13,"ав╩Й","Jan-16",0.896194849594973,1.76012802488472,-1.39174566764861,0.533045016138049,-0.039775377407059,-0.773625996342326,-0.373457278146956,0.497514218352225,-0.784148395779123,-0.221384309618346,-0.932277801009318,-1.34920921566619,2.28638587518844,-0.598977719522434,-0.232112216775228,-0.701812771606394,-1.18034612341059
14,"ав╩Й","Feb-16",-0.467579921527811,1.18927569248968,-1.34275491372727,0.263099283194744,-0.406932707318376,-1.11745977249447,-0.282800083182085,0.329061964586851,0.381052031683831,-0.649870070169984,-0.323280115874667,0.338227433658501,0.170238913414772,0.00762383618341514,-0.796413931100513,-0.0368506082246141,0.225619248531519
15,"ав╩Й","Mar-16",-0.857229856134321,0.459853267762675,-0.754865866671245,-0.488054060647498,-0.131564709884889,-0.945542884418399,0.140266826653981,0.0318342275710869,-0.122818423435284,-0.71108232167736,-0.391330993569637,-0.949553167141918,-0.0802590484912981,-0.117934825994834,-0.586441200188779,0.228499908965493,0.315588543954338
16,"ав╩Й","Apr-16",-0.662404888831067,-0.174427101565153,-0.0567476232922138,-0.229845098701727,-0.406932707318376,-0.90256366239938,-1.03827670788935,-0.142882779433495,-0.595196975109454,-0.89471907619949,-0.393637802983026,-0.683115801459073,-0.581254972303438,0.0416168707139763,1.41267417536669,-0.216611155929888,0.179142204600146
17,"ав╩Й","May-16",0.116894980381954,-0.0158570092331959,0.543389112244147,-1.07489261052425,-0.498722039796205,-0.68766755230429,-0.569881200570844,-0.928761269107494,-0.689672685444288,-0.71108232167736,-0.901135873928569,-0.461084663390035,-0.027916190779582,1.87369219419865,0.361352376843353,-0.0101754989187104,-0.331422891435778
18,"ав╩Й","Jun-16",-0.467579921527811,-0.713565415493806,0.935315143614831,-0.394159892667218,-0.865879369707522,-0.257875332114109,-0.524552603088408,-0.335697962462457,0.0661329972343835,0.0846769479185381,-0.0799117227621448,0.116196295589463,-0.431703950269963,0.230187011534241,0.561118100002433,-0.339984612497873,-0.378885050946599
19,"ав╩Й","Jul-16",-1.24687979074083,-1.22098971095607,1.09453509385917,-1.57957376341825,-1.60019402953016,-1.16043899451349,-0.313019148170375,-1.21624383441782,0.412543935128775,-0.833506824692114,-0.866533732727736,1.35957066877607,-1.12337742717478,3.22280111586034,2.24673252315496,0.96300000026583,0.412515562926056
20,"ав╩Й","Aug-16",-0.662404888831067,-1.72841400641833,1.55994725611186,-0.394159892667218,-1.32482603209667,-0.257875332114109,-1.08360530537178,-1.18840048668801,0.318068224793941,0.0846769479185381,-0.508978273652468,1.93685162775557,-1.18693661153901,0.170923057674619,-1.08950086799814,-0.681205853861459,-0.606339664941313
21,"ав╩Й","Sep-16",-0.857229856134321,-0.872135507825763,0.910819766654163,-1.08662938152178,-1.04945803466318,-0.601709108266254,-0.826743252971313,-0.985144048260367,0.727462969578221,-0.405021064140476,-0.639313005508936,2.1144765382108,-0.551344767896743,0.480840040784955,1.49724652531725,0.488359411953744,0.983840400682372
22,"ав╩Й","Oct-16",-2.02617965995385,-0.840421489359371,0.347426096558804,-1.43873251144783,-1.23303669961884,-1.20341821653251,-0.252581018193794,-0.970526290702215,1.64072816948162,-1.44562933976588,-0.696983240843657,2.82497618003172,-1.32527130691997,0.711860019848262,1.57452815544448,1.71590518611068,1.84311733441905
23,"ав╩Й","Nov-16",-1.24687979074083,0.174427101565152,-0.387435212261228,-0.124214159723912,-0.682300704751864,-1.16043899451349,-0.856962317959603,-0.0447349786859011,-0.626688878554399,-1.3844170882585,-0.696983240843657,-0.683115801459073,-0.55508354344758,-0.393029676171424,-0.490203698520901,-0.188251694094308,-0.0861815380039857
24,"ав╩Й","Dec-16",-1.44170475804409,0.332997193897109,-1.13454420956159,0.732570123096144,-1.14124736714101,-1.24639743855153,-1.23470063031323,0.654829133025674,-1.13055933367351,-1.07835583072162,-0.290984784087223,-0.771928256686688,-0.715850892133565,-0.579245177526645,-0.717674157008613,-0.0274705630505373,-0.248234006161451
25,"ав╩Й","Jan-17",-0.662404888831067,1.06241961862411,-1.41624104460927,0.509571474142979,-0.315143374840547,-0.429792220190181,-0.29790961567623,0.4863768792603,-0.437737457884731,-0.588657818662606,-0.518205511306023,-0.771928256686688,0.895561370277124,-0.503996206453627,-1.18428022570135,-0.826938648944984,-0.5807968475313
26,"ав╩Й","Feb-17",0.116894980381954,1.66498596948555,-1.39174566764861,1.26072481798522,1.88780060462735,0.90256366239938,1.04683877630269,1.27155928524105,-0.217294133770118,0.574374959977552,-0.016474463893952,-0.993959394755725,1.9274634223081,-0.2636239974024,-0.915981736203028,-0.262079637458114,-1.5255166195292
27,"ав╩Й","Mar-17",0.116894980381954,1.06241961862411,-0.914085816915585,0.767780436088749,0.602749949937746,0.171916888076072,-0.509443070594263,1.15183289000285,-0.815640299224067,-0.0377475550962156,0.813976924926027,-0.771928256686688,-0.584993747854275,-0.452293630031047,-1.34175977388516,-0.494211912287747,-1.27113783976851
28,"ав╩Й","Apr-17",-1.05205482343758,0.237855138497935,-0.142481442654551,0.486097932147909,0.878117947371233,0.171916888076072,-0.887181382947894,0.890105421342602,-0.752656492334178,0.207101450933292,1.27187859348371,-0.816334484300495,0.540377692947622,-0.565216832544765,-1.29655731098055,-1.3605205755182,-1.7274284161139
29,"ав╩Й","May-17",-0.467579921527811,-0.237855138497935,0.494398358322811,0.732570123096144,-0.682300704751864,0.687667552304289,-1.12893390285422,0.413288091469538,-1.50846217501285,0.513162708470176,0.333007162234456,-0.638709573845265,-0.988781507344656,-0.722579709469168,-1.19302908948934,-0.994841099490996,-2.0725989122325
30,"ав╩Й","Jun-17",-0.467579921527811,-0.58670934162824,0.923067455134497,0.673886268108469,1.52064327471604,2.57875332114109,-0.252581018193794,-0.169333959776819,-1.22503504400835,2.2883180021841,-0.23792816757928,-1.21599053282476,-0.472830481329169,-0.150800286697064,-0.971391206860291,-2.51021945418691,-2.0725989122325
31,"ав╩Й","Jul-17",-1.8313546926506,-1.4747018586872,1.27825042106418,-0.769736564588338,-1.04945803466318,0.0429792220190179,-0.449004940617682,-0.655200377662072,0.853430583358,0.207101450933292,-0.0729912945219783,1.98125785536938,-1.20563048929319,0.191186222648446,0.628192722377015,-0.207949543428111,0.398777429228665
32,"ав╩Й","Aug-17",-1.24687979074083,-0.903849526292154,1.36398424042652,-1.33310157247002,0.0520139550707699,0.601709108266253,0.261143086607143,-1.29977387760726,0.507019645463609,0.574374959977552,-0.818090735046571,1.35957066877607,-0.958871302937962,2.38687094183368,1.54099084425719,2.05198083333807,1.45684101169292
33,"ав╩Й","Sep-17",-0.467579921527811,0.0475710276995872,0.886324389693495,-1.49741636643551,0.602749949937746,0.558729886247235,0.805086256396371,-1.39722559466161,0.91641439024789,-0.160172058110969,-1.27599240360425,0.515852344113731,0.12537360680473,0.219010765059315,0.208247260553547,1.49522653599894,0.611028194346535
34,"ав╩Й","Oct-17",-0.857229856134321,-0.459853267762675,0.273939965676801,-0.394159892667218,-0.406932707318376,-0.644688330285272,-0.131704758240633,-0.784671944605707,-1.16205123711846,-0.649870070169984,-0.633545981975464,-0.860740711914303,-0.431703950269963,-0.665471411457825,-0.472705970944923,-0.320332232820763,-0.30212174854088
35,"ав╩Й","Nov-17",-0.272754954224556,-0.0475710276995872,-0.595645916426904,1.03772616903205,-0.590511372274034,-0.21489611009509,-0.025938030781616,0.391013413285687,-0.784148395779123,-0.0989598066035922,-0.091445769829089,-0.683115801459073,-1.12711620272562,-0.617118392584109,-1.36654822128446,-0.712411593747561,-0.661727335451765
36,"ав╩Й","Dec-17",-0.0779299869213021,0.935563544758545,-1.37949797916827,2.51655931472147,-0.131564709884889,-0.171916888076073,-0.479224005605973,1.38014834138733,-1.28801885089824,-0.221384309618346,0.724011357803863,-1.08277184998334,-0.712112116582728,-0.754516579959832,-0.726423020796602,-0.912166754756628,-0.450145802746152
37,"ав╩Й","Jan-18",0.896194849594973,1.56984391408637,-1.51422255245195,2.03535170382253,2.07137926958301,1.28937666057054,0.699319528937354,1.765082623752,0.601495355798443,1.43134648108083,1.65365555139956,-0.594303346231458,2.09570832209576,-0.434584088139027,-0.54123873728417,-0.362251579734231,-0.978434326825894
38,"ав╩Й","Feb-18",1.67549471880799,1.53812989561998,-1.52647024093228,2.023614932825,1.15348594480472,0.644688330285272,-0.32812868066452,2.4019992030715,-0.217294133770118,0.635587211484929,3.82090299527837,-0.860740711914303,0.0618144224405027,-0.872248553212019,-0.813911658676491,-1.44767177297393,-1.18034612341059
39,"ав╩Й","Mar-18",-0.0779299869213021,-0.0792850461659784,-0.693627424269575,1.08467325302219,0.694539282415574,0.429792220190181,1.92319166096312,1.6683269903909,1.07387390747261,0.390738205455422,2.59714060147559,0.16060252320327,-0.820536607556998,-0.325176262854811,0.839623597253414,1.20819409771037,1.14036508884088
40,"ав╩Й","Apr-18",1.09101981689823,0.142713083098761,-0.0322522463315461,-0.405896663664753,0.510960617459916,-0.0859584440380367,0.608662333972483,0.198198230256725,-0.56370507166451,-0.221384309618346,0.464495298797619,-0.505490891003843,0.248753199982346,1.9248641476432,1.07730106349378,0.278231235745696,0.473047107179781
41,"ав╩Й","May-18",0.116894980381954,-0.80870747089298,0.506646046803145,-0.229845098701727,0.878117947371233,0.343833776152144,0.518005139007612,-0.227108906316183,-0.437737457884731,0.207101450933292,0.368762708141983,-0.37227220816242,0.488034835235906,0.535195732097725,-0.0848396763440815,0.263165227522852,0.493615401558242
42,"ав╩Й","Jun-18",0.506544914988464,-1.60155793255276,1.0700397168985,0.263099283194744,-0.223354042362718,1.28937666057054,-0.630319330547425,-0.235461910635127,-1.03608362333868,1.18649747505132,0.105786435015656,-0.505490891003843,-0.764454974294445,-0.425795645065273,0.975230985967242,-2.28604254380612,-1.38225791999529
43,"ав╩Й","Jul-18",1.28584478420148,-0.998991581691328,1.43747037130852,-0.617158541620383,0.969907279849062,0.90256366239938,1.25837223122073,-0.877251075807338,0.223592514459107,0.635587211484929,-0.82039754445996,1.40397689638988,-0.177467212813057,0.304872195693094,-0.401256916676347,1.29120621542421,1.48317364015353
44,"ав╩Й","Aug-18",0.116894980381954,-1.28441774788885,1.49870881371019,-0.488054060647498,-0.315143374840547,1.37533510460858,2.31603950581089,-0.999065722125274,2.20758243149062,1.00286072052919,-0.271376904073418,2.1144765382108,-0.611165176710133,-0.804129828406387,2.20298820421502,1.81744386382206,1.70821540367976
45,"ав╩Й","Sep-18",-0.272754954224556,-0.681851397027415,0.849581324252493,-1.14531323650946,0.327381952504257,0.429792220190181,-0.0863761607581969,-1.1821357334488,-0.532213168219565,-0.0377475550962156,-1.11912936349381,0.515852344113731,0.188932791168956,3.83182363890349,0.820667725712771,0.96489198257339,0.869483196837353
46,"ав╩Й","Oct-18",1.09101981689823,0.332997193897109,0.200453834794798,-0.687579167605593,-0.406932707318376,-0.472771442209199,0.971291113831969,-0.877251075807338,-0.0598346165453948,0.0846769479185381,-1.17679959882853,-0.0170223872519595,0.271185853287367,2.43854035432014,0.631109010306345,0.700480797752471,1.01611344454504
47,"ав╩Й","Nov-18",0.896194849594973,0.840421489359371,-0.546655162505569,0.474361161150374,1.15348594480472,0.859584440380362,2.67866828567038,-0.124784603409116,1.82967959015129,1.18649747505132,-0.399404826516498,-0.283459752934805,1.35543076303006,-0.898215915199755,-0.641850670846042,1.23779616079626,1.18106956969333
48,"ав╩Й","Dec-18",1.48066975150474,1.50641587715359,-1.18353496348293,1.20204096299755,0.694539282415574,1.20341821653251,1.72676773853923,0.895674090888565,1.82967959015129,1.37013422957345,0.233814357458736,-0.283459752934805,1.69565933815621,-0.765759154307012,-0.828493098323139,1.00941075595469,0.767746517636
49,"ав╩Й","Jan-19",1.67549471880799,1.8552700802839,-1.45298411005028,1.54240732192606,0.969907279849062,0.988522106437416,1.60589147858607,2.06231036076777,0.853430583358,1.37013422957345,0.632892385975004,-0.949553167141918,1.7554797469696,-0.841936715591597,-1.19302908948934,-0.523838014517542,-0.556500528301571
50,"ав╩Й","Feb-19",2.25996962071776,1.88698409875029,-1.26926878284527,1.03772616903205,2.62211526444999,2.83662865325519,2.51246342823478,1.43165853468748,2.49100956249512,2.96165276876525,1.23727645228288,-0.90514693952811,3.27342262060937,-0.756207940702328,-0.955351623248978,0.321112275328537,-0.606339664941313
51,"ав╩Й","Mar-19",2.0651446534145,0.998991581691328,-0.693627424269575,1.02598939803452,2.3467472670165,2.32087798902698,1.42457708865633,1.57087527333655,2.3335500452704,1.55377098409558,1.76322899853553,-0.949553167141918,1.63583892934282,-0.718268397772609,-0.825576810393809,0.579939306886484,0.395282848129487
52,"ав╩Й","Apr-19",1.48066975150474,-0.428139249296283,-0.289453704418557,0.286572825189814,0.235592620026428,0.386812998171162,-0.841852785465458,0.143207618490343,1.19984152125239,0.268313702440668,0.984680821516801,-0.239053525320997,-0.00922231302539771,-0.682782986116315,-0.128583995284026,-0.585482573220032,-0.450145802746152
53,"ав╩Й","May-19",-0.467579921527811,-0.998991581691328,0.457655292881809,-0.0303199917436319,-0.039775377407059,0.515750664228217,-0.192142888217213,-0.248687500806788,0.979398197137779,0.329525953948046,1.07003276981219,0.427039888886116,-0.398054970312432,-0.582528407203255,0.405096695783298,-0.401479963726712,0.415891682725579
54,"ав╩Й","Jun-19",0.701369882291718,-0.681851397027415,0.874076701213161,-0.535001144637638,1.88780060462735,1.93406499085581,0.805086256396371,-0.991408801499575,0.44403583857372,1.4925587325882,-0.0522300098014788,-0.771928256686688,0.461863406380047,-0.394455725424901,1.12541981432772,-0.605694839821197,-0.490005131173387
55,"ав╩Й","Jul-19",0.311719947685208,-1.25270372942246,1.00880127449683,-1.62652084740839,-0.406932707318376,0.257875332114108,0.986400646326114,-1.23573417782869,0.00314919034449412,1.12528522354394,-0.928817586889235,0.826695937410383,-0.790626403150303,0.218347486336767,1.04813818420048,1.35206010671531,1.6781984281175
56,"ав╩Й","Aug-19",0.506544914988464,-0.713565415493806,1.48646112522986,-1.29789125947741,-0.498722039796205,0.386812998171162,1.37924849117389,-1.46683396398615,0.758954873023166,1.2477097265587,-1.01416953518462,1.35957066877607,0.263708302185694,0.15825443407396,0.725888368009558,1.44871372372453,1.75194241237619
57,"ав╩Й","Sep-19",0.116894980381954,-0.58670934162824,0.910819766654163,-1.39178542745769,-0.406932707318376,-0.68766755230429,-0.116595225746487,-1.13271379122838,0.601495355798443,-1.07835583072162,-1.02339677283818,1.58160180684511,-0.61490395226097,0.308553392603232,2.39400506358611,1.47081115399724,1.70494006431356
58,"ав╩Й","Oct-19",1.28584478420148,0.269569156964327,0.359673785039138,-0.898841045561223,-0.682300704751864,-1.11745977249447,-0.856962317959603,-0.782583693525971,-1.57144598190274,-1.26199258524375,-1.20563471649589,-0.461084663390035,-0.469091705778332,-0.5011772718828,0.931486667027297,1.04558819177988,1.06958745690751
59,"ав╩Й","Nov-19",1.09101981689823,0.459853267762675,-0.252710638977556,0.533045016138049,0.602749949937746,-0.21489611009509,-0.0108284982874708,0.210031653041896,-1.76039740257241,0.513162708470176,-0.725818358511018,-0.505490891003843,0.435691977524189,-0.97439347648434,-1.1740732179487,-0.315091546281952,-0.0505967058909665
60,"ав╩Й","Dec-19",0.116894980381954,0.0792850461659784,-1.07330576715993,1.28419835998029,-0.590511372274034,-0.601709108266254,-1.43112455273712,1.11146003579462,-0.941607913003846,-0.221384309618346,0.711323906030224,0.649071026955154,-0.973826405141309,-0.943783163438771,-0.793497643171183,0.583373406686148,1.00386752180421
