yyyymm,Woochi,Gwangju1,Gwangju2,Gwangsan,Naju,Yeongsanpo,Hampyeong
2006/04,0.109,0.126,1.822,1.002,0.592,1.042,0.661
2006/05,0.102,0.1,1.63,1.85,0.485,0.934,0.434
2006/06,0.119,0.093,1.073,0.331,0.399,0.359,0.174
2006/07,0.107,0.152,0.322,0.226,0.146,0.209,0.193
2006/08,0.106,0.108,0.463,0.301,0.179,0.191,0.182
2006/09,0.076,0.077,0.647,0.249,0.215,0.341,0.204
2006/10,0.11,0.055,0.971,0.488,0.441,0.546,0.598
2006/11,0.067,0.058,1.047,0.892,0.729,0.391,0.433
2006/12,0.174,0.137,0.824,0.644,0.591,0.551,0.69
2007/01,0.129,0.069,0.316,0.95,0.805,0.86,0.712
2007/02,0.117,0.102,0.837,1.431,1.063,0.921,0.787
2007/03,0.158,0.102,0.317,1.092,0.598,0.117,0.379
2007/04,0.12,0.109,0.667,0.946,0.698,0.67,0.546
2007/05,0.083,0.056,0.948,1.336,0.834,0.726,0.339
2007/06,0.108,0.058,2.673,0.601,0.504,0.353,0.264
2007/07,0.1,0.097,1.35,0.541,0.311,0.724,0.556
2007/08,0.084,0.074,1.004,0.457,0.213,0.345,0.16
2007/09,0.066,0.113,0.265,0.286,0.133,0.162,0.245
2007/10,0.083,0.087,0.242,0.301,0.148,0.261,0.164
2007/11,0.05,0.098,0.599,0.412,0.213,0.158,0.192
2007/12,0.111,0.328,0.06,0.655,0.324,0.521,0.336
2008/01,0.094,0.09,0.702,0.526,0.212,0.093,0.354
2008/02,0.099,0.077,0.388,0.567,0.37,0.515,0.354
2008/03,0.132,0.109,0.416,1.055,0.622,0.359,0.512
2008/04,0.131,0.088,0.36,1.166,0.542,0.651,0.421
2008/05,0.184,0.076,0.784,0.749,0.415,0.417,0.533
2008/06,0.174,0.072,0.248,0.418,0.275,0.454,0.272
2008/07,0.16,0.086,0.123,0.383,0.193,0.221,0.259
2008/08,0.106,0.094,0.516,0.558,0.3,0.036,0.298
2008/09,0.087,0.08,0.699,0.504,0.244,0.316,0.253
2008/10,0.092,0.091,0.391,0.585,0.348,0.416,0.341
2008/11,0.08,0.066,0.868,0.614,0.526,0.435,0.277
2008/12,0.066,0.093,0.397,0.761,0.337,0.479,0.305
2009/01,0.058,0.033,0.527,0.559,0.268,0.412,0.372
2009/02,0.087,0.315,0.411,0.645,0.257,0.413,0.309
2009/03,0.087,0.097,0.312,0.567,0.586,0.508,0.292
2009/04,0.142,0.132,0.499,0.714,0.713,0.489,0.299
2009/05,0.138,0.127,1.635,0.88,0.64,0.5,0.382
2009/06,0.145,0.118,0.798,0.585,0.433,0.396,0.258
2009/07,0.143,0.139,0.206,0.323,0.185,0.178,0.319
2009/08,0.08,0.069,0.155,0.239,0.205,0.171,0.161
2009/09,0.079,0.058,0.139,0.235,0.197,0.144,0.169
2009/10,0.051,0.053,0.504,0.506,0.323,0.294,0.2
2009/11,0.069,0.073,0.47,0.606,0.42,0.249,0.273
2009/12,0.077,0.068,0.287,0.546,0.404,0.394,0.341
2010/01,0.077,0.064,0.401,0.525,0.485,0.25,0.303
2010/02,0.071,0.083,0.763,0.468,0.494,0.3,0.206
2010/03,0.073,0.065,0.184,0.284,0.183,0.348,0.194
2010/04,0.06,0.09,0.42,0.393,0.36,0.301,0.203
2010/05,0.086,0.092,0.304,0.372,0.308,0.251,0.216
2010/06,0.125,0.093,0.099,0.263,0.195,0.301,0.133
2010/07,0.102,0.094,0.134,0.264,0.2,0.238,0.159
2010/08,0.102,0.103,0.103,0.24,0.154,0.276,0.194
2010/09,0.104,0.106,0.087,0.178,0.174,0.22,0.169
2010/10,0.084,0.045,0.732,0.229,0.191,0.277,0.199
2010/11,0.07,0.068,0.067,0.368,0.294,0.532,0.237
2010/12,0.103,0.087,0.355,0.385,0.322,0.324,0.227
2011/01,0.114,0.086,0.732,0.561,0.42,0.273,0.338
2011/02,0.105,0.12,0.431,0.488,0.28,0.291,0.282
2011/03,0.103,0.095,0.92,0.518,0.341,0.247,0.308
2011/04,0.115,0.1,0.313,0.607,0.429,0.272,0.304
2011/05,0.126,0.051,0.226,0.247,0.118,0.285,0.185
2011/06,0.177,0.047,0.191,0.276,0.24,0.043,0.171
2011/07,0.165,0.111,0.233,0.345,0.153,0.206,0.231
2011/08,0.105,0.093,0.204,0.169,0.131,0.135,0.226
2011/09,0.086,0.069,0.209,0.18,0.1,0.203,0.21
2011/10,0.104,0.075,0.878,0.572,0.298,0.266,0.238
2011/11,0.102,0.082,0.953,0.573,0.335,0.288,0.24
2011/12,0.049,0.057,0.937,0.497,0.466,0.331,0.265
2012/01,0.079,0.059,0.75,0.636,0.38,0.463,0.359
2012/02,0.063,0.069,0.68,0.574,0.458,0.428,0.35
2012/03,0.09,0.075,0.36,0.61,0.634,0.052,0.336
2012/04,0.088,0.054,0.562,0.424,0.175,0.108,0.217
2012/05,0.101,0.092,0.351,0.332,0.262,0.252,0.204
2012/06,0.099,0.098,0.226,0.355,0.237,0.224,0.131
2012/07,0.093,0.113,0.208,0.15,0.21,0.369,0.134
2012/08,0.088,0.107,0.179,0.136,0.142,0.17,0.12
2012/09,0.053,0.082,0.158,0.069,0.069,0.094,0.068
2012/10,0.057,0.106,0.113,0.081,0.044,0.036,0.092
2012/11,0.049,0.087,0.146,0.112,0.094,0.097,0.053
2012/12,0.056,0.079,0.082,0.137,0.096,0.096,0.053
2013/01,0.056,0.088,0.323,0.14,0.092,0.113,0.074
2013/02,0.053,0.071,0.139,0.135,0.116,0.145,0.107
2013/03,0.086,0.135,0.201,0.168,0.123,0.074,0.115
2013/04,0.06,0.105,0.109,0.1,0.072,0.071,0.055
2013/05,0.076,0.106,0.158,0.242,0.106,0.069,0.054
2013/06,0.094,0.104,0.121,0.161,0.125,0.086,0.112
2013/07,0.101,0.092,0.123,0.141,0.11,0.091,0.171
2013/08,0.126,0.096,0.087,0.182,0.149,0.109,0.162
2013/09,0.083,0.068,0.235,0.144,0.116,0.106,0.157
2013/10,0.065,0.046,0.029,0.086,0.053,0.087,0.094
2013/11,0.094,0.041,0.071,0.116,0.072,0.054,0.119
2013/12,0.064,0.048,0.07,0.128,0.082,0.101,0.079
2014/01,0.064,0.055,0.046,0.093,0.061,0.058,0.065
2014/02,0.092,0.062,0.067,0.134,0.075,0.061,0.074
2014/03,0.117,0.07,0.107,0.182,0.067,0.056,0.113
2014/04,0.09,0.072,0.07,0.136,0.086,0.116,0.089
2014/05,0.163,0.082,0.069,0.149,0.087,0.08,0.114
2014/06,0.138,0.075,0.091,0.124,0.109,0.09,0.11
2014/07,0.106,0.076,0.074,0.188,0.123,0.111,0.151
2014/08,0.108,0.097,0.091,0.22,0.123,0.091,0.16
2014/09,0.071,0.054,0.083,0.128,0.078,0.083,0.117
2014/10,0.073,0.05,0.053,0.111,0.078,0.064,0.115
2014/11,0.06,0.078,0.038,0.1,0.097,0.053,0.139
2014/12,0.044,0.082,0.081,0.126,0.113,0.142,0.149
2015/01,0.044,0.052,0.088,0.115,0.068,0.071,0.085
2015/02,0.051,0.081,0.116,0.11,0.098,0.076,0.081
2015/03,0.075,0.122,0.103,0.147,0.119,0.084,0.096
2015/04,0.119,0.162,0.164,0.162,0.102,0.099,0.103
2015/05,0.119,0.105,0.081,0.14,0.082,0.067,0.1
2015/06,0.134,0.09,0.085,0.126,0.073,0.059,0.085
2015/07,0.125,0.114,0.142,0.137,0.114,0.093,0.129
2015/08,0.11,0.107,0.162,0.19,0.117,0.123,0.183
2015/09,0.086,0.056,0.081,0.153,0.086,0.083,0.121
2015/10,0.09,0.051,0.119,0.118,0.064,0.073,0.11
2015/11,0.113,0.093,0.1,0.202,0.123,0.114,0.1
2015/12,0.066,0.071,0.071,0.169,0.139,0.109,0.116
2016/01,0.059,0.056,0.078,0.124,0.064,0.061,0.088
2016/02,0.073,0.073,0.114,0.154,0.124,0.112,0.129
2016/03,0.096,0.098,0.197,0.176,0.109,0.092,0.109
2016/04,0.108,0.106,0.195,0.137,0.127,0.114,0.099
2016/05,0.092,0.068,0.147,0.14,0.139,0.087,0.116
2016/06,0.119,0.077,0.156,0.146,0.125,0.133,0.123
2016/07,0.119,0.09,0.153,0.166,0.156,0.098,0.15
2016/08,0.109,0.098,0.137,0.204,0.185,0.112,0.141
2016/09,0.098,0.082,0.121,0.152,0.133,0.15,0.134
2016/10,0.097,0.123,0.198,0.192,0.165,0.169,0.275
2016/11,0.094,0.074,0.082,0.163,0.136,0.088,0.111
2016/12,0.056,0.095,0.132,0.122,0.108,0.088,0.08
2017/01,0.079,0.078,0.14,0.114,0.115,0.077,0.097
2017/02,0.086,0.077,0.164,0.154,0.142,0.087,0.102
2017/03,0.091,0.106,0.197,0.121,0.122,0.157,0.068
2017/04,0.109,0.152,0.115,0.159,0.149,0.102,0.078
2017/05,0.138,0.123,0.153,0.133,0.137,0.081,0.059
2017/06,0.121,0.102,0.113,0.106,0.105,0.125,0.096
2017/07,0.118,0.156,0.175,0.176,0.165,0.186,0.13
2017/08,0.112,0.138,0.223,0.181,0.147,0.172,0.148
2017/09,0.08,0.079,0.128,0.105,0.089,0.101,0.101
2017/10,0.071,0.067,0.094,0.091,0.078,0.083,0.085
2017/11,0.07,0.103,0.089,0.087,0.086,0.066,0.059
2017/12,0.067,0.11,0.119,0.117,0.147,0.09,0.067
2018/01,0.072,0.092,0.136,0.125,0.134,0.122,0.119
2018/02,0.095,0.073,0.106,0.177,0.169,0.089,0.107
2018/03,0.108,0.122,0.191,0.199,0.193,0.15,0.102
2018/04,0.094,0.115,0.166,0.203,0.128,0.121,0.098
2018/05,0.131,0.124,0.236,0.183,0.147,0.127,0.081
2018/06,0.115,0.105,0.114,0.128,0.125,0.153,0.085
2018/07,0.125,0.139,0.208,0.214,0.156,0.231,0.118
2018/08,0.112,0.14,0.187,0.227,0.181,0.191,0.168
2018/09,0.082,0.101,0.166,0.19,0.106,0.157,0.108
2018/10,0.078,0.1,0.192,0.158,0.145,0.103,0.109
2018/11,0.088,0.104,0.255,0.209,0.166,0.097,0.099
2018/12,0.071,0.102,0.344,0.14,0.135,0.089,0.092
2019/01,0.073,0.086,0.122,0.154,0.126,0.102,0.103
2019/02,0.1,0.116,0.142,0.195,0.174,0.141,0.132
2019/03,0.17,0.145,0.164,0.194,0.183,0.135,0.108
2019/04,0.161,0.153,0.172,0.358,0.194,0.117,0.152
2019/05,0.156,0.144,0.114,0.197,0.184,0.142,0.134
2019/06,0.144,0.095,0.112,0.2,0.15,0.122,0.117
2019/07,0.102,0.12,0.194,0.163,0.124,0.226,0.121
2019/08,0.089,0.144,0.194,0.181,0.16,0.15,0.119
2019/09,0.077,0.117,0.13,0.129,0.128,0.152,0.128
2019/10,0.048,0.078,0.071,0.063,0.075,0.063,0.082
2019/11,0.077,0.118,0.266,0.086,0.08,0.068,0.047
2019/12,0.055,0.133,0.148,0.116,0.095,0.102,0.055
