"number","site","month","pH","DO","Temp","EC","BOD","COD","SS","T_N","T_P","TOC","NH3_N","PO4_P","Chl_a","Flow","Rain","logTC","logFC"
1,"堡林2-1","Jan-15",0.0929385268255616,2.70736646072573,-1.50948220965546,0.41688094525642,-1.92259646948201,-1.50839179977314,-1.53457355917013,0.37784876434916,-1.44694809695533,-1.70488315375634,0.201901202927974,-0.83098025434555,-1.4279415909659,-0.343265148537228,-0.618008247208994,-0.109215792763533,-0.290483222231427
2,"堡林2-1","Feb-15",0.0929385268255616,-0.302774402629926,-1.34312262126545,1.13044180927149,-1.06556981146625,-0.544563173720015,-1.19745900154923,1.34920420236222,-0.412181877440194,-0.71749908787429,1.50873115808379,-0.0401046832168119,-1.34076976338874,-0.3950152587958,-0.899901793359986,0.463467360592292,-0.7392726221989
3,"堡林2-1","Mar-15",0.0929385268255616,0.225320485678084,-0.857907155127926,1.32157418356124,-0.037137821847349,0.274691158425141,-0.270393968091762,1.04048229898635,-0.839022942990186,0.0724081648313502,1.18618298434718,-1.16752305057055,0.536777292119372,-0.722342643314744,-0.747461506600222,0.309175682217217,-1.14368755271709
4,"堡林2-1","Apr-15",-0.604100424366158,-1.14772622392274,-0.0954257083403806,0.49333389497232,0.648483504565254,0.997562627964985,-0.0316044897769591,0.462859143539618,0.0405283435976758,0.26988497800776,0.542160008500372,-0.0232775434055622,-0.0365451123304256,-0.178649000260727,0.571267958226305,1.14361391912697,0.17876724931909
5,"堡林2-1","May-15",1.83553590480486,0.278129974508886,0.777962130707171,-0.0418367530389789,1.44837505204662,1.5276683722942,-0.228254648389149,-0.261518771772747,-1.22706027530836,0.566100197772375,-0.457685661501799,-1.20117733019305,0.40937231335275,-0.253734282936508,-0.60107043756902,-1.11137771110414,-1.79165815825491
6,"堡林2-1","Jun-15",1.13849695361314,0.119701508016482,0.999774915227184,-0.589749559336261,1.16269949937471,1.67224266620217,0.221231428438714,-0.438250875879222,-0.360443566464438,1.35600745047802,-0.292923116847657,-0.443956038686806,0.0975653916344393,-0.333423103027929,-0.0263947533556258,0.654330086778163,-0.0875558442060891
7,"堡林2-1","Jul-15",0.44145800242142,-1.93986855638476,1.05522811135719,-1.21411531534944,0.59134839403087,0.0337340019118595,-0.410858367100469,-0.94204922834477,0.764864697258268,0.368623384595965,-0.636402037299288,1.18827652300442,-0.683628293960899,0.366155841479823,0.798718544820238,1.37615596735393,1.07473554895935
8,"堡林2-1","Aug-15",0.0929385268255616,-1.30615469041515,1.36022069007221,-1.20137315706346,0.134267509755802,0.274691158425141,-0.354672607496986,-1.46463934884189,-0.347508988720499,-0.618760681286085,-1.16181744842764,-0.477610318309306,0.650771220489507,-0.126263919324136,0.612402638780527,-0.286787934116032,-0.109994646696702
9,"堡林2-1","Sep-15",1.13849695361314,-0.197155424968324,1.01363821425969,-0.678944667338144,-0.0942729323817324,0.178308295819829,-0.537276326208305,-1.45703315701959,-0.813153787502308,-0.618760681286085,-1.32335987820255,-0.511264597931805,1.70018591401457,-0.389300522693627,-0.383298599340787,-0.408079101541151,-0.380413431701861
10,"堡林2-1","Oct-15",-0.255580948770297,0.172510996847283,0.403653056829649,0.0728426715348709,-0.151408042916116,0.130116864517173,-0.649647845415271,-0.440487991121076,-1.31760231951593,-0.421283868109675,-1.157523961922,-0.89828881359055,0.419430601150115,-0.405492274983119,-0.089306617732671,-1.13733189036413,-0.925073403191182
11,"堡林2-1","Nov-15",-0.255580948770297,-0.672440824445533,-0.289511894795392,-0.0290945947529956,-0.951299590397486,-0.448180311114703,-0.916530203531815,-0.897306923507688,-0.0370791228659591,-1.01371430763891,-0.946606437332168,0.582499489799429,-0.74733078334421,-0.18039516962528,0.285744881438176,-0.578893426529339,-0.369045614317759
12,"堡林2-1","Dec-15",-0.952619899962016,0.225320485678084,-1.01040344448543,0.442365261828387,-2.03686669055077,-1.5565832310758,-1.32387696065707,-0.590374712325302,-0.425116455184134,-1.70488315375634,-1.11512578267875,0.313265252819433,-1.48829131775009,-0.053559776690927,-0.472827021723505,0.227409586925687,0.109657605364058
13,"堡林2-1","Jan-16",-0.604100424366158,1.2287007734633,-1.49561891062296,1.1176996509855,-1.86546135894762,-1.5565832310758,-1.43624847986403,0.546079830536591,-1.04597618689321,-1.60614474716813,-0.335321296090905,-0.460783178498056,-1.36088633898347,-0.568362253895066,-0.585342471474759,-2.05950091691198,-1.57200590619415
14,"堡林2-1","Feb-16",0.0929385268255616,1.33431975112491,-1.50948220965546,0.187522096108721,-1.40838047467255,-1.02647748674658,-1.04294816263965,-0.482098334619563,-0.606200543599281,-1.50740634057993,-0.833902416558976,-0.225203221140559,-1.31059489999664,0.0681958508192717,-0.642205118123242,-0.462777968122328,-0.263807171135451
15,"堡林2-1","Mar-16",-0.952619899962016,0.172510996847283,-0.816317258030423,0.034616196676921,-0.494218706122417,-0.159031723298766,0.389788707249162,-0.0212525947976143,0.221612432012824,-0.618760681286085,-0.368595816509657,0.229129553763184,-0.475757012815358,-0.143566870300161,-0.521220763552001,-0.247991953083277,-0.539421137412675
16,"堡林2-1","Apr-16",1.83553590480486,0.383748952170487,0.126387076179633,-1.04846725763166,1.04842927830594,0.852988334057017,0.403835147150033,-0.440935414169447,-0.0500137006098983,-0.12506864834506,-1.15484053285597,-0.544918877554305,1.09668864617268,0.334724792917868,1.04915615878271,-0.947903502624501,-1.0427711926022
17,"堡林2-1","May-16",0.0929385268255616,-0.249964913799125,0.514559449089655,-0.640718192480194,-0.151408042916116,-0.689137467627984,-0.733926484820495,-1.01139980084225,-0.386312721952316,-0.618760681286085,-1.04911342765445,-0.15789466189556,-0.184066666691777,0.0996268993812266,0.0752321044842167,-0.673331365547739,-1.16685834395805
18,"堡林2-1","Jun-16",0.44145800242142,-0.51401235795313,1.05522811135719,-0.793624091911994,2.24826659952799,0.852988334057017,0.108859909231748,-0.756816086319249,0.28628532073252,0.46736179118417,-0.908501744594565,-0.595400296988054,2.44114644842045,0.0110484897975356,0.215573955786856,-0.974359611449705,-1.40893689145677
19,"堡林2-1","Jul-16",1.13849695361314,0.172510996847283,1.3324940920072,-1.36702121478124,-0.437083595588034,-0.544563173720015,-0.42490480700134,-1.16755044472367,-0.463920188415951,-0.9149759010507,-1.21548602974821,0.0272038760281871,-0.395290710436439,0.268846585073367,2.45741404599195,-0.135046949815018,-0.369045614317759
20,"堡林2-1","Aug-16",2.88109433159244,-0.461202869122329,1.62362337168972,-0.729913300482078,1.73405060471854,1.0939454905703,0.193138548636972,-1.46777131018049,-0.373378144208377,0.26988497800776,-1.37702845952312,-0.20837608132931,1.38502622969714,-0.12737511801067,-0.2090811287582,-1.80182999665631,-0.651435639284779
21,"堡林2-1","Sep-16",0.44145800242142,-1.09491673509194,0.972048317162183,-1.68557517193083,-0.608488927191185,-0.737328898930641,-0.6356014055144,-1.73980452358995,0.221612432012824,-0.816237494462495,-1.32872673633461,0.733943748100677,-1.03566836686867,1.46275020241914,1.85128242959003,0.286947349186024,0.186073757676627
