"pH","DO","Temp","EC","BOD","COD","SS","T_N","T_P","TOC","NH3_N","PO4_P","Chl_a","Flow","Rain","log.TC","log.FC"
-0.0463476892838743,-0.00220749522198194,0.0970551695991066,0.666710893344281,1.6258228534681,1.27954373248064,0.449289169241205,1.15425091413265,-0.243713952117931,0.390899004264825,0.786967286831284,-0.532811806675123,0.892322982608632,-0.831326858480992,-1.14785859302635,1.31431867085946,0.950019542227325
-0.0463476892838743,-0.274898081466819,0.651296241936638,2.01704116341459,0.27429809335859,1.064674927698,-0.361613400489695,2.5196544417338,0.531276021144109,0.684955426730841,2.38522590133883,0.0288309972691389,-0.77604873298218,-0.856978623973286,-0.897747357658268,0.995662553973542,0.687902297508446
0.648867649974226,0.465262081197738,0.966205942128417,0.349676829936469,1.93298757167481,2.13901895161121,0.523007584671287,1.08298680166675,-0.284502898079091,0.979011849196857,0.959024420725542,-0.673222507661189,0.762674464832659,-0.799324818795166,-0.715374581869039,1.03300811479585,0.973132914944318
-0.0463476892838743,-1.24879303234124,1.26851925431253,-0.624909364983844,0.520029867923955,0.420068513350067,-0.00776500642530201,-0.118804444060021,0.979954426716869,-0.314836409653615,0.133852452048996,1.48910228752422,-1.02169855613666,-0.509175777518322,1.49394133054904,1.29189183276773,1.53472988142639
-0.27808613570324,-0.859235051991469,1.25592286630485,-1.31768750354166,0.0285663187932238,0.420068513350067,2.38071165350935,0.243419654213416,1.95888912978471,-0.491270263133224,0.606131727738338,2.89320929738488,-0.793107748479019,0.378483931626256,2.3028948574427,1.80741658490232,2.14868402194839
-0.741563028541972,-1.09296984020133,0.915820390097733,0.455354851072406,-0.462897230337508,-0.482380466737034,-0.0814834218553838,0.520042481299999,0.0214141966296089,-0.961760539078851,0.415347286753548,0.590473801213401,-0.738518898889135,-0.439364539509164,0.153501428498215,1.55155561467323,1.78342645811605
-0.509824582122605,-0.508632869676679,0.437157645806228,1.07768097553959,0.151432206075907,-0.482380466737034,-1.02507913936043,0.971662981009953,-0.671997884710112,-1.13819439255846,0.892893617562103,-0.336236825294632,-0.380279573455525,-0.802792402729792,-0.151321639606639,0.905857693614934,1.31370307709328
-0.27808613570324,0.231527292987878,-0.40680035070774,1.84091112818803,0.581462811565297,0.0333046647413092,-0.862898625414251,1.44268081310708,-0.773970249613012,-0.256025125160412,0.88118905063052,-1.1225367508166,0.302081046418017,-0.851589246532723,-1.23643965555255,0.117798104670027,0.526191532119302
0.185390757135493,0.776908465477551,-1.11219807913733,2.22839720568647,2.17871934624017,0.677911079089239,0.405058119983156,1.38912730847294,-0.162136060195611,-0.0207799871875983,1.4195991294833,-1.09445461061939,0.786557086528232,-0.834836220535312,-0.892536706921432,1.15586818434183,1.38569419139818
-0.27808613570324,1.04959905172239,-1.08700530312198,1.91136314227866,1.74868874075078,0.806832361958825,0.611469683187385,2.45977572001689,0.184569980474249,-0.138402556174005,2.3916634131512,-0.336236825294632,0.646673159454156,-0.826355262237372,-0.758362450447928,1.37867394538354,1.57441198010539
0.417129203554858,1.32228963796722,-1.01142697507596,1.47690905538647,0.888627529772004,0.591963557176182,-0.435331815919776,2.88778207595116,-0.427264208943151,-0.0795912716808019,4.04668917727693,-0.701304647858402,0.189491544138883,-0.847912771999625,-0.977209781395003,1.24304032892445,1.39878348490816
-0.973301474961337,0.387350485127785,-0.469782290746096,0.173546794709906,2.17871934624017,1.45143877630676,1.7025022315526,1.47051176827128,1.30626599440615,0.214465150785214,1.96503194849503,0.927459483579958,0.17925613484078,-0.468609223295167,0.244687816392829,1.84905249735956,1.87844810150813
-0.27808613570324,0.192571494952901,-0.0666978745006187,0.0443847688770934,1.81012168439213,0.548989796219654,1.17172964045601,1.00075897959071,0.79640416989165,-0.550081547626428,1.2346669719643,1.2363630257493,0.00866597987239392,-0.6863985612615,0.395796687761047,1.75076444172278,1.68807344020472
0.185390757135493,0.309438889057831,0.525332361859926,-0.155229271046344,2.85448172629493,0.506016035263125,1.2601917389721,0.377514256368192,2.22401727853225,-0.197213840667208,0.954342593952909,2.52814147482111,0.735380040037717,-0.615250423422125,-0.151321639606639,1.21300786747988,0.626515167819227
-0.741563028541972,-0.196986485396865,1.1047662102128,-0.225681285136969,0.335731036999931,0.463042274306596,0.0806970920907961,0.285587768098566,-0.264108425098511,-0.0795912716808019,0.882359507323678,-0.223908264505779,0.0700784356610129,-0.71434812333698,1.63332623775938,0.492131284818443,0.634799530800228
-0.741563028541972,-0.820279253956492,1.23073009028951,-0.0143252428650941,2.17871934624017,0.677911079089239,1.00954912650983,0.95395237317819,1.65297203507601,-0.550081547626428,1.79707141302683,2.44389505422947,-0.468986454039086,0.18200143470401,-0.163045603764518,1.7730937718228,1.79618437710679
-0.0463476892838743,-0.586544465746632,1.54563979048129,0.408386841678656,1.31865813526139,0.677911079089239,0.611469683187385,1.21834644723808,1.22468810248383,-0.256025125160412,2.23833358634748,1.79800582969357,-0.216513024685875,0.397743644805323,3.90907794707212,1.55818615810905,1.63472214260708
-0.741563028541972,-0.976102446096399,0.966205942128417,-0.707103381422907,-0.217165455772142,-1.04103935917191,-0.553281280607907,0.176794034274879,0.79640416989165,-1.25581696154487,0.692160294685468,1.37677372673537,-0.578164153218853,-0.465851867395344,0.425757929497849,1.13617157001779,1.25049338754824
-0.509824582122605,0.426306283162761,0.235615437683489,0.831098926222406,0.397163980641272,-0.654275510563149,-0.641743379124005,1.05009567283633,1.32666046738673,-0.902949254585647,1.14629749163086,1.79800582969357,-0.335926133163745,-0.687150567415998,0.367138108708454,0.841404911099149,1.10816803153464
0.185390757135493,-0.274898081466819,-0.2934328586387,1.40645704129584,2.11728640259883,-0.0956166181282763,-0.568024963693924,2.08953968010527,2.61151226516327,-0.373647694146818,2.84404492505686,2.58430575521553,-0.397338588952364,-0.847494990802682,-0.648938784974391,1.31334359094242,1.42355373022135
-0.0463476892838743,-0.820279253956492,-0.961041423045272,1.48865105773491,1.68725579710944,0.205199708567424,-0.184689203457498,2.90338427808866,4.42662036043489,-0.432458978640021,2.50168634230808,5.13978051316192,-0.250631055679552,-0.790133632462422,-0.84173286223729,1.78255204701801,2.02425288997375
-0.741563028541972,0.815864263512528,-1.06181252710664,1.78220111644584,0.950060473413345,-0.224537900997863,-0.656487062210022,1.99508310500254,-0.100952641253871,-0.432458978640021,2.69305601163945,-0.560893946872337,-0.155100568897256,-0.833749989423261,-1.05015889171069,0.614406306414201,0.569187375990699
-0.741563028541972,0.582129475302668,-1.0366197510913,1.59432907887084,1.99442051531615,1.15062244961106,0.744162830961532,2.95314265247314,0.306936818357729,-0.0795912716808019,3.93432533473374,-1.01020819002775,0.520436444777551,-0.832580202071821,-0.781810378763686,0.780852448251489,0.454614635963452
-0.0463476892838743,0.192571494952901,-0.520167842776781,0.737162907434906,3.407378219067,1.75225510300246,0.817881246391614,2.59850881469903,0.755615223930489,0.273276435278418,3.43629601179492,-0.420483245886271,0.527260050976286,-0.860822210985161,-0.822192921974158,1.18434051791915,1.14362510509332
-0.27808613570324,-0.313853879501795,-0.180065366569659,0.889808937964594,2.67018289537091,1.32251749343717,0.434545486155189,1.94869817972887,0.918771007775129,0.0380312973056048,2.57015805885783,-0.167743984111353,-0.632753002808736,-0.825645034202569,-0.1604402783961,1.39369017610582,1.24320314812496
-0.27808613570324,-0.508632869676679,0.361579317760201,0.666710893344281,2.30158523352286,0.763858601002297,0.124928141348845,1.35834458533678,-0.264108425098511,-0.138402556174005,2.15815730286614,-0.167743984111353,-1.10699363362085,-0.727257562322516,-0.237297376764418,1.0685010237758,0.91795905749085
-0.0463476892838743,-0.547588667711655,0.89062761408239,0.150062790013031,2.73161583901225,1.19359621056758,-0.155201837285466,0.730461369586896,-0.304897371059671,0.214465150785214,1.32420690899091,0.000748857071925717,-0.929579872453727,-0.721784628642564,0.794411469128933,0.808349701911779,0.84687922311386
-0.509824582122605,-0.859235051991469,1.07957343419746,-0.589683357938532,2.05585345895749,0.849806122915354,0.183902873692911,0.296551477708705,1.36744941334789,0.214465150785214,0.563410058438063,2.3034843532434,-0.874991022863844,-0.400552666313169,1.89125344923272,1.42479522545913,1.42164832673572
-0.0463476892838743,-0.898190850026445,1.31890480634321,-0.0847772569557191,1.93298757167481,0.420068513350067,1.2601917389721,0.575282710489545,1.36744941334789,0.508521573251231,0.972484672696862,1.82608796989078,-0.636164805908104,-0.664548604661387,-0.419670152553647,1.70045031800395,1.68575381857004
-0.509824582122605,-0.430721273606726,0.915820390097733,-0.495747339151032,0.765761642489321,-0.525354227693563,-0.597512329865956,0.356851880564469,0.062203142590769,-0.961760539078851,0.742489932491271,0.75896664239668,-1.154758877012,-0.499859256826496,0.896019158497217,1.06684338791684,1.36407200401777
-0.509824582122605,0.426306283162761,0.323790153737188,-0.354843310969782,0.335731036999931,-0.783196793432735,-0.302638668145629,0.29233466632019,-1.14107076326345,-1.31462824603807,0.333415318232473,-0.448565386083484,-0.878402825963211,-0.659869455255626,0.688895791708022,0.531524513466519,0.666114422868413
-0.509824582122605,-0.196986485396865,-0.205258142585002,0.889808937964594,3.28451233178432,1.45143877630676,0.803137563305598,1.86900044448594,2.83585146794965,-0.256025125160412,2.3272882950275,3.39868782093471,-0.506516288132131,-0.795188784945431,-0.966788479921333,1.78011434722543,1.99028700175165
0.185390757135493,1.3612454360022,-0.885463094999245,1.07768097553959,2.54731700808822,1.23656997152411,1.3486538374882,1.07581822230627,0.429303656241209,-0.256025125160412,1.05032004279188,-1.15061889101381,2.28775045025003,-0.785078479979413,-0.85215416371096,1.44029899613993,1.43987392529393
-0.27808613570324,1.98453820456183,-1.22556557120637,1.05419697084272,-1.38439138495763,-0.95509183725885,-1.61482646280109,1.73237575549805,-1.22264865518577,-1.37343953053127,1.60101991692283,-0.336236825294632,-1.3765260784709,-0.739832776350497,-0.648938784974391,1.13227125034966,1.07610754679816
-0.27808613570324,-0.235942283431842,-1.07440891511431,1.71174910235522,-0.462897230337508,-0.0956166181282763,-1.26097806873669,2.64784550794466,0.408909183260629,-0.785326685599241,3.02605094084296,0.983623763974385,-1.28781919788734,-0.753452443370836,-0.952459190395036,1.3992481316329,0.864607759893202
-0.27808613570324,0.153615696917924,-0.633535334845821,1.88787913758178,0.642895755206638,0.634937318132711,-0.287894985059613,2.35688552213712,-0.264108425098511,-0.314836409653615,2.67432870454891,-0.897879629238894,0.622790537758582,-0.839598926180462,-0.78832369218473,1.32728723375597,0.673984567700364
-0.741563028541972,-0.859235051991469,0.059266005576093,1.12464898493334,1.38009107890274,1.27954373248064,-0.0372523725973346,1.81249517187984,1.12271573758093,-0.197213840667208,1.97205468865398,1.0117059041716,0.0393722077667035,-0.696508866227519,0.631578633602836,1.71634412065157,1.29721719476109
0.880606096393591,0.192571494952901,0.852838450059377,0.631484886298969,2.24015228988152,1.75225510300246,-0.243663935801564,1.12979340807926,-0.875942614515912,-0.0207799871875983,0.881774278977099,-0.95404390963332,0.493142019982609,-0.716269916842918,-0.630701507395468,0.665012954108139,0.368705791850469
0.417129203554858,0.0757041008479711,1.05438065818212,0.126578785316156,1.93298757167481,1.88117638587204,0.22813392295096,0.963229358232923,0.490487075182949,0.449710288758028,1.06143938137689,0.30965239924127,0.175844331741412,-0.737242532929451,-0.0119367323962999,1.48817542006618,1.17170909559892
-0.0463476892838743,-1.44357202251612,1.1047662102128,-0.448779329757282,1.31865813526139,0.420068513350067,-0.435331815919776,0.488416395886136,2.26480622449341,-0.138402556174005,0.686893239566256,3.03361999837094,-0.619105790411265,-0.553126359436716,0.876479218234086,1.82467549943377,1.71938833227291
-0.27808613570324,-0.976102446096399,1.38188674638157,-0.437037327408844,0.827194586130662,0.634937318132711,-0.376357083575711,-0.00410717429241353,0.510881548163529,-0.726515401106038,0.113954688265307,0.253488118846844,0.738791843137085,-0.682722086728403,0.675869164865934,1.04948696539368,1.16110511098324
0.417129203554858,-0.158030687361889,1.06697704618979,0.0443847688770934,0.581462811565297,0.548989796219654,-0.568024963693924,0.00306140506806208,-0.223319479137351,-0.726515401106038,-0.0621990440550054,0.197323838452417,1.80668621323918,-0.751948431061841,-0.396222224237889,0.992932330205853,1.03369160833544
-0.509824582122605,0.114659898882948,0.512735973852255,0.737162907434906,0.520029867923955,0.506016035263125,-0.685974428382054,0.961120952538666,-1.01870392537997,-0.608892832119631,0.11863651503794,-0.448565386083484,0.503377429280712,-0.756209799270659,-0.0796751919751561,0.652921963136947,0.777042043184019
-0.509824582122605,-0.508632869676679,-0.117083426531303,0.643226888647406,-0.340031343054825,-0.00966909621521932,-0.966104407016365,0.530584509771286,1.00034889969745,-0.961760539078851,0.34863125524353,2.02266295127127,-0.683930049299252,-0.696968425544156,0.324150240129565,0.913268300984374,1.03907644427309
-0.973301474961337,0.153615696917924,-0.772095602930204,1.07768097553959,-1.50725727224031,-0.998065598215379,-1.39367121651084,0.819857771023414,0.388514710280049,-1.37343953053127,0.164869554417689,1.57334870811586,-1.43793853425952,-0.663587707908418,-0.492619262869338,1.28916160900004,1.26465964824575
-0.741563028541972,0.893775859582481,-1.2129691831987,1.70000710000678,-1.32295844131629,-0.998065598215379,-1.51162068119897,1.89092786370622,-0.590419992787791,-1.31462824603807,1.01520634199714,0.281570259044057,-1.30829001648354,-0.799074150077,-0.613766892500754,0.223009227717732,0.472177485483174
-0.27808613570324,0.971687455652434,-1.22556557120637,0.842840928570844,-0.831494892185556,-0.525354227693563,-1.09879755479051,0.921904606625476,0.102992088551929,-1.25581696154487,0.471529208025143,0.674720221805041,-1.25711296999303,-0.631543890102898,-0.674992038658567,0.967385236379626,1.08861693489948
-0.973301474961337,0.114659898882948,-0.595746170822808,0.701936900389594,0.151432206075907,0.248173469523953,0.405058119983156,1.35623617964252,1.40823835930905,-0.726515401106038,0.978922184509232,1.43293800712979,-0.407573998250467,-0.68727590177508,-0.544725770237689,1.06752594385877,0.958800966987186
0.880606096393591,0.270483091022854,0.260808213698832,-0.296133299227594,1.81012168439213,1.15062244961106,0.419801803069172,0.960699271399814,0.979954426716869,-0.432458978640021,0.121562656770835,0.141159558057991,1.19256165535299,-0.561398427136185,1.1461303938653,0.741264203620007,0.721536811211311
-0.27808613570324,-0.196986485396865,0.613507077913624,0.079610775922406,0.520029867923955,-0.224537900997863,-0.774436526898153,0.423055819364154,0.449698129221789,-0.726515401106038,0.23685264104692,0.787048782593893,-0.110747128605476,-0.623271822403428,0.0974869330772374,0.869194688734548,0.663132052195253
-0.0463476892838743,-0.391765475571749,1.1047662102128,-0.0612932522588441,3.1002135008603,1.15062244961106,0.110184458262829,0.662992387370656,1.51021072421195,-0.0795912716808019,0.390182467850647,0.056913137466352,2.56069469819944,-0.646584013192842,0.248595804445455,0.728880688673706,0.549056373946866
0.417129203554858,0.114659898882948,1.35669397036622,-0.589683357938532,0.212865149717248,-0.0956166181282763,-0.450075499005793,0.275889101904981,0.327331291338309,-0.902949254585647,0.0554318536073958,1.09595232476324,-0.325690723865642,-0.578736346809315,2.66242975828432,1.12018025937847,1.03907644427309
1.57582143565169,-0.352809677536772,1.62121811852732,-0.00258324051665657,2.54731700808822,1.3654912543937,0.198646556778927,-0.00705894226437388,0.470092602202369,-0.197213840667208,-0.120721878712916,0.702802362002253,1.48597672189861,-0.683014533566263,-0.208638797711825,0.343139073496021,0.905946731168398
-0.0463476892838743,-0.820279253956492,1.02918788216677,-0.883233416649469,0.0285663187932238,-0.267511661954391,-0.671230745296038,-0.263441074686085,1.40823835930905,-0.844137970092444,-0.0680513275207965,2.27540221304619,-0.977345115844875,-0.26452310858856,2.00979575349572,1.31695138663544,1.3006137835833
-1.43677836780007,-0.859235051991469,0.374175705767872,-0.624909364983844,-0.278598399413483,-0.654275510563149,-0.833411259242218,0.349683301203993,4.69174850918243,-1.02057182357205,0.411835916674074,5.70142331710619,-1.43452673116015,-0.35810609670377,1.55907446475948,1.70766590938999,1.83793756653104
-0.27808613570324,-0.0801190912919357,-0.318625634654042,0.232256806452094,0.089999262434565,-0.740223032476206,-0.818667576156202,1.758098304968,1.57139414315369,-0.726515401106038,1.26978067275905,1.68567726890471,-0.325690723865642,-0.791052751095697,-0.853456826395169,1.57778526444138,1.66363456941077
-0.27808613570324,0.660041071372621,-0.759499214922533,2.00529916106616,0.0285663187932238,-0.525354227693563,-0.877642308500267,1.9423729626461,1.83652229190123,-0.667704116612834,1.02983705066161,1.26444516594652,-0.666871033802413,-0.800745274864772,-0.678900026711193,1.33567292104245,1.46050198911662
-0.27808613570324,0.971687455652434,-1.16258363116801,1.67652309530991,-0.770061948544215,-0.61130174960662,-1.24623438565068,1.8711088501802,0.388514710280049,-1.02057182357205,1.05207572783162,0.674720221805041,-1.07969920882591,-0.809476901880879,-1.11138403786851,0.446692560684772,0.771491519986748
-0.509824582122605,0.387350485127785,-1.0366197510913,1.57084507417397,0.089999262434565,-0.31048542291092,-0.568024963693924,2.89073384392312,2.44835648131863,-0.138402556174005,2.65735708249812,2.13499151206012,-0.496280878834028,-0.796609241015037,-0.717979907237456,1.60352737425102,1.69014453094997
-0.0463476892838743,0.231527292987878,-0.595746170822808,1.53561906712866,1.44152402254408,1.45143877630676,0.699931781703483,3.09777928309921,2.89703488689139,0.920200564703654,3.18230690937958,2.21923793265176,0.871852164012425,-0.82702371215248,-1.16218788255265,1.7543722374158,1.45271468791448
0.648867649974226,0.776908465477551,0.210422661668147,0.960260952055219,2.05585345895749,1.53738629821981,0.596726000101369,1.86900044448594,1.63257756209543,0.626144142237637,1.50796860981675,1.29252730614373,2.45834060521841,-0.831326858480992,-1.14785859302635,1.75983268495118,1.63712460787157
1.57582143565169,1.51706862814211,0.915820390097733,1.81742712349116,1.93298757167481,2.43983527830692,0.685188098617467,2.44122174990742,1.55099967017311,1.50831340963569,1.92640687762081,0.450063100227335,2.43786978662221,-0.856978623973286,-0.897747357658268,0.305793512673712,0.176425727061431
1.34408298923232,1.04959905172239,1.06697704618979,0.302708820542719,2.30158523352286,2.78362536595914,1.00954912650983,1.45996973979999,1.16350468354209,0.861389280210451,1.24695676724246,0.562391661016188,2.05574783949302,-0.799324818795166,-0.715374581869039,1.47072148955132,1.20401811122482
-0.27808613570324,-1.638351012691,1.36929035837389,-0.460521332105719,1.19579224797871,1.02170116674147,-0.0962271049414001,0.459320397305383,7.93446971309465,0.214465150785214,0.727859223826793,8.9308694397857,-0.888638235261315,-0.509175777518322,1.49394133054904,1.40129579945867,1.59727682193295
-0.0463476892838743,-1.1319256382363,1.39448313438924,-1.30594550119322,0.520029867923955,-0.267511661954391,1.71724591463861,-0.0260345935126913,1.81612781892065,-0.550081547626428,0.225148074115338,2.47197719442668,0.0291367984686002,0.378483931626256,2.3028948574427,1.97610541054878,2.25074737387433
-0.0463476892838743,-0.313853879501795,0.966205942128417,0.0913527782708435,-0.524330173978849,-0.0956166181282763,0.832624929477631,0.180589164524543,-0.529236573846051,-0.667704116612834,0.0320227197442313,-0.223908264505779,0.861616754714322,-0.439364539509164,0.153501428498215,1.02335482361724,1.48775754332411
-0.0463476892838743,0.0757041008479711,0.46235042182157,1.03071296614584,0.151432206075907,-0.224537900997863,-0.597512329865956,1.02732489133835,-0.284502898079091,-0.608892832119631,0.325222121380365,-0.701304647858402,0.86502855781369,-0.802792402729792,-0.151321639606639,0.409151983879057,0.71722894246119
-0.741563028541972,0.192571494952901,-0.394203962700069,2.29884921977709,0.520029867923955,0.248173469523953,-0.479562865177825,1.94195128150725,-0.549631046826631,-0.197213840667208,1.30430914520722,-1.01020819002775,0.796792495826336,-0.851589246532723,-1.23643965555255,0.781144972226598,0.926574794991091
-0.509824582122605,0.465262081197738,-1.08700530312198,2.54543126909428,2.42445112080554,0.892779883871883,0.744162830961532,2.28224796056041,1.40823835930905,0.214465150785214,2.51339090923966,-0.392401105689058,0.424905957995255,-0.834836220535312,-0.892536706921432,1.90999499217404,2.12482505656311
-0.741563028541972,0.776908465477551,-1.07440891511431,1.95833115167241,0.0285663187932238,0.806832361958825,0.0806970920907961,2.51754603603954,-0.284502898079091,-0.0207799871875983,2.31148712966987,-0.841715348844468,0.718321024540878,-0.826355262237372,-0.758362450447928,1.40129579945867,1.32066194199732
-0.0463476892838743,0.815864263512528,-1.07440891511431,1.67652309530991,-0.217165455772142,1.10764868865453,-0.42058813283376,3.55867676786389,0.694431804988749,0.155653866292011,4.82504287822714,0.30965239924127,-0.138041553400418,-0.847912771999625,-0.977209781395003,1.48651778420723,1.64574034537181
-1.43677836780007,-0.313853879501795,-0.469782290746096,0.079610775922406,1.56438990982676,1.23656997152411,1.87942642858479,1.49412591204696,2.65230121112443,0.214465150785214,2.07329919261217,1.71375940910193,-0.13462975030105,-0.468609223295167,0.244687816392829,1.81024431666171,1.62834318311171
-0.741563028541972,-0.00220749522198194,-0.07929426250829,0.161804792361468,1.6258228534681,0.892779883871883,4.06149152531521,1.13611862516204,0.714826277969329,-0.550081547626428,1.48455947595358,0.141159558057991,0.0837256480584837,-0.6863985612615,0.395796687761047,1.65530411784539,1.64176385114093
-0.509824582122605,0.504217879232714,0.550525137875268,0.138320787664593,1.07292636069603,0.248173469523953,2.89674056151992,0.522994249271959,0.102992088551929,-0.550081547626428,1.08016668846742,-0.0834975635197137,0.571613491268067,-0.615250423422125,-0.151321639606639,1.42577030537616,1.52354599140204
-0.741563028541972,0.465262081197738,1.09216982220513,0.232256806452094,0.0285663187932238,0.591963557176182,1.77622064698268,1.15045578388299,0.531276021144109,-0.0207799871875983,1.79941232641314,0.197323838452417,0.261139409225605,-0.71434812333698,1.63332623775938,0.663842858207701,0.730069705081743
-1.2050399213807,-0.508632869676679,1.1929409262665,-0.0260672452135316,0.704328698847979,0.291147230480482,1.58455276686446,1.02521648564409,0.918771007775129,-0.314836409653615,1.85852038941763,1.26444516594652,-0.114158931704844,0.18200143470401,-0.163045603764518,1.1302235825239,1.38436869332122
-0.0463476892838743,-0.158030687361889,1.52044701446595,0.337934827588031,0.704328698847979,0.677911079089239,1.31916647131617,1.224249983182,1.10232126460035,-0.314836409653615,2.02999229496531,1.34869158653816,0.489730216883242,0.397743644805323,3.90907794707212,1.40548864310191,1.64474622181409
-0.973301474961337,-0.664456061816585,0.978802330136089,-0.812781402558844,-1.44582432859897,-1.16996064204149,-0.155201837285466,-0.293802116683393,0.429303656241209,-1.37343953053127,0.121562656770835,0.955541623777172,-0.124394341002947,-0.465851867395344,0.425757929497849,0.804351874251949,1.20575782745083
-0.741563028541972,0.387350485127785,0.197826273660476,0.878066935616156,0.151432206075907,-0.568327988650092,-0.568024963693924,1.10955271341439,1.00034889969745,-0.844137970092444,1.20482032628877,1.43293800712979,-0.301808102170068,-0.687150567415998,0.367138108708454,0.866854496933672,1.11512689643868
-0.27808613570324,0.0367483028129946,-0.369011186684727,1.30077902015991,1.6258228534681,-0.267511661954391,-0.405844449747744,1.78972439038186,2.16283385959051,-0.0795912716808019,2.1201174603385,1.32060944634094,0.482906610684506,-0.847494990802682,-0.648938784974391,1.19877170069122,1.35553911014733
-0.741563028541972,-0.820279253956492,-0.948445035037601,1.91136314227866,0.642895755206638,-0.482380466737034,-0.626999696037989,2.66513443463757,-0.100952641253871,-0.550081547626428,2.21550968083089,-0.448565386083484,-0.00156942942570913,-0.790133632462422,-0.84173286223729,1.54365746734528,1.30765549211715
-0.741563028541972,0.932731657617457,-1.07440891511431,2.04052516811147,0.642895755206638,-0.61130174960662,-0.759692843812136,2.09333481035494,-0.508842100865472,-0.256025125160412,2.22896993280221,-0.841715348844468,0.479494807585139,-0.833749989423261,-1.05015889171069,0.196779577949584,0.136080879343955
-1.43677836780007,0.582129475302668,-1.0366197510913,1.77045911409741,1.13435930433737,0.634937318132711,0.139671824434862,2.72754324318759,0.00101972364902889,-0.314836409653615,3.29350029522961,-1.03829033022496,1.24032689874414,-0.832580202071821,-0.781810378763686,0.558436719176589,0.352799814926947
-0.509824582122605,-0.119074889326912,-0.532764230784452,0.889808937964594,1.93298757167481,1.45143877630676,0.360827070725107,3.2369340589202,4.44701483341547,0.508521573251231,3.55392690945732,3.31444140034307,0.510201035479448,-0.860822210985161,-0.822192921974158,1.69177210674237,1.49049138310784
-0.741563028541972,-0.469677071641702,-0.205258142585002,1.31252102250834,1.56438990982676,1.23656997152411,0.139671824434862,2.83043344106736,3.54965802226995,0.214465150785214,3.44331875195387,2.41581291403225,-0.967109706546772,-0.825645034202569,-0.1604402783961,1.65969197747203,1.71632311796994
-0.509824582122605,-0.547588667711655,0.336386541744859,0.760646912131781,1.13435930433737,0.720884840045768,-0.332126034317662,1.64340103520039,1.65297203507601,0.0380312973056048,2.44199305095701,1.93841653067963,-1.10699363362085,-0.727257562322516,-0.237297376764418,1.13100364645752,1.26996164055359
-0.27808613570324,-0.742367657886538,0.827645674044035,0.643226888647406,1.56438990982676,1.32251749343717,-0.361613400489695,1.85086815551533,2.36677858939631,0.390899004264825,2.3413337753454,1.85417011008799,-0.765813323684077,-0.721784628642564,0.794411469128933,1.19906422466632,1.42106842132705
-1.2050399213807,-1.28774883037621,1.0165914941591,-0.683619376726032,0.827194586130662,0.463042274306596,0.360827070725107,0.695461835062221,0.979954426716869,-0.373647694146818,1.08309283020031,1.82608796989078,-0.936403478652463,-0.400552666313169,1.89125344923272,1.58158807611781,1.5364695976524
-0.973301474961337,-1.1319256382363,1.30630841833554,-0.0143252428650941,0.520029867923955,0.0333046647413092,-0.0667397387693675,0.935398403068724,0.204964453454829,-0.138402556174005,1.25514996409457,0.562391661016188,-0.424633013747306,-0.664548604661387,-0.419670152553647,1.31402614688435,1.66711400186279
-0.973301474961337,-0.976102446096399,0.865434838067048,-0.331359306272907,-0.0942995684894592,-0.439406705780506,-0.848154942328234,0.722871109087569,1.06153231863919,-0.844137970092444,1.07607009004136,1.68567726890471,-1.0592283902297,-0.499859256826496,0.896019158497217,1.69586744239391,1.85541757242095
-0.741563028541972,0.153615696917924,0.273404601706503,-0.0495512499104066,-1.01579372310958,-0.826170554389264,-1.02507913936043,0.972928024426507,-1.12067629028287,-1.07938310806526,0.666995475782566,-0.532811806675123,-0.840872991870167,-0.659869455255626,0.688895791708022,0.679054104913394,0.704056805321399
-0.741563028541972,-0.00220749522198194,-0.255643694615686,1.18335899667553,1.19579224797871,0.677911079089239,0.316596021467058,1.89556635623358,0.388514710280049,-0.432458978640021,1.70284964922759,1.03978804436881,-0.479221863337189,-0.795188784945431,-0.966788479921333,0.905175137673012,1.1103219659097
-0.741563028541972,0.932731657617457,-0.847673930976231,1.52387706478022,1.93298757167481,1.02170116674147,0.655700732445434,1.86309690854202,3.95754748188155,-0.432458978640021,1.55888347596913,4.2411520268511,1.41432885681189,-0.785078479979413,-0.85215416371096,1.692552170676,1.86892108407998
-1.66851681421944,0.621085273337644,-1.43970416733678,0.948518949706781,-1.2000925540336,-1.55672449065025,-1.14302860404856,0.729196326170341,-0.243713952117931,-0.726515401106038,0.877092452204467,0.253488118846844,-1.29464280408607,-0.0825376192002336,-0.648938784974391,0.263670060257949,-0.465529560336354
-1.2050399213807,0.893775859582481,-1.32633667526774,1.17161699432709,-0.0942995684894592,-0.912118076302321,-1.09879755479051,1.12768500238501,-0.345686317020831,-0.256025125160412,1.39794568065987,-0.476647526280697,-0.584987759417588,-0.189364271258533,-0.952459190395036,-0.00184420114974539,0.226877497615728
-0.509824582122605,0.660041071372621,-0.83507754296856,1.26555301311459,1.50295696618542,0.591963557176182,-0.110970788027416,1.26726145934485,0.408909183260629,0.743766711224044,1.66305412166021,-0.813633208647254,1.8680986690278,-0.427583109755374,-0.78832369218473,-0.377932525148818,-0.865415761429283
