"p.H","DO","EC","WT","BOD","COD","TOC","Chla","SS","TN","T.P","NH3N","PO4P","Flow","logTC","logFC"
-0.300342463947941,0.37997639092774,-0.407999255590695,-0.543490461853612,0.0551885067133937,-0.452748709963774,-0.752310605085447,-0.217760488768783,0.118920380408927,0.164833812072032,-0.564707254032237,-0.0369567255212767,-0.459686303961703,-0.147966869482303,0.457036901020345,0.281181646289832
-0.724892945489844,0.213057898974956,-0.0851861237554175,-0.425224641469847,-0.229673381473922,-0.542005882337034,-0.752310605085447,-0.294165637565094,-0.109962159662492,-1.0609018055015,-0.902544996155449,-0.920246750919831,-1.08464116736476,-0.298666516690307,0.134104348676779,-0.94067526045726
0.336483258364913,-0.245967953895197,-0.147265572185278,-0.188693000702317,0.197619450807052,-0.140348606657366,-0.522009140835836,0.563269921149053,0.00447911037321748,-0.626423721135204,-1.13643266377921,-0.365453015958755,-1.29295945516578,-0.30053539619345,0.681390042648506,-1.74083059581456
0.761033739906817,-0.0373198389542184,0.00172510404638783,-0.306958821086082,1.052205115369,0.61833735851534,0.456772082225012,0.643919800434048,-0.132850413669634,-0.459926645009433,-0.876557477530587,-0.540651037525411,-1.33462311272599,-0.357224741122128,0.85549280999895,-0.887076338471604
0.124208017593962,-0.412886445847981,-0.519742262764444,0.0478386400652139,0.0551885067133937,-0.0510914342841062,-0.291707676586225,0.198223099122238,0.221917523441066,-0.954660814068867,-0.954520033405174,-0.956746338746217,-1.12630482492497,-0.242770029732659,0.839235335967925,-0.486502384478272
-0.512617704718892,-0.746723429753547,-1.19020030580694,0.40263610121651,-0.158457909427093,-0.854405985643443,-1.21291353358467,-0.357836594895352,-0.350288826737483,-0.643866271967428,-0.876557477530587,-0.328953428132369,-0.792995564443336,-0.257551167621156,0.394371728391662,-1.99053351014456
0.336483258364913,-1.03883079067092,-0.730812387425972,0.40263610121651,0.767343227181682,0.216680082835672,-0.0614062123366134,0.728814410207725,0.313470539469634,-1.19885652572,-0.928532514780312,-0.204854829522655,-1.16796848248517,-0.373591594952686,1.20547188732141,-0.887076338471604
-0.512617704718892,-0.704993806765351,-1.06604140894722,0.40263610121651,-0.37210432556758,-0.318862951403885,-0.118981578399016,-0.701659764478748,0.0960321264017854,0.876807023314614,1.22843153108327,1.21862909570642,1.12353268332605,2.13569061793429,2.11589043305887,0.281181646289832
-0.937168186260795,-0.371156822859785,-0.954298401773471,0.757433562367806,1.26585153150948,0.395194427582192,0.687073546474623,-0.459710126623766,-0.0641856516482084,0.583455032045398,0.630718602711437,0.18934071900232,0.415250504802581,0.00992513217719217,1.65964659366089,-0.672680650528978
-0.512617704718892,-1.58131588951746,-0.581821711194305,0.875699382751571,0.980989643322169,1.28776615131479,1.20525184103625,-0.413018091248243,-0.602059620816044,0.964019777475732,1.38435664283245,1.05073099170504,1.58183291648829,-0.0870300711373901,2.30891098837269,-0.435172199931162
-0.300342463947941,-1.62304551250566,-0.954298401773471,1.1122310235191,0.197619450807052,1.10925180656827,0.687073546474623,-0.459710126623766,-0.247291683705344,0.134705769725463,1.02053138208437,0.26963981222037,1.45684194380768,-0.0793846549881677,2.30048666092025,-0.486502384478272
0.124208017593962,-1.28920852860009,-0.656317049310138,1.1122310235191,0.482481338994367,0.930737461821749,0.974950376786637,0.172754716190135,-0.109962159662492,-0.475783509402363,0.2409058233385,-0.10995590117405,-0.251368016160683,-0.155329122070443,-0.807055602501175,0.0830925086867586
-0.937168186260795,-2.04034174238762,-0.395583365904722,1.1122310235191,-0.158457909427093,-0.675891640896923,1.72343013559787,-0.625254615682437,-0.567727239805331,-0.126932492757891,0.76065619583575,0.00684277987038715,1.04020536820564,-0.174867407785122,-0.479245807948301,-0.0870627992042142
-0.724892945489844,-1.37266777457648,-1.19020030580694,1.1122310235191,-0.728181685801724,0.484451599955451,0.168895251912998,-0.710149225456115,-0.693612636844612,0.735680930217532,0.708681158586025,0.817133629616168,1.49850560136789,-0.336950230148635,0.306285778187192,0.6078798374405
-0.300342463947941,-1.12229003664731,-1.4757657685843,1.1122310235191,0.126403978760223,-0.184977192843996,-0.694735239023045,-0.688925573012696,1.2747772077696,2.45773640328979,0.55275604683685,-0.416552438915696,-0.00138607079945896,-0.0997157986738774,0.769771583289903,0.418582057411793
-0.724892945489844,-0.997101167682722,-1.4757657685843,1.1122310235191,-0.229673381473922,-0.274234365217255,-0.867461337210253,-0.565828388840863,0.771235619612473,-0.271229958733559,-0.902544996155449,-0.226754582218487,0.49857781992299,5.70207903705374,1.1670451305208,0.551019605386934
-0.300342463947941,-1.49785664354107,-1.32677509235264,1.23049684390287,1.5507134196968,1.10925180656827,1.09010110891144,-0.604030963239018,1.26333308076603,0.102992040939602,0.526768528211988,-0.482251697003192,-0.917986537123948,1.45547511150237,1.72497208022192,1.27219451866484
-0.0880672231769883,-1.53958626652927,-1.97240135602319,1.4670284846704,0.411265866947538,-0.586634468523664,-1.09776280145986,-0.28992090707641,-0.190071048687489,-0.241101916386991,-0.460757179532787,-0.219454664653209,0.206932217001561,0.431555674628748,1.37602756942872,0.530884560619835
-0.300342463947941,-1.2057492826237,-0.0231066753255566,1.23049684390287,0.411265866947538,-0.363491537590515,-1.09776280145986,-0.468199587601133,-0.361732953741054,-0.938803949675936,-0.954520033405174,-0.241354417349041,0.0819412443209492,0.271398364480595,0.670896582137571,0.824686058911581
-0.300342463947941,-1.2474789056119,-1.88549012822139,1.23049684390287,0.838558699228511,0.127422910462413,-0.522009140835836,-0.459710126623766,1.56088038285887,-0.112661314804254,2.03404460845401,0.605436020223126,1.74848754672911,0.226941685390673,1.11576018971383,1.27219451866484
-0.512617704718892,-0.955371544694526,1.72753377039652,0.993965203135336,0.90977417127534,0.350565841395562,-0.464433774773433,-0.841735870605316,3.44916133844808,-0.816706093850371,4.06107106119329,-0.044256643086554,2.24845143745156,1.28693615994618,0.839235335967925,1.68354497549127
0.124208017593962,-0.830182675729939,2.3607441443811,0.875699382751571,0.767343227181682,0.7075945308886,-0.234132310523822,-0.676191381546644,0.748347365605331,-0.258544467219215,-0.304832067783612,-0.701249223961511,-0.543013619082111,5.37587461468693,1.94976860750548,-2.98168817860948
-0.0880672231769883,-0.538075314812568,-1.81099479010555,0.993965203135336,-0.0160269653334352,-0.899034571830072,-0.982612069335059,-0.659212459591909,1.40066260480888,-0.252201721462043,-0.902544996155449,0.0287425325662191,0.290259532121969,0.29212593715182,0.441813993518566,1.45709661990636
-1.14944342703175,-1.49785664354107,-1.59992466544403,1.23049684390287,0.0551885067133937,-0.542005882337034,-1.04018743539746,-0.260207793655622,0.542353079541054,1.96775929354824,-0.980507552030037,-0.241354417349041,-0.251368016160683,0.69529421542081,0.998706376690445,1.38449702187288
0.761033739906817,-0.663264183777155,-0.519742262764444,0.40263610121651,-0.0160269653334352,-0.542005882337034,-0.522009140835836,-0.544604736397443,0.656794349576763,-0.321971924790937,-0.512732216782512,-0.365453015958755,-0.0847133859198668,0.130609441910472,0.553842769114182,1.62852809260652
-0.724892945489844,-0.704993806765351,-0.941882512087499,0.40263610121651,0.126403978760223,-0.452748709963774,-0.349283042648627,-0.646478268125857,-0.0184091436339244,0.413786583041042,0.474793490962263,0.357238823003698,0.206932217001561,-0.0674351527104944,0.225885179342845,1.13479410754288
-0.724892945489844,-1.03883079067092,-0.0106907856395844,0.520901921600275,0.411265866947538,0.216680082835672,0.111319885850595,-0.633744076659805,0.00447911037321748,0.264732057747494,-0.460757179532787,-0.482251697003192,-0.00138607079945896,-0.0834055775555365,0.134104348676779,0.103936533903403
-0.300342463947941,-0.412886445847981,0.349370015253609,0.284370280832744,0.26883492285388,-0.229605779030625,-0.291707676586225,-0.663457190080592,-0.0412973976410663,0.0554214477608108,-0.954520033405174,-0.526051202394856,-0.168040701040275,-0.20210774236124,0.342938992366233,0.780445678859928
0.124208017593962,0.296517144951348,-0.308672138102917,-0.306958821086082,-0.585750741708066,-0.408120123777145,-0.637159872960642,-0.676191381546644,-0.00696501663035346,0.155319693436273,-0.0709444001598497,-0.526051202394856,-0.0847133859198668,-0.283715480665161,0.410629202422688,0.625746144769052
0.124208017593962,-1.37266777457648,-0.110017903127362,-0.306958821086082,-0.728181685801724,-0.497377296150404,-0.752310605085447,-0.69317030350138,-0.384621207748196,-0.0809475860183925,-0.850569958905724,-0.474951779437915,-0.376358988841295,-0.335987474040955,-0.622459374639796,-0.1457663804266
0.336483258364913,0.0461394070221729,0.399033573997498,-0.543490461853612,-0.728181685801724,-0.542005882337034,-0.579584506898239,-0.637988807148489,-0.762277398866038,0.374144422058715,-0.876557477530587,-0.56985070778652,-0.418022646401499,-0.391261001164222,-0.26331699377258,-0.513869029830737
-0.0880672231769883,0.171328275986761,0.746678485204719,-0.780022102621143,1.40828247560314,0.66296594470197,0.226470617975401,-0.587052041284282,-0.338844699733912,0.0728639985930339,-0.304832067783612,-0.672049553700402,-0.751331906883132,-0.308237445054889,1.65033549489767,1.22979748778201
0.973308980677769,0.67208375184511,1.2929776313875,-0.661756282237378,3.33110022086752,3.07290959877998,2.99008818897074,-0.154089531438525,-0.476174223776764,0.510513455837918,-0.486744698157649,-0.723148976657343,-0.168040701040275,-0.309030303025919,0.273918625343604,0.595968965888132
0.761033739906817,0.421706013915935,1.01982805829611,-0.780022102621143,2.26286814016509,2.04645211648749,0.744648912537026,-0.238984141212203,0.00447911037321748,1.48571061600315,0.630718602711437,-0.75964856448373,-0.0847133859198668,-0.345445136981104,1.5659444251548,2.13615809448125
0.761033739906817,1.25629847367985,1.30539352107347,-1.2530853841562,1.62192889174363,1.01999463419501,0.399196716162609,0.0963495673938248,-0.533394858794619,1.03537566724392,-0.772607403031137,-0.328953428132369,-0.584677276642315,-0.40553244464277,0.181694409022146,0.802707664975663
0.548758499135866,0.797272620809698,1.20606640358569,-1.37135120453997,0.26883492285388,0.261308669022302,-0.176556944461419,-0.0691949216648471,-0.590615493812473,1.91701732749086,0.4488059723374,-0.584450542917075,1.29018731356687,-0.406042139052718,-0.362191994924912,-0.396887255655694
-0.0880672231769883,1.59013545758542,0.746678485204719,-1.2530853841562,-0.0160269653334352,-0.00646284809747661,-0.522009140835836,-0.11588695704037,-0.396065334751767,1.30969942124162,-0.226869511909024,-0.67934947126568,0.415250504802581,-0.310899182529063,-0.362191994924912,-0.572572611053123
-0.937168186260795,1.29802809666805,0.659767257402914,-1.48961702492373,-0.229673381473922,-0.408120123777145,-0.234132310523822,-0.124376418017738,0.817012127626757,2.26428265769604,1.12448145658382,-0.365453015958755,1.6234965740485,-0.300252232632368,-1.01648142706449,-0.887076338471604
-1.7862691493446,1.25629847367985,0.610103698659025,-1.48961702492373,0.624912283088025,-0.00646284809747661,-0.118981578399016,-0.604030963239018,-0.0527415246446374,1.18284450609817,0.13695574883905,0.495937256743967,0.91521439552503,-0.394149269487261,-0.872381089062208,-1.13677925280161
0.761033739906817,1.29802809666805,0.846005602692497,-1.6078828453075,-0.585750741708066,-0.631263054710294,-0.80988597114785,-0.654967729103225,-0.270179937712486,1.26054314162353,0.786643714460612,0.101741708218992,2.16512412233115,-0.367248731184442,-1.19679159359041,-1.29374752433103
-0.0880672231769883,0.964191112762481,1.35505707981736,-1.6078828453075,-0.514535269661237,-1.12217750276322,-0.752310605085447,-0.705904494967431,-0.705056763848183,2.02801537824137,0.526768528211988,0.255039977089816,2.20678777989135,-0.381406909238557,-0.965196486257521,-0.658359245448155
-0.300342463947941,1.54840583459722,0.63493547803097,-1.6078828453075,0.0551885067133937,-0.809777399456812,-0.694735239023045,-0.587052041284282,-0.31595644572677,1.95665948847319,1.09849393795896,1.28432835379392,2.16512412233115,-0.375403841743612,-0.579007580411417,-0.242187721564817
-0.300342463947941,1.54840583459722,1.24331407264361,-1.72614866569127,-0.300888853520751,-1.07754891657659,-1.09776280145986,-0.739862338876903,-0.796609779876751,1.70453534462559,0.0330056743396003,0.328039152742589,2.20678777989135,-0.389335488948862,-1.2414257495665,-2.05547611932295
0.336483258364913,1.13110960471526,0.436281243055415,-1.2530853841562,-0.229673381473922,-1.389949019883,-0.579584506898239,-0.306899829031145,-0.190071048687489,2.08510009005592,0.578743565461713,0.948532145791159,1.70682388916891,-0.368947712550936,-1.01795937924912,-0.665449049943612
0.761033739906817,1.46494658862083,0.436281243055415,-1.48961702492373,0.197619450807052,-0.765148813270183,-0.867461337210253,-0.179557914370628,0.473688317519628,1.01476174353311,0.422818453712538,0.00684277987038715,1.20685999844646,-0.386673751474688,-1.06732298221606,-1.33486839040468
0.973308980677769,1.00592073575068,0.957748609866247,-1.01655374338867,0.482481338994367,0.082794324275783,0.399196716162609,-0.175313183881944,0.244805777448208,0.840336235210873,-0.122919437409575,0.0579422028273283,1.08186902576585,-0.39160079743752,-1.72767201831265,-0.877008816088055
-1.3617186678027,0.880731866786089,-0.345919807160834,-1.13481956377244,0.26883492285388,0.79685170326186,0.284045984037803,-0.506402161999288,5.36033054804444,1.64745063281104,1.22843153108327,1.97052060492998,0.873550737964826,0.0999145118891496,0.626558016598409,0.281181646289832
0.336483258364913,1.08937998172707,0.63493547803097,-1.13481956377244,0.0551885067133937,-0.675891640896923,-0.637159872960642,-0.69317030350138,-0.0412973976410663,1.17967313321959,-0.148906956034437,0.18934071900232,-0.00138607079945896,-0.341650745262601,-1.21068434412602,-0.548467275768569
1.61013470299062,0.964191112762481,0.610103698659025,-1.01655374338867,0.340050394900709,0.172051496649043,0.168895251912998,-0.00552396433458863,0.679682603583906,0.550155616820244,-0.252857030533887,-0.511451367264301,-0.501349961521907,-0.379821193296496,-0.840013936218619,-1.16839978085135
1.39785946221967,0.964191112762481,1.21848229327166,-0.661756282237378,0.624912283088025,0.305937255208932,0.456772082225012,-0.0691949216648471,0.759791492608902,0.36145893054437,0.0330056743396003,-0.292453840305982,-0.251368016160683,-0.419690622696885,-1.57987679984878,-1.37882517827651
2.03468518453253,0.713813374833306,1.00741216861014,-0.543490461853612,1.26585153150948,1.1538803927549,1.60827940347307,0.227936212543026,2.05297784401242,-0.607395483863687,0.34485589783795,-0.606350295612906,-1.08464116736476,-0.440984522490275,-2.10041155927854,-1.70112769064
0.336483258364913,0.0878690300103693,0.163131669964026,-0.188693000702317,2.33408361221192,1.01999463419501,1.20525184103625,1.86640218117501,5.37177467504801,0.921206243614819,0.838618751710337,0.707634866137008,-0.334695331281091,-0.1486464620289,-0.0343822003720384,-0.1457663804266
0.548758499135866,-0.0373198389542184,2.08759457128972,-0.306958821086082,1.62192889174363,1.01999463419501,0.571922814349818,0.86464578584561,1.42355085881602,-0.750107263400062,0.422818453712538,-0.56985070778652,-1.16796848248517,-0.403720197851843,-1.51233438501078,-1.56372727951804
1.39785946221967,0.0461394070221729,0.473528912113331,-0.0704271803185513,3.25988474882069,0.975366048008378,1.32040257316105,0.762772254117196,0.85134450863747,-0.940389636115229,0.6567061213363,-0.197554911957377,-0.709668249322927,-0.428695223939303,-1.21068434412602,-0.929615165444347
0.761033739906817,0.129598652998565,0.262458787451804,-0.0704271803185513,3.11745380472704,0.930737461821749,1.43555330528586,1.14904272858743,1.00011815968389,-0.637523526210255,0.2409058233385,-0.766948482049007,-1.04297750980456,-0.307954281493807,-0.977611284608487,-0.999378841679646
1.61013470299062,-0.162508707918806,-0.321088027788889,0.40263610121651,2.97502286063338,1.51090908224794,1.43555330528586,3.2119817460878,3.49493784646237,0.129948710407584,2.39786986920209,0.0141426974356645,-1.04297750980456,-0.162804640083016,-0.69014958469625,-0.694800840554805
0.973308980677769,0.0878690300103693,-1.45093398921236,-0.0704271803185513,0.197619450807052,-0.408120123777145,-0.694735239023045,-0.659212459591909,1.6295451448803,0.826065057257236,0.630718602711437,0.0725420379578829,-0.209704358600479,1.63188601005665,0.901900508596607,1.28438898239703
1.39785946221967,0.67208375184511,-1.22744797486486,0.757433562367806,0.411265866947538,-0.274234365217255,-0.579584506898239,0.414704354045117,0.633906095569622,0.0157792867784838,0.0589931929644628,0.0214426150009418,-0.418022646401499,-0.120046942359587,1.86227383817486,2.83733975908197
0.761033739906817,0.00440978403397722,1.28056174170152,0.757433562367806,1.5507134196968,0.752223117075229,0.111319885850595,-0.28992090707641,2.11019847903028,0.0427359562464663,0.214918304713637,1.04343107413976,-0.043049728359663,-0.19842661606717,-0.429882204981367,-0.264166115500735
0.336483258364913,0.0461394070221729,-0.842555394599721,0.757433562367806,1.76435983583729,0.395194427582192,0.341621350100206,0.13455214179198,1.32055371578388,1.11624567564786,1.9041070153297,2.08001936840914,1.16519634088625,-0.0676050508471437,-1.34384783596197,-0.0760027041913009
-0.724892945489844,-1.2474789056119,-0.966714291459443,0.875699382751571,2.97502286063338,0.841480289448489,1.32040257316105,-0.11588695704037,3.64371149750879,0.21081871881153,2.39786986920209,1.10183041466198,1.04020536820564,-0.167675053333631,-0.911399026736671,-0.0870627992042142
-2.2108196308865,-1.33093815158829,0.12588400090611,0.993965203135336,2.26286814016509,1.24313756512816,1.66585476953547,-0.396039169293507,1.17178006473746,0.768980345442686,2.47583242507667,1.28432835379392,2.54009704037299,-0.136696959751227,0.50034090003026,0.285719121166925
0.548758499135866,-0.579804937800764,0.597687808973053,1.1122310235191,3.18866927677386,2.31422363360727,1.72343013559787,1.45466332377267,0.736903238601761,-0.0381340521574798,0.96855634483465,-0.307053675436537,-0.709668249322927,-0.21875775975288,-0.305882016690176,-0.253106020487822
0.124208017593962,-1.03883079067092,-0.929466622401527,0.875699382751571,1.33706700355631,1.10925180656827,1.72343013559787,-0.684680842524012,1.78976292293029,1.46985375161022,3.07354535344851,2.32821656562857,2.37344241013217,0.256730492016532,0.599215901182592,1.17208647918898
-0.300342463947941,-0.830182675729939,-0.805307725541805,0.993965203135336,3.04623833268021,2.04645211648749,1.09010110891144,-0.480933779067185,6.29874896233726,1.56340925152851,5.04859676893806,3.69330115033543,3.24837921889646,2.03290224526142,1.72497208022192,1.96898050447837
-0.937168186260795,-0.496345691824372,-2.12139203225486,0.757433562367806,0.90977417127534,0.930737461821749,-0.406858408711031,-0.608275693727702,5.60065721511943,0.239361074718805,3.46335813282145,0.225840306828706,1.99846949209033,6.48638546853952,1.30035641757521,1.38704935149125
-0.0880672231769883,-0.329427199871589,-1.22744797486486,1.34876266428663,0.26883492285388,-0.765148813270183,-0.80988597114785,-0.773820182786374,0.668238476580335,-0.390156441680538,-0.408782142283062,-0.372752933524033,0.49857781992299,0.265904991395598,0.410629202422688,0.406104001499788
0.336483258364913,-0.496345691824372,-1.98481724570916,1.4670284846704,-0.300888853520751,-0.765148813270183,-0.982612069335059,-0.417262821736927,0.0273673643803596,-0.746935890521476,-0.720632365781412,-0.562550790221243,-0.376358988841295,0.105068088700848,0.198543063927028,0.143639439077963
0.124208017593962,-1.08056041365911,-1.72408356230375,1.70356012543793,-0.799397157848553,-0.720520227083553,-1.04018743539746,-0.667701920569276,1.43499498581959,-0.436141348420037,-0.122919437409575,0.247740059524538,0.456914162362786,11.8439533096412,2.15934222728725,2.38586100881126
-0.512617704718892,-0.663264183777155,-1.84824245916347,0.993965203135336,0.0551885067133937,-0.586634468523664,-0.80988597114785,-0.633744076659805,1.53799212885173,0.196547540857893,0.734668677210887,-0.474951779437915,1.29018731356687,2.27466729371349,0.998706376690445,1.61690081323397
-0.512617704718892,-0.91364192170633,-0.929466622401527,1.1122310235191,-0.656966213754895,-0.720520227083553,-0.867461337210253,-0.782309643763742,0.885676889648183,0.187033422222134,1.15046897520869,0.0433423676967737,1.6234965740485,0.580046646060311,1.25897375640533,1.4095949297868
-0.512617704718892,-0.746723429753547,-1.51301343764222,0.875699382751571,-1.08425904603587,-0.809777399456812,-0.867461337210253,-0.718638686433483,-0.178626921683918,-0.399670560316297,0.13695574883905,-0.715849059092066,0.70689610772401,0.285896338808009,1.1670451305208,1.0699932944544
-0.512617704718892,-0.245967953895197,-1.06604140894722,0.993965203135336,-0.799397157848553,-0.765148813270183,-0.982612069335059,-0.374815516850088,-0.407509461755338,-0.799263543018147,-0.460757179532787,-0.693949306396234,-0.668004591762723,-0.0883326235183687,0.468121542405135,0.181073606813977
0.124208017593962,-0.287697576883393,-0.246592689673056,1.1122310235191,0.0551885067133937,-0.00646284809747661,-0.118981578399016,-0.0946633045969505,-0.20151517569106,-0.89440472937573,0.162943267463913,0.123641460914824,0.623568792603602,-0.0164090790034624,0.164254573243409,0.133997304964141
-0.0880672231769883,-0.830182675729939,-1.4757657685843,1.23049684390287,-0.799397157848553,-1.21143467513648,-1.09776280145986,-0.362081325384036,-0.567727239805331,-1.2670410426096,-0.148906956034437,-0.511451367264301,-0.0847133859198668,-0.0994892678250116,0.117255693771897,0.371222163382139
-1.14944342703175,-0.871912298718134,-1.20261619549292,0.993965203135336,-0.514535269661237,-0.408120123777145,-0.752310605085447,-0.0776843826422148,-0.235847556701773,-1.24008437314162,-0.382794623658199,-0.27055408761015,0.665232450163806,0.108919113131567,0.377670868705244,0.439142490448618
-0.0880672231769883,-0.371156822859785,-1.19020030580694,0.520901921600275,-0.870612629895382,-0.943663158016702,-1.15533816752227,-0.795043835229793,-0.453285969769622,-0.994302975051193,-0.408782142283062,-0.0880561484782177,0.581905135043397,0.193301854334095,0.0268050200720056,0.339885227512218
-0.724892945489844,-0.871912298718134,-1.06604140894722,0.225237370640862,-1.29790546217635,-0.899034571830072,-1.15533816752227,-0.714393955944799,-0.0298532706374953,-1.17665691556989,-0.434769660907924,-0.365453015958755,-0.043049728359663,-0.235124613583437,0.287072399786889,-0.877008816088055
0.973308980677769,-0.245967953895197,-1.12812085737708,0.213410788602485,-1.08425904603587,-0.854405985643443,-1.09776280145986,-0.510646892487972,-0.510506604787477,-1.0165025852013,-0.902544996155449,-0.263254170044873,-0.293031673720887,-0.299006312963606,-0.205085677697813,-0.411066864646608
0.761033739906817,0.296517144951348,1.88894033631416,0.201584206564109,0.553696811041196,2.44810939216716,1.32040257316105,2.1338202019621,0.473688317519628,-1.13225769526969,2.13799468295346,-0.672049553700402,2.33177875257197,-0.350938510066101,0.670896582137571,0.103936533903403
0.761033739906817,0.546894882880523,0.597687808973053,-0.0822537623569278,0.0551885067133937,-0.229605779030625,0.284045984037803,0.601472495547208,-0.178626921683918,-0.957832186947453,0.266893341963363,0.0798419555231603,0.206932217001561,-0.425240628494098,0.306285778187192,0.538966937744656
0.336483258364913,1.04765035873887,1.87652444662819,0.000532311911707777,0.767343227181682,1.28776615131479,1.66585476953547,1.81971014579949,0.485132444523199,-0.482126255159536,1.22843153108327,-0.562550790221243,0.623568792603602,-0.409440101785706,-0.834397717916992,-0.245874419902455
-0.512617704718892,-0.663264183777155,1.13157106546986,0.237063952679239,-0.0160269653334352,1.10925180656827,2.01130696590989,0.121817950325928,1.02300641369104,1.0179331164117,0.604731084086575,1.89022151171193,0.248595874561765,-0.347540547333113,-0.418058587504257,0.418582057411793
-0.300342463947941,-0.287697576883393,1.47921597667708,-0.235999328855823,-0.585750741708066,-0.363491537590515,-0.464433774773433,-0.00976869482327258,0.588129587555338,0.207647345932944,-0.616682291281962,2.576413762848,-0.834659222003539,-0.272502203646302,0.26726784051273,1.26609728679875
-0.512617704718892,0.546894882880523,-0.693564718368055,-0.827328430774649,-0.585750741708066,0.127422910462413,-0.0614062123366134,-0.786554374252426,0.862788635641041,1.4968104210782,1.0725064193341,1.67852390231889,1.58183291648829,-0.17713271627378,0.769771583289903,1.04815669660839
-0.0880672231769883,0.0878690300103693,1.13157106546986,-0.531663879815236,-1.22668999012953,-0.497377296150404,-0.464433774773433,-0.765330721809006,-0.270179937712486,0.497827964323573,-1.16242018240407,-0.139155571435159,-0.251368016160683,-0.283262418967429,-1.10885343860441,-0.709973022175083
-0.937168186260795,0.713813374833306,0.01414099373236,-0.921941087081661,-1.29790546217635,-0.988291744203332,-1.21291353358467,-0.752596530342954,-0.396065334751767,0.489899532127108,-0.928532514780312,0.0360424501314964,0.165268559441357,-0.186533746501713,-0.998893796067284,-0.207164087357259
0.548758499135866,0.880731866786089,0.212795228707915,-1.19395247396432,-1.1554745180827,-1.52383477844289,-1.44321499783428,-0.816267487673213,-0.407509461755338,0.748366421731876,-1.34433281277811,-0.766948482049007,-1.00131385224436,-0.26468688936043,-0.924109415524564,-0.585050666965127
0.548758499135866,0.964191112762481,0.510776581171248,-1.37135120453997,-0.94182810194221,-0.988291744203332,-0.80988597114785,-0.773820182786374,-0.78516565287318,1.9994730223341,-1.24038273827866,0.882832887703664,-0.626340934202519,-0.322678786670087,-0.418058587504257,-0.18376773252225
