"p.H","DO","EC","WT","BOD","COD","TOC","Chla","SS","TN","T.P","NH3N","PO4P","Flow","Rain","logTC","logFC"
0.427329143627565,-0.152292451712568,0.774548898459366,-0.565351503539009,1.01169621733699,0.792167860272835,0.539195149621616,-0.639029164836513,-0.655544611818604,0.246015220971875,-0.827042052098004,-0.873702054199438,-0.580896754120221,-0.578891691596047,-0.996913490268855,0.355783287355511,0.450932274386451
0.140851505441488,1.20314931800543,1.30975843863901,-1.24111850883644,0.925533303156406,0.686310239746398,0.0673993937027018,-0.114333447891961,-0.191989199807806,1.88465678690611,0.332280612081853,-0.780745870716491,0.757396268727701,-0.609287255825264,-0.656588615835712,-0.00536100475601473,0.334076169641282
-0.432103770930669,1.48358554622295,1.24408855640838,-1.62727108329211,-0.194584581191145,-0.848625257886934,-0.808792724432425,-0.810464399085723,-0.578285376483471,1.91281214027268,0.718721500141806,0.685896135347781,2.67755582324863,-0.657527957763248,-0.996913490268855,-1.36538865089324,-1.67761269770762
1.00028441999972,1.34336743211419,0.810667333686213,-1.26525304473992,0.150067075531178,-0.795696447623716,-0.404396362216212,-0.275378667944249,0.24066251806894,1.54116147583399,0.402542591729117,0.458669909056133,1.86294267890642,-0.659096761078305,-0.480014260695037,-1.78503542421116,-1.49372969514635
1.00028441999972,1.01619183252709,0.830368298355402,-0.903235006187724,0.580881646434083,0.421666188430306,0.471795755918914,-0.259793646648866,2.38846926038564,0.728410275319067,0.332280612081853,0.20045828827017,-0.289963488283716,-0.51025654656233,-0.84204101117899,-1.43526087226342,-1.40663882462873
1.00028441999972,0.0346650337657764,0.991259509820449,-0.142997125228116,3.16576907185151,1.16266953211536,1.34798787405404,1.41819364615401,2.92928390773157,-0.429713259825748,0.753852489965438,-0.305636488470318,-1.10457663262593,-0.554869390834246,-0.0538683309700578,-1.31329456868826,-1.41678105258774
1.57323969637188,0.174883147874535,-0.563474951989745,0.484500808262353,1.52867370242047,0.474594998693525,0.0673993937027018,0.815572822732544,2.66660250759212,0.287309739242841,1.14029337802539,0.396699120067502,-0.580896754120221,0.501033290405894,0.339724784678708,0.567673899498794,1.22703319646757
-0.432103770930669,-0.946861764995533,-0.528998263818664,0.955124258380205,2.82111741512918,1.42731358343145,1.61758544886485,0.0934668360464761,2.34211371918456,0.822261453207626,2.93197385903062,1.82202726680602,1.80475602573912,-0.112662956402727,0.113827983968013,-0.416118708491335,0.321508626300764
-0.432103770930669,-0.619686165408429,-2.02462983162129,1.18440234946326,1.18402204569815,0.421666188430306,-0.33699696851351,-0.701369250018044,4.25814275549586,0.184073443565426,2.51040198114704,1.03706393961669,1.86294267890642,3.85101666929443,1.66748501942367,1.26350199752249,1.51586621008299
-0.432103770930669,-0.85338302225636,-1.86866386132354,1.17233508151152,-0.797724980455211,-0.848625257886934,-1.07839029924323,-0.779294356494958,0.889640094884057,-0.309583752128393,0.402542591729117,-0.470891925773335,0.931956228229603,5.1610654875737,2.70325637639411,1.68583616397003,2.06972004993179
-0.432103770930669,-0.666425536778016,-1.35643877992462,1.00339333018716,-0.625399152094049,-0.742767637360498,-0.876192118135126,-0.410448852504233,-0.485574294081312,-1.31379135553597,-0.264946214919892,-0.274651093976003,0.641022962393099,0.083633558393704,-0.93674010667343,0.232576648489759,0.496792783418517
0.713806781813644,-0.105553080342982,0.101432605595396,0.158684573565378,-0.539236237913468,0.157022137114215,-0.202198181108106,0.45711733293874,-0.0838262703386195,-1.28000493149609,0.367411601905485,-0.450234996110458,0.757396268727701,-0.564086110310202,-0.867688682875401,0.363018576550648,-0.253070635899065
-0.432103770930669,0.128143776504949,1.30647494452748,-0.263669804745514,-0.366910409552307,0.421666188430306,0.606594543324319,0.0882718289480151,0.735121624213792,0.634559097430508,0.297149622258221,1.5225017866943,0.408276349723895,-0.512903902156487,0.279551401083283,-0.377668314482896,0.550149721811593
0.140851505441488,0.922713089787914,0.329635446346839,-1.168714901126,-1.40086537971928,-1.37791336051912,-1.34798787405404,-0.96111960494109,-0.717352000086711,1.26523901284162,-1.56479283839428,0.0558597806300302,-0.697270060454823,-0.443582405672433,-0.938713004496231,-1.09892328596379,-0.508169717389933
-0.14562613274459,1.62380366033171,0.695745039782608,-1.50659840377471,-0.625399152094049,-1.27205573999268,-1.21318908664864,-0.192258554368874,-0.655544611818604,1.76452727920876,-0.510863143685316,-0.0474248676843552,-0.639083407287522,-0.647428786422573,-0.919970475179623,-2.56437943180157,-2.26233418786646
0.713806781813644,1.67054303170129,1.31632542686207,-1.43419479606427,-0.108421667010564,-0.795696447623716,-0.876192118135126,0.296072112886452,-0.485574294081312,1.56368575852724,-1.07295898086343,-0.357278812627511,-0.348150141451017,-0.635956912181223,-0.886431212192009,-2.04013104897683,-0.856753682676935
1.85971733455795,0.782494975679156,1.10618180372405,-0.722225986911627,1.18402204569815,0.474594998693525,0.202198181108106,1.50131375972938,0.889640094884057,0.49378233059767,-0.124422255625363,-0.594833503750597,-0.988203326291328,-0.587324009414475,-0.0795160026664685,-1.42203062916374,-0.751803671622785
0.427329143627565,0.36184063335288,-0.0266236647543351,-0.130929857276377,0.580881646434083,0.157022137114215,0.0673993937027018,0.358412198067983,0.997803024353244,0.458118883000018,-0.194684235272628,0.0455313157985917,-0.697270060454823,-0.286211823130839,-0.256090357807143,-1.46668269962515,-1.14646862915835
-0.432103770930669,-1.0403405077347,0.984692521597386,0.67757709549019,0.494718732253502,0.580452619219961,0.471795755918914,0.11424686444032,1.27593627155972,-1.13735114110548,0.262018632434589,1.31593249006553,0.233716390221992,-0.513296102985252,-0.649683473455909,-1.68766910389946,-1.13764930049834
0.140851505441488,-0.666425536778016,0.047254952755125,1.11199874175282,1.52867370242047,1.53317120395789,2.29157938589187,0.348022183871061,0.580603153543525,0.302325927705011,0.191756652787325,2.95815839826426,0.524649656058497,-0.319352793161406,-0.250171664338741,-1.67443886079979,-0.682351458425184
0.427329143627565,-0.806643650886774,-1.10689322744822,1.32920956488414,0.236229989711759,0.527523808956743,0,-0.322133731830397,1.12141780088946,-0.375279576650384,-0.0190292861544672,0.0145459213042761,0.582836309225798,0.644774894147936,2.19128939137729,-0.0512534105080237,0.368030584982331
-1.2915366854889,-0.946861764995533,-1.56494065600687,1.30507502898066,-0.194584581191145,0.474594998693525,-0.404396362216212,-0.779294356494958,0.0706922003316467,-1.02660675119698,-0.194684235272628,-0.119724121504425,1.86294267890642,1.38230855263882,3.60092488576848,1.26453561026465,1.26782259152013
0.713806781813644,-0.432728679930085,-1.73732409686228,0.810317042959327,-1.14237663717753,-0.531052396307624,-1.55018605516215,-0.852024455873411,0.24066251806894,-0.172561032411097,-1.42426887909975,-0.0680817973472323,-0.173590181949114,3.586967461329,1.61323032929665,0.913934168123183,1.3191951809647
-0.718581409116746,-0.526207422669257,-0.295870181899923,0.243155449227557,-0.71156206627463,-0.160550724465095,-1.07839029924323,-0.753319321002653,-0.253796588075912,-0.756315358877933,-1.28374491980522,-0.274651093976003,0.291903043389293,-0.029320280290356,-0.253131011072942,0.817188015456787,1.19792941188953
-0.432103770930669,0.502058747461638,-0.0512498705908218,-0.710158718959887,-1.57319120808044,-1.00741168867659,-1.41538726775674,-0.981899633334934,-1.1191000238294,0.396177105593569,-1.56479283839428,-0.264322629144564,-0.289963488283716,-0.475938974045471,-0.617130659379695,-0.55462281594109,-0.417551115408302
-0.14562613274459,1.62380366033171,0.121133570264585,-1.3497239204021,-1.05621372299695,-0.531052396307624,-1.55018605516215,-0.96111960494109,-0.94912970609211,1.63313563016477,-1.31887590962885,1.74972801298595,-0.173590181949114,-0.242089229894879,-0.284697376237755,0.455837000796827,0.31842186126976
0.140851505441488,1.81076114581005,0.268890805283505,-1.62727108329211,-0.797724980455211,-1.11326930920303,-1.07839029924323,-0.836439434578028,-1.02638894142724,2.09112937826094,-1.31887590962885,1.20231937691971,-0.0572168756145128,-0.409264833155575,-0.886431212192009,-1.53882886902808,-1.05210181249622
-1.00505904730283,1.24988868937502,-0.798244780964252,-1.36179118835384,-1.14237663717753,-1.27205573999268,-1.34798787405404,-0.716954271313427,-0.840966776622924,1.16200271716421,-1.42426887909975,0.355385260741748,-0.289963488283716,-0.105505291277782,-0.586550743126282,-0.0586954222515928,0.430868301684921
-0.432103770930669,0.548798118831225,-0.0299071588658665,-0.601553307394229,0.408555818072921,0.262879757640651,0,0.805182808535622,1.30683996569378,0.734041345992381,-0.264946214919892,0.913122361639428,0.291903043389293,0.2038431124099,-0.32119598595957,-0.250533947196926,-0.737913228983265
1.00028441999972,0.595537490200811,0.0193452528071069,-0.191266197035076,0.925533303156406,0.421666188430306,-0.202198181108106,0.903887943406379,0.178855129800833,-0.322722917032791,-1.17835195033432,-0.326293418133196,-1.22094993896053,-0.553594738140763,-0.518485768239654,-1.46812975746418,-1.7364817165132
-0.14562613274459,-0.666425536778016,0.216354899499001,0.544837148021052,0.667044560614663,0.421666188430306,0.202198181108106,-0.467593930587303,1.44590658929702,-0.805117971379984,-0.616256113156212,4.59005584163155,0.931956228229603,0.628694660168608,-0.216632401351126,-0.245986051131411,-0.0929998207198344
-0.718581409116746,-1.22729799321305,-0.576608928435872,1.05166240199412,0.839370388975825,1.2685271526418,0.741393330729722,-0.483178951882686,0.410632835806233,0.484397212808815,0.0161017036691649,1.55348718118862,1.80475602573912,-0.0559899366463146,-0.244252970870338,-0.863052858202337,-0.580267729185536
0.140851505441488,-1.27403736458264,-0.837646710302631,1.32920956488414,-0.453073323732888,0.31580856790387,0.0673993937027018,0.0259317437664841,0.1015958944657,-0.602399427140696,0.262018632434589,-0.512205785099089,0.641022962393099,1.51183287633816,2.33432448353035,0.506070580065918,0.76931003901291
-0.432103770930669,-1.13381925047388,-1.07734178044443,1.53435312006372,0.236229989711759,0.898025480799271,0.404396362216212,-0.181868540171953,0.982351177286217,-1.1429822117788,1.14029337802539,-0.687789687233544,1.10651618773151,0.905490395068869,1.86181545496955,0.42090089011174,1.30905295300569
-0.718581409116746,-0.713164908147602,-0.66690501650299,0.967191526331945,-0.194584581191145,0.209950947377433,-0.202198181108106,-0.031213334316586,-0.284700282209965,-0.992820327157101,-0.370339184390787,-0.946001308019508,-0.115403528781813,-0.180611749986106,-0.305412803377164,-0.474207744600859,0.494146984820513
0.140851505441488,-0.619686165408429,1.35901085031198,0.460366272358873,-0.280747495371726,-0.00176429367544042,-0.33699696851351,0.368802212264905,-0.501026141148338,-1.07353234014126,-1.00269700121616,-1.16289906947972,-1.16276328579323,-0.501432027915138,-0.74635546677315,-0.890960402240721,0.0869144839444259
-0.14562613274459,0.315101261983294,0.37232086979675,-0.55328423558727,0.150067075531178,-0.372265965517969,-0.269597574810808,-0.239013618255023,-0.346507670478072,-0.362140411745986,0.0161017036691649,0.747866924336412,-0.115403528781813,-0.244540485074654,-0.132784243882091,1.09998446171241,0.934451968171648
-0.432103770930669,0.829234347048742,1.16856819184315,-1.2290512408847,-0.797724980455211,-1.48377098104555,-1.14578969294593,-0.815659406184184,-1.1191000238294,1.6575369364158,-1.0378279910398,0.0868451751243458,-0.115403528781813,-0.506922839517835,-0.879526069812206,-1.34140883527507,-0.753126570921786
0.140851505441488,0.782494975679156,1.07334686260874,-1.57900201148515,-0.366910409552307,-1.37791336051912,-1.61758544886485,-0.197453561467335,-0.887322317824004,2.26756959269143,-1.0378279910398,0.0971736399557844,-0.813643366789425,-0.6241908873183,-0.809488197102776,-1.56012129151663,-1.70737793193516
2.71915024911619,1.76402177444047,0.856636251247655,-1.2893875806434,0.925533303156406,-0.425194775781187,-0.539195149621616,0.971423035686371,0.0706922003316467,1.50549802823633,-0.0541602759780993,-0.605161968582036,-1.68644316429894,-0.620857180273805,-0.985076103332051,-1.84477824070814,-1.16675308507638
3.00562788730227,1.34336743211419,1.76780586719766,-0.770495058718586,2.82111741512918,1.37438477316824,1.21318908664864,3.63126667009836,1.4922621304981,0.0714520300991557,0.824114469612702,-0.801402800379368,-1.80281647063354,-0.676941898787071,-0.0666921668182632,-2.07651421750094,-2.05948962868617
1.00028441999972,0.0346650337657764,1.31960892097361,0.0380118940479805,1.01169621733699,0.527523808956743,0.202198181108106,1.60001889460014,0.549699459409472,-1.4095195569823,-0.124422255625363,-0.894358983862315,-1.45369655162974,-0.446327811473782,-0.453380140087226,-0.623047979472238,-1.30786234363659
-0.432103770930669,-0.713164908147602,-0.174380899773255,0.508635344165832,2.04565118750396,1.42731358343145,1.61758544886485,0.685697645271021,1.77039537770458,-0.780716665128958,2.44014000149978,2.10089581725486,0.408276349723895,-0.190220670290827,-0.517499319328253,1.04727021186213,0.84537674870552
-0.432103770930669,-1.64795233553933,0.0718811585916117,1.02752786609064,0.925533303156406,0.898025480799271,1.95458241737836,-0.270183660845788,0.0552403532646202,0.234753079625248,1.56186525590897,2.06991042276054,0.990142881396904,-0.406029176318271,-0.359667493504187,0.132109489951578,0.172021005513548
-0.432103770930669,-1.50773422143057,-0.975553462986957,1.22060415331848,0.494718732253502,0.421666188430306,0.67399393702702,0.17139194252339,-0.253796588075912,-0.898969149268542,0.437673581552749,-0.326293418133196,0.000969777552788242,-0.253953304964992,1.30644471785112,0.905665266185884,0.754537663507389
-0.432103770930669,-0.713164908147602,-2.58774907174895,1.05166240199412,-0.970050808816372,-0.583981206570842,-1.01099090554053,-0.929949562350324,0.920543789018111,-0.551719791080875,0.507935561200013,0.365713725573186,1.16470284089881,2.89816475581205,2.58192316029185,1.39766493145516,1.50153480101047
-0.432103770930669,-0.806643650886774,-0.703023451729837,0.834451578862807,-1.14237663717753,-1.11326930920303,-0.943591511837828,-0.919559548153403,-0.640092764751578,-1.17864565937645,-0.791911062274372,-0.935672843188069,-0.115403528781813,-0.140313114830595,0.0793022720689984,-0.125673527943713,0.441010529643937
-1.00505904730283,-0.432728679930085,-0.387808017022807,0.279357253082776,-0.539236237913468,-0.636910016834061,-0.33699696851351,-0.924754555251864,-0.825514929555897,-0.775085594455645,-0.721649082627108,-0.450234996110458,0.175529737054691,-0.249246895019823,-0.0341393527420495,0.647468803193728,0.920561525532128
-0.432103770930669,0.548798118831225,0.268890805283505,-0.492947895828571,-1.05621372299695,-1.16619811946624,-0.876192118135126,-0.685784228722661,-1.08819632969535,-0.262658163184113,-1.17835195033432,-0.760088941053614,-0.52271010095292,-0.393674850212202,-0.132784243882091,-0.124433192653119,-0.40961371961429
-0.718581409116746,1.62380366033171,0.226205381833595,-1.26525304473992,-1.57319120808044,-1.43084217078234,-1.41538726775674,-0.992289647531856,-1.2890703415667,0.627051003199423,-1.74044778751244,-0.357278812627511,-0.697270060454823,-0.0377525981087841,-0.601347476797289,-0.530849722871356,0.253158829185665
-0.718581409116746,1.76402177444047,-0.120203246932984,-1.3497239204021,-1.05621372299695,-1.43084217078234,-1.34798787405404,-0.862414470070333,-1.01093709436022,0.809122288303228,-1.74044778751244,-0.0267679380214781,-1.04638997945863,-0.384556180943437,-0.60430682353149,-1.44993817320212,-1.1760133801694
-1.00505904730283,1.20314931800543,0.462616957863868,-1.2893875806434,-0.71156206627463,-1.53669979130877,-1.34798787405404,-0.779294356494958,-1.01093709436022,0.752811581570093,-1.49453085874701,-0.0887387270101094,-0.988203326291328,-0.416520548487711,-0.834149419887787,-0.579429521752987,-0.0458164123887656
0.427329143627565,0.9694524611575,1.47393314421559,-0.867033202332504,1.35634787405931,0.686310239746398,0.539195149621616,1.32468351838171,0.163403282733806,-0.19320829154658,-0.651387102979844,-0.791074335547929,-1.62825651113164,-0.618700075715603,-0.709856857051334,-1.32983237256286,-0.913858835750518
0.427329143627565,-0.0588137089733956,-0.0216984235870376,-0.0102571777589787,1.27018495987873,0.527523808956743,-0.0673993937027018,1.70391903656936,1.39955104809594,-0.692496557913713,0.894376449259966,0.0455313157985917,-0.988203326291328,-0.282878116086345,0.365372456375119,1.0776584264817,0.0351009280668505
-0.718581409116746,-1.08707987910429,-0.522431275595601,0.508635344165832,0.494718732253502,0.262879757640651,0.33699696851351,0.0571017863572497,0.14795143566678,-0.870813795901974,0.894376449259966,1.57414411085149,0.524649656058497,-0.329255864087699,-0.590496538771884,-0.809718440706759,-0.621057124238095
-1.2915366854889,-1.08707987910429,-0.312287652457581,0.943056990428465,0.667044560614663,1.37438477316824,1.21318908664864,-0.597469108048826,0.287018059270019,0.818507406092084,1.42134129661445,1.74972801298595,1.74656937257182,-0.378477068097593,-0.121933305856687,-0.269138976555848,-0.156278503855425
-0.718581409116746,-1.13381925047388,-0.809737010354612,1.26887322512544,-0.71156206627463,-0.0546931039386586,0,-0.202648568565796,-0.485574294081312,0.0996073834657236,1.10516238820176,-0.822059730042245,0.175529737054691,0.0536301949932505,0.550824851718397,-0.00598117240131253,0.306295284362242
-1.2915366854889,-1.13381925047388,-0.913167074867857,1.29300776102892,-0.71156206627463,-0.583981206570842,-0.471795755918914,-0.706564257116505,-0.547381682349418,-1.47333835794652,0.578197540847277,-0.935672843188069,0.466463002891196,-0.250521547713307,0.322955153184901,0.267719481723279,0.555220835791101
-0.718581409116746,-0.806643650886774,0.047254952755125,0.762047971152368,-1.3147024655387,-0.742767637360498,-0.471795755918914,-0.862414470070333,-1.07274448262832,-1.71172034978346,-0.264946214919892,-0.946001308019508,-0.173590181949114,-0.412990741028834,-0.412935734719809,0.0636843264204303,0.280057781598704
-1.00505904730283,-0.526207422669257,0.186803452495216,0.327626324889735,-0.970050808816372,-0.425194775781187,0.539195149621616,-0.836439434578028,-0.840966776622924,-1.11107281129668,-0.124422255625363,-0.284979558807441,0.524649656058497,-0.422991862162318,-0.173228649249508,1.02825173740634,0.924750706645634
-1.2915366854889,-0.199031823082154,0.112924834985756,-0.239535268842035,-0.453073323732888,-0.160550724465095,0.0673993937027018,-0.592274100950365,-0.918226011958057,0.22161391472085,0.683590510318174,1.55348718118862,1.57200941306991,-0.283956668365446,0.132570513284621,0.88271906330988,0.733591757939858
-1.2915366854889,1.01619183252709,0.239339358279721,-0.987705881849902,-1.14237663717753,-1.21912692972946,-2.02198181108106,-0.955924597842629,-1.36632957690183,1.0456272565824,-0.967566011392532,0.303742936584555,-0.464523447785619,-0.205614552819817,-0.48593295416344,0.939981209225675,-0.191996784928477
0.140851505441488,1.01619183252709,0.503660634258012,-1.30145484859514,-1.14237663717753,-1.58962860157199,-0.808792724432425,-0.852024455873411,-1.08819632969535,1.57119385275833,-1.21348294015796,0.851151572650797,-1.10457663262593,-0.523591374740309,-0.579645600746479,0.0690591126796749,-1.17270613192189
-1.00505904730283,1.57706428896212,-0.264676987840373,-1.30145484859514,-0.625399152094049,-1.06034049893981,-0.471795755918914,-0.768904342298036,-0.392863211679152,1.04375023302463,-0.721649082627108,0.97509315062806,-0.348150141451017,-0.130410043904302,-0.624035801759498,0.717547747112336,0.15217751602852
-0.718581409116746,0.875973718418328,0.00949477047251186,-0.782562326670326,-0.108421667010564,-0.478123586044406,-0.134798787405404,-0.342913760224241,0.611506847677578,0.597018626275085,0.086363683316429,0.283086006921678,-0.755456713622124,-0.261209020297128,-0.525390910619457,0.448394989053259,-1.68224284525413
-0.432103770930669,-0.0120743376038096,-0.527356516762898,0.06214642995146,0.150067075531178,0.0511645165877777,0.0673993937027018,0.524652425218732,0.889640094884057,-0.527318484829849,0.507935561200013,-0.140381051167302,-0.871830019956726,0.0342162539694277,0.755019776378283,-0.124433192653119,-0.36022547911822
-1.00505904730283,0.502058747461638,-0.37467404057668,0.520702612117572,-0.797724980455211,-0.478123586044406,-0.269597574810808,-0.436423887996537,0.024336659130567,-0.778839641571187,-0.0541602759780993,-0.336621882964634,0.11734308388739,-0.110996102880479,-0.00355943648863663,0.449428601795421,-0.0910154717713312
-1.57801432367498,-1.50773422143057,-0.719440922287494,0.967191526331945,-0.194584581191145,0.792167860272835,1.34798787405404,-0.716954271313427,0.225210671001913,0.354882587322603,0.894376449259966,0.985421615459498,1.51382275990261,-0.165708118493071,0.0753564764233966,0.358263957936701,0.00313086167430447
-1.00505904730283,-1.0403405077347,-1.35972227403615,1.28094049307718,-0.366910409552307,-0.425194775781187,0.269597574810808,-0.0416033485135078,0.1015958944657,-0.630554780507264,0.894376449259966,-0.667132757570667,1.22288949406611,-0.0311832342269855,1.90225986033697,1.2852078651079,1.34014108653223
-1.2915366854889,-1.32077673595222,-0.0134896883082087,1.48608404825676,-0.366910409552307,0.31580856790387,0.471795755918914,-0.1091384407935,-0.454670599947258,-1.94447127094709,0.543066551023645,-0.853045124536561,-0.115403528781813,-0.251207899163644,-0.270887091478149,-0.446920368207773,-0.247117589053556
-0.432103770930669,-0.900122393625947,-1.35151353875732,0.894787918621506,-0.883887894635792,-0.0546931039386586,-0.134798787405404,-0.706564257116505,-0.377411364612125,-0.868936772344203,0.156625662963693,0.0868451751243458,0.641022962393099,0.730961026268846,1.40804895572536,1.43983633133539,0.976564262523209
-0.432103770930669,-0.666425536778016,-1.58956686184336,0.387962664648434,-1.40086537971928,-0.689838827097279,-0.741393330729722,-0.919559548153403,-0.392863211679152,-0.138774608371216,0.121494673140061,-0.801402800379368,1.16470284089881,0.511328562160952,1.06772408129222,2.00542922384663,1.49337692199995
0.427329143627565,0.221622519244121,0.59395672232513,-0.444678824021611,-1.22853955135811,-1.11326930920303,-0.741393330729722,-0.61824913644267,-1.1191000238294,0.0395426296170459,0.0161017036691649,-0.966658237682385,0.641022962393099,-0.504765734959633,-0.759179302621355,1.23311378290292,-0.800309979252854
1.00028441999972,1.01619183252709,1.13573325072784,-1.13251309727078,-1.3147024655387,-1.37791336051912,-1.01099090554053,-0.670199207427279,-1.21181110623156,0.722779204645754,-1.31887590962885,-0.791074335547929,-0.988203326291328,-0.52751338302795,-0.6269951484937,1.23828184661373,-0.335751842086684
-0.14562613274459,0.689016232939983,0.659626604555761,-1.4100602601608,-1.14237663717753,-1.16619811946624,-1.14578969294593,-0.737734299707271,-1.07274448262832,1.33281186092139,-0.510863143685316,0.727209994673535,-0.464523447785619,-0.548005876330874,-0.954496187078637,-0.23337597567703,-0.47112853701788
1.00028441999972,1.10967057526626,0.334560687514137,-1.2893875806434,-0.883887894635792,-1.06034049893981,-1.01099090554053,-0.67539421452574,-0.856418623689951,1.39099959121229,-0.264946214919892,0.706553065010658,0.233716390221992,-0.517806412516039,-0.656588615835712,-0.542839630680439,-0.604961849433572
0.713806781813644,1.62380366033171,1.30811669158324,-0.649822379201188,1.01169621733699,0.0511645165877777,0.539195149621616,1.09090819895097,0.348825447538126,0.12588571327452,-0.0892912658017313,-0.946001308019508,-1.33732324529513,-0.589186963351104,-0.742409671127548,-1.06005944685848,-1.06356693975423
3.00562788730227,0.595537490200811,0.695745039782608,0.0500791619997203,2.64879158676802,2.38003216816939,1.88718302367566,4.62870803300286,1.07506225968838,-1.43767491034887,0.543066551023645,-1.33848297161417,-1.80281647063354,-0.59928613469178,-0.479027811783637,-0.447333813304638,-1.06533080548624
1.00028441999972,0.36184063335288,1.2670730151891,0.617240755731491,2.56262867258744,3.65032361448663,2.76337514181078,2.59226525040618,1.5540695187662,-1.05476210456355,1.56186525590897,-0.305636488470318,-1.57006985796434,-0.659488961907069,-0.772003138469561,-1.68126070489806,-1.64409924879957
-1.57801432367498,-1.32077673595222,0.749922692622879,0.991326062235424,0.925533303156406,3.2798219426441,3.03297271662159,0.545432453612576,0.271566212202993,-0.0862179487536232,0.96463842890723,1.36757481422272,-0.639083407287522,-0.524179675983455,-0.654615718012911,-0.601548834435261,0.0626613301293906
-0.432103770930669,-1.64795233553933,-1.00674665704651,1.3774786366911,-0.453073323732888,1.00388310132571,0.808792724432425,-0.384473817011928,-0.130181811539699,-0.407188977132494,0.859245459436333,0.0868451751243458,0.582836309225798,0.156779012958208,1.01741518681079,0.74049394998834,1.4578791241434
-0.432103770930669,-1.22729799321305,-1.69628042046813,1.32920956488414,-0.280747495371726,0.31580856790387,0.202198181108106,-0.0571883698088906,1.60042505996728,-1.47146133438875,0.648459520494542,-0.64647582790779,1.57200941306991,2.2400517651459,1.69707848676568,0.877964444695933,1.13443024553744
-0.718581409116746,-0.806643650886774,-1.08555051572326,0.834451578862807,-0.970050808816372,-0.372265965517969,-0.33699696851351,-0.5611040583596,-0.686448305952658,-1.45644514592658,-0.475732153861684,-1.19388446397403,0.233716390221992,0.32062090917441,0.00334570589116631,0.634858727739347,0.868086520005052
1.00028441999972,0.689016232939983,0.979767280430089,0.206953645372338,-1.05621372299695,-0.531052396307624,-0.539195149621616,-0.187063547270414,-1.15000371796346,-0.70375869926034,-0.791911062274372,-0.636147363076352,-0.406336794618318,-0.53231784318031,-0.227483339376531,-0.132288649493553,-0.458560993677362
