p.H,DO,EC,WT,BOD,COD,TOC,Chla,SS,TN,T.P,NH3N,PO4P,Flow,Rain,logTC,logFC
-0.425279566,-1.31957382,-1.749433566,1.396240832,-0.245006768,-0.17566021,-0.899775971,-0.271178117,0.102937857,-1.519713719,-0.561501368,-1.035667539,0.038483212,1.126992133,3.600924886,1.372377408,1.26891737
0.402291481,-0.328546951,-2.319930283,0.758445249,-2.329660931,-1.538541152,-2.380482451,-1.405945485,-0.387054245,-1.623618083,-1.057488075,-1.314511983,-0.469839816,3.022331445,1.613230329,0.823512951,0.679768979
-0.701136581,0.059246172,-1.318870006,0.248208781,-1.107622284,-1.084247505,-1.7289716,-0.215719561,-0.584631705,-1.153550744,-0.968654635,-1.134373537,-0.555996262,-0.411369018,-0.253131011,-0.584795391,-0.015875556
-0.14942255,-0.199282577,-0.059471592,-0.606437301,-1.467045415,-1.03881814,-1.492058563,-1.073194152,-0.845433953,-0.177948712,-0.739168248,-0.47242644,-0.288911281,-0.431392004,-0.617130659,0.100231941,-0.200952733
-0.14942255,1.093361165,-0.167112482,-1.43557156,-1.107622284,-1.03881814,-1.669743341,-1.354752972,-0.521406918,-0.250881583,-0.554098582,-0.475511003,-0.263064347,-0.357151282,-0.284697376,0.376939168,0.206328718
-0.701136581,0.921008666,0.650958283,-1.66517797,-1.107622284,-0.675383222,-1.018232489,-1.337688801,-0.813821559,0.612323902,-0.531890222,0.484404824,-0.11659839,-0.449670359,-0.886431212,0.012265332,-0.966524618
-0.425279566,0.619391793,-0.812957822,-1.537618853,-1.251391536,-1.220535599,-1.255145526,-1.670440135,-0.624147197,-0.24388802,-0.568904155,-0.030717101,-0.107982745,-0.067515843,-0.586550743,0.854183302,-0.527978244
0.402291481,1.22262554,-0.414686529,-0.619193213,0.473839495,0.68749772,-0.24826512,0.778268397,0.063422365,0.150748747,-0.324612195,0.277122229,-0.547380617,-0.03487784,-0.321195986,0.163763381,-0.412688841
0.678148497,0.231598671,0.069697476,-0.325807244,0.042531737,0.369492166,-0.485178157,0.633222944,-0.473988327,0.782667114,-0.828001688,0.992740712,-0.633537063,-0.502760795,-0.518485768,-0.75853787,-1.113637246
1.229862528,0.274686795,-0.016415236,0.643642043,0.977031879,1.732373108,0.107104435,1.196340585,-0.402860442,0.163237253,0.223194018,0.755229405,0.589884464,-0.046070313,-0.216632401,0.03147643,-0.059283551
-0.425279566,-0.802516323,-0.597676042,1.00080757,0.18630099,1.050932637,-0.070580342,1.000102619,-0.339635654,-0.187439976,-0.376431702,0.035909448,-0.219986124,-0.100127006,-0.244252971,0.871709216,1.231790274
0.126434465,-1.061045072,-1.028239602,1.281437627,-0.532545273,-0.629953858,-0.840547712,-0.177325176,-0.142058194,-0.999692359,-0.524487435,-0.848743056,-0.435377238,1.139768194,2.334324484,-0.376506637,0.414994163
0.954005512,-1.061045072,-1.146644581,1.625847243,-0.460660647,0.187774708,-0.603634675,0.458315192,-0.434472835,-1.044151438,-0.220973182,-0.674773736,-0.013210655,0.370896283,1.861815455,-0.818361905,0.16236242
1.229862528,-0.457811325,-1.340398184,1.051831217,-0.820083778,-0.857100681,-1.077460749,0.240747012,-0.742693674,-1.153051204,-0.502279075,-1.043687402,-0.40091466,-0.197074759,-0.305412803,-0.566932439,0.249457563
0.402291481,-0.026930078,0.005112942,0.46505928,-0.748199152,-0.675383222,-0.95900423,0.710011713,-0.51350382,-0.281353535,-0.931640701,-0.80247462,-0.780003021,-0.445214842,-0.746355467,-1.532374403,-0.879569051
0.954005512,0.360863045,0.295743345,-0.517145919,0.689493374,-0.766241952,-0.662862934,0.296205567,-0.165767489,0.144254724,-0.709557102,-0.702534797,-0.650768352,-0.451146584,-0.132784244,-0.141929012,0.069823831
0.126434465,0.705568043,1.253747267,-1.20596515,-0.676314526,-1.03881814,-0.840547712,-1.346220887,-0.782209166,0.429492185,-0.620723662,-0.087473049,-0.426761594,-0.49610436,-0.87952607,-0.64630461,-0.849979035
0.402291481,1.610418662,1.382916335,-1.43557156,-0.820083778,-0.857100681,-1.018232489,-0.740442818,-0.632050296,1.451551457,-0.879821195,1.014332649,-0.866159466,-0.592998433,-0.809488197,-1.975072263,-2.477150782
0.678148497,1.179537415,1.350624068,-1.20596515,1.048916505,0.460350896,0.403245731,0.586296474,-0.078833407,2.128428443,-0.576306942,2.067402262,-0.831696888,-0.647001445,-0.985076103,-1.687579857,-1.745077029
0.678148497,0.31777492,1.081521843,-0.848799623,1.408339637,0.778356449,1.113984842,0.411388721,-0.394957343,1.05591561,-0.220973182,1.440002264,-0.573227551,-0.612216204,-0.066692167,-0.669223113,-1.024867197
0.126434465,-0.888692573,0.758599173,-0.070689011,1.408339637,0.096915978,-0.011352083,0.385792465,-0.292217064,0.15824185,-0.561501368,0.322773753,-0.581843196,-0.495433349,-0.45338014,-0.244725242,-0.414363747
0.678148497,0.102334296,0.274215167,0.490571103,1.048916505,0.505780261,0.52170225,1.196340585,-0.055124111,-0.313823649,-0.465265142,-0.17939301,-0.711077864,-0.171227393,-0.517499319,-0.854593363,-0.868961309
1.229862528,-0.113106327,-0.199404749,0.975295747,0.042531737,0.278633437,0.936300064,0.714277756,-0.205282981,-0.429716978,-0.650334808,-0.159034898,-0.736924798,-0.415770854,-0.359667494,-1.509624418,-1.11321852
0.678148497,-1.061045072,-0.662260576,1.141122599,0.114416364,0.233204072,-0.129808601,0.620424816,-0.26060467,-0.637026166,-0.176556462,-0.330536569,-0.245833058,0.723070002,1.306444718,-0.878522977,-0.341505311
-0.701136581,-0.888692573,-2.201525304,0.937028012,-0.963853031,-0.857100681,-1.195917267,-1.290762331,1.075018962,-1.476753261,0.060332711,-1.149179437,-0.133829679,3.275356493,2.58192316,1.683462391,2.012296743
0.126434465,-0.414723201,-0.802193733,0.949783924,-0.6044299,-0.857100681,-0.840547712,-0.936680784,-0.592534804,-0.937749373,-0.620723662,-0.933260067,-0.521533684,-0.256123779,0.079302272,-0.340780735,0.126351929
0.126434465,0.016158047,-0.263989283,0.350256075,-0.460660647,-0.902530046,-0.899775971,-1.346220887,-0.521406918,-0.712456738,-0.746571035,-0.980762328,-0.555996262,-0.317695801,-0.034139353,-0.056490179,0.682281339
0.126434465,0.834832417,0.037405209,-0.478878184,-0.676314526,-1.084247505,-0.95900423,0.155426157,-0.450279032,-0.370771233,-0.828001688,-0.713639222,-0.719693509,0.187817484,-0.132784244,-0.263430785,-0.205279575
-1.252850613,0.145422421,0.640194194,-1.320768355,-1.538930041,-1.856546705,-1.373602045,-1.717366605,-0.877046347,-0.186940436,-0.635529235,-0.229979834,-0.168292257,-0.18955943,-0.601347477,0.845420344,0.81613429
-1.252850613,1.007184916,0.500261037,-1.461083383,-1.826468547,-1.765687976,-1.195917267,-1.559523024,-0.766402969,0.348566671,-0.716959888,0.45109155,-0.443992883,-0.344348381,-0.604306824,-0.513175067,-1.427542655
-0.701136581,1.308801789,0.704778728,-1.346280178,-0.532545273,-1.084247505,-0.722091193,-0.672186134,-0.742693674,0.82063217,-0.753973822,1.000143662,-0.667999641,-0.412979446,-0.83414942,-0.570808363,-1.468438291
0.126434465,1.050273041,0.79089144,-0.848799623,1.336455011,0.505780261,0.284789213,2.395098595,-0.21318608,0.98597998,-0.480070715,1.279605018,-0.771387376,-0.566023767,-0.709856857,-1.148489468,-1.648351173
-0.425279566,-0.888692573,-0.113292037,-0.159980392,0.401954869,0.006057249,-0.011352083,0.526571875,-0.284313965,-0.013100442,-0.369028915,0.320306103,-0.49568675,-0.307013297,0.365372456,-0.298819651,-0.646477885
-0.976993597,-1.362661945,-0.51156333,0.490571103,0.905147253,-0.221089575,-0.189036861,0.539370004,-0.36334495,-0.24438756,-0.531890222,0.083411709,-0.68523093,-0.379750952,-0.590496539,-0.994969197,-0.601674133
-1.804564644,-1.190309446,-0.716081021,0.873248454,0.18630099,-0.26651894,-0.129808601,0.040243003,-0.228992277,-0.613547776,-0.635529235,-0.353362331,-0.70246222,-0.384931162,-0.121933306,-0.46413621,-0.308705057
0.402291481,-1.061045072,-1.286577739,1.166634422,-0.6044299,-0.26651894,-0.366721638,0.569232303,-0.51350382,-1.165040169,-0.554098582,-0.92153873,-0.564611907,0.133519226,0.550824852,-0.457226955,0.088108228
-0.14942255,-1.233397571,-0.705316932,1.370729009,-0.532545273,-0.584524493,-0.425949897,0.697213585,-0.434472835,-0.757415357,-0.161750889,-0.717957609,-0.375067726,-0.319843038,0.322955153,-0.5986139,0.122164662
-0.425279566,-0.630163824,-0.371630173,0.886004365,-0.460660647,-0.811671316,-0.781319453,-0.237049775,-0.584631705,-0.598062029,-0.435653995,-0.628505299,-0.49568675,-0.367672744,-0.412935735,-0.637710171,-0.03737019
-0.976993597,-0.285458826,-0.468506974,0.38852381,-0.532545273,-0.811671316,-0.366721638,-0.207187476,-0.529310016,-0.584574444,-0.694751528,-0.853061444,-0.581843196,-0.504934873,-0.173228649,-1.745718708,-0.926606011
-1.804564644,-1.621190694,-0.08099977,-0.185492216,-0.6044299,-1.03881814,-0.722091193,-0.881222228,-0.805918461,-0.336302959,-0.072917449,-0.398396942,-0.11659839,-0.328968796,0.132570513,0.441650237,0.676000439
-2.08042166,-0.156194452,-0.167112482,-1.027382386,-1.970237799,-1.674829246,-2.321254192,-1.542458853,-1.01139902,-0.383759279,-0.317209408,-0.748186321,-0.151060968,-0.270456586,-0.485932954,0.635951962,0.101367905
-0.425279566,1.394978039,0.650958283,-1.333524267,-1.75458392,-1.583970517,-0.722091193,-0.646589878,-0.869143248,0.548882296,-0.650334808,-0.477978653,-0.607690129,-0.477289196,-0.579645601,-1.410535593,-1.906426363
-0.701136581,1.050273041,-0.016415236,-1.295256532,-1.107622284,-1.402253058,-0.603634675,-0.996405382,-0.592534804,-0.127994691,-0.428251208,-0.422456529,-0.297526925,-0.271637566,-0.624035802,-1.090687654,-1.780808369
-0.425279566,0.360863045,-0.425450618,-0.695728683,-0.173122142,-0.675383222,-0.24826512,0.117031772,0.268902924,-0.414231232,-0.265389902,-0.70068406,-0.521533684,-0.17855484,-0.525390911,-0.658100898,-1.323838023
-0.425279566,0.188510546,-0.780665555,-0.057933099,0.258185616,-0.448236399,-0.366721638,0.880653423,-0.26060467,-0.924761327,-0.554098582,-0.961021129,-0.70246222,-0.112580981,0.755019776,-0.38577515,-0.417853136
-1.252850613,-0.070018203,-0.748373288,0.554350662,-0.388776021,-0.584524493,-0.307493379,0.944644064,-0.473988327,-0.797878114,-0.531890222,-0.701917885,-0.530149328,-0.199034113,-0.003559436,0.007209779,0.399222126
-1.252850613,-1.017956947,-0.737609199,0.9242721,-0.748199152,-0.493665763,0.284789213,-0.053609937,-0.718984378,-0.829848687,-0.487473502,-0.667370786,-0.331989504,-0.242623026,0.075356476,0.540570543,0.008829317
-1.252850613,-1.31957382,-1.361926362,1.166634422,-0.820083778,-0.902530046,-0.189036861,-0.296774373,-0.426569737,-1.202505685,-0.339417768,-0.848126144,-0.185523546,0.69053936,1.90225986,0.151461537,0.572295807
-1.528707628,-2.267512565,-0.425450618,1.523799949,-0.388776021,-0.130230846,0.462473991,0.739874012,-0.505600721,-0.918766845,-0.058111875,-0.47982939,0.09017708,-0.301752566,-0.270887091,0.130228218,0.206607869
-0.976993597,-1.190309446,-0.866778267,0.886004365,-0.676314526,-0.857100681,-0.485178157,0.249279097,-0.553019312,-1.034660174,-0.443056782,-0.845658494,-0.254448703,0.084535381,1.408048956,0.445189124,0.580112037
-2.356278675,-1.061045072,-1.469567252,0.31198834,-1.467045415,-1.356823693,-1.136689008,-1.504064468,-0.339635654,-1.264448671,-0.146945315,-1.011607952,0.167717881,0.255079685,1.067724081,1.207566405,1.372482428
-0.976993597,0.533215544,0.155810188,-0.491634096,-0.891968405,-1.03881814,-0.662862934,0.193820542,-0.584631705,-0.040075613,-0.361626128,-0.536585339,-0.392299015,-0.46188277,-0.759179303,0.073943069,0.251690771
-0.976993597,0.576303668,0.769363262,-1.116673768,-0.676314526,-0.720812587,-0.24826512,0.121297815,-0.481891426,0.206197711,-0.665140382,-0.437262429,-0.719693509,-0.487595934,-0.626995148,-0.462788063,-0.42273828
-0.976993597,1.524242413,0.812419618,-1.397303825,-0.748199152,-0.766241952,-0.485178157,-0.032279723,-0.56092241,0.381036785,-0.724362675,-0.342257906,-0.754156087,-0.568358888,-0.954496187,-1.217582015,-1.525245539
-0.425279566,1.825859286,1.253747267,-1.28250062,0.330070242,0.096915978,0.758615287,1.09395556,-0.1104458,0.993473084,-0.428251208,0.65714032,-0.745540442,-0.441886625,-0.656588616,-0.521600987,-1.531666015
0.402291481,2.256740534,0.769363262,-0.759508241,1.264570384,1.596085014,1.350897879,2.463355279,-0.007705521,1.290199969,-0.672543168,1.059367261,-0.762771731,-0.766173102,-0.742409671,-0.520589877,-1.534876252
-1.528707628,0.403951169,0.13428201,-0.057933099,1.623993516,1.278079461,1.291669619,-0.403425442,-0.489794524,0.233672422,-0.391237275,0.370892927,-0.538764973,-0.538082845,-0.479027812,-0.528510242,-1.048036738
-0.425279566,-0.414723201,0.952352775,0.579862485,0.617608748,1.686943744,1.469354397,-0.360765014,-0.402860442,0.877080214,-0.583709728,0.715130094,-0.59045884,-0.638224613,-0.772003138,-2.561684844,-2.104204915
-0.701136581,-0.673251949,-0.059471592,0.898760277,1.336455011,2.368384215,2.239321767,0.496709576,-0.189476785,-0.566590996,-0.783584968,-0.566814051,-0.866159466,-0.274080048,-0.654615718,-2.885914262,-1.878092526
-2.632135691,-2.138248191,-0.888306445,1.294193539,-0.820083778,0.096915978,0.52170225,-0.987873297,-0.458182131,-0.917767765,-0.265389902,-0.453919066,-0.047673233,-0.245602317,1.017415187,0.160393013,0.673208928
-2.08042166,-2.698393812,-1.017475513,1.332461274,-0.891968405,-0.039372116,0.166332695,-1.269432118,-0.189476785,-0.719450301,-0.228375969,-0.052309038,-0.0218263,1.646381937,1.697078487,0.902716603,1.464881441
-0.976993597,-0.50089945,-0.909834623,0.84773663,-0.963853031,-0.448236399,-0.366721638,-0.202921433,-0.442375934,-1.259453269,-0.790987755,-0.980145416,-0.581843196,0.37940471,0.003345706,-1.036761763,-0.368722543
-0.701136581,-0.50089945,0.338799701,0.23545287,-0.101237515,-0.26651894,0.047876176,0.223682841,-0.473988327,-0.258874226,-0.894626768,-0.321282881,-0.650768352,-0.430398906,-0.227483339,-0.731237888,-0.452607447
0.678148497,1.179537415,1.32909589,-0.631949124,0.18630099,0.414921531,0.52170225,0.189554499,-0.189476785,0.327585982,-0.924237915,-0.134358398,-0.848928177,-0.477181834,-1.049195283,-1.617476199,-1.092282187
1.229862528,1.13644929,2.179458922,-1.231476973,0.258185616,0.142345343,0.640158768,-0.126132664,0.095034758,0.737208955,-0.702154315,0.654055758,-0.857543822,-0.224962001,-0.78877277,0.291500335,0.233127223
-0.425279566,1.696594912,2.2009871,-1.43557156,0.977031879,1.232650096,1.23244136,0.547902089,-0.244798473,1.597916739,-0.642932022,1.792259293,-0.805849954,-0.702400161,-0.687168532,-0.543845417,-1.167094681
0.402291481,1.610418662,2.061053943,-1.346280178,0.761378,1.323508826,1.410126138,1.123817859,-0.157864391,2.936684505,-0.257987115,3.985383179,-0.719693509,-0.624965424,-0.852891949,-1.072993221,-0.947402768
-0.14942255,-0.759428199,0.317271523,-0.682972771,0.689493374,1.005503273,1.291669619,-0.074940151,0.727282632,0.672768268,-0.095125809,1.241973356,-0.624921418,0.129036869,0.07239713,0.623144563,0.833162507
0.126434465,-0.5870757,0.080461565,-0.057933099,0.473839495,0.914644543,0.995528323,-0.096270364,2.497576677,0.581851949,-0.065514662,0.854552316,-0.547380617,0.267802064,0.186825203,0.967427672,1.172470666
0.402291481,-0.543987575,-0.543855597,0.567106573,0.833262627,0.823785814,0.936300064,0.172490328,1.620332753,-0.50414847,-0.213570395,-0.109064986,-0.504302395,0.127104356,-0.227483339,1.374231111,1.610319163
0.678148497,-0.802516323,0.274215167,1.141122599,1.120801132,1.232650096,1.410126138,0.270609311,0.656154746,0.137261162,-0.620723662,0.544245335,-0.693846575,0.009543127,1.123951669,0.198478173,0.680187706
1.781576559,-0.156194452,-0.360866084,1.485532214,1.408339637,1.641514379,1.469354397,1.145148072,2.173549642,-0.069548486,0.015915991,0.250594992,-0.090751456,0.937605824,-0.23636138,0.765542619,1.090400244
1.781576559,0.059246172,-0.145584304,1.587579508,1.192685758,1.823231838,1.410126138,1.554688175,0.561317565,-0.320317672,0.112152218,0.210495681,-0.142445323,0.738154342,2.837413428,0.70605562,1.013494116
-0.14942255,-1.147221321,-0.673024665,0.949783924,-0.173122142,-0.084801481,0.107104435,-0.646589878,-0.458182131,-0.403740887,-0.161750889,0.042695485,0.012636279,-0.423608269,0.209513528,1.969606649,2.426556971
-0.14942255,-0.371635076,-0.220932927,0.171673311,-0.101237515,-0.448236399,0.52170225,-0.420489613,-0.521406918,-0.370771233,-0.398640062,-0.030717101,-0.314758214,-0.552791419,0.16315043,0.583037182,1.150138578
1.229862528,0.059246172,0.629430105,-0.466122273,0.042531737,0.369492166,1.23244136,0.56496626,-0.434472835,0.001885764,-0.021097942,0.025421935,-0.349220793,-0.670647893,-0.604306824,1.08202019,1.272127608
1.505719544,0.921008666,1.178398644,-1.103917856,-0.748199152,-0.221089575,0.936300064,0.791066525,-0.521406918,0.491435171,-0.531890222,0.067371984,-0.59045884,-0.555931753,-0.750301262,0.352166962,0.190975408
1.229862528,1.265713664,1.382916335,-1.320768355,-0.245006768,0.051486613,0.877071805,-0.070674108,-0.473988327,1.755271906,-0.428251208,0.940920064,-0.711077864,-0.725402438,-0.908133088,-1.682355787,-1.763780152
1.229862528,1.22262554,0.833947796,-1.218721062,1.120801132,2.368384215,2.357778285,3.052069177,0.23729053,0.955508027,-0.124736955,0.820622129,-0.762771731,-0.702641725,-0.704924612,0.234204076,-0.249245873
1.229862528,0.360863045,1.049229576,-0.644705036,0.689493374,1.641514379,1.469354397,0.983038448,-0.308023261,1.29219813,-0.132139742,1.664558409,-0.68523093,-0.661897902,-0.735504529,0.414687292,-0.32866436
2.609147606,-0.242370702,0.188102455,-0.223759951,0.689493374,1.823231838,1.528582656,0.023178832,1.08292206,0.44198069,1.081917271,0.908223702,-0.073520167,-0.402672708,-0.234388482,1.120273869,0.691632901
0.678148497,-0.630163824,-0.08099977,0.452303368,-0.173122142,0.642068355,0.699387027,0.25354514,-0.221089178,-0.296839282,-0.109931382,0.120426458,-0.530149328,-0.466445649,-0.292588968,0.523044628,0.596861103
1.505719544,-1.31957382,-0.339337906,0.937028012,0.977031879,2.095808026,1.587810915,0.859323209,-0.142058194,-0.625037201,-0.087723022,0.05133226,-0.599074485,-0.505820608,0.48867857,0.497766867,-0.080359459
0.954005512,-1.664278818,-1.071295958,1.153878511,-0.676314526,0.59663899,1.647039175,-0.586865279,-0.094639604,-0.781393287,-0.361626128,-0.320049056,-0.237217413,0.029539272,1.319268554,1.358895936,1.526155107
0.678148497,-0.845604448,-0.899070534,1.408996744,-0.748199152,0.505780261,1.23244136,0.372994337,0.28470912,-0.88230041,-0.228375969,-0.537819164,-0.375067726,0.482015801,-0.430691815,0.328068829,1.141205743
0.126434465,-0.759428199,-1.221993205,0.949783924,-0.891968405,-0.811671316,-0.95900423,-0.65085592,-0.576728607,-1.135567297,-0.613320875,-0.80740992,-0.288911281,0.205934796,0.565621585,0.849970341,1.364666197
1.229862528,0.274686795,-0.705316932,0.324744251,-0.820083778,-1.084247505,-0.781319453,0.134095943,-0.458182131,-0.763409839,-1.101904795,-0.846275406,-0.780003021,-0.230034848,0.408776208,-0.51603988,-0.060539731
0.954005512,0.31777492,0.672486461,-0.274783597,-0.029352889,-0.17566021,0.699387027,0.355930166,-0.584631705,0.338076326,-0.931640701,0.164844157,-0.392299015,-0.363727196,-0.845000358,-0.902284073,-0.513462387
0.954005512,1.524242413,1.32909589,-1.027382386,0.761378,0.732927084,1.173213101,1.136615987,-0.165767489,0.734711254,-0.709557102,0.340047303,-0.642152708,-0.560682515,-0.758192854,-0.177317878,-0.016015131
