"number","site","month","pH","DO","Temp","EC","BOD","COD","SS","T_N","T_P","TOC","NH3_N","PO4_P","Chl_a","Flow","Rain","logTC","logFC"
1,"함평","Jan-15",-0.0741180295820454,1.72239156744792,-1.44538105864721,0.826781034517519,-0.169828690025718,-1.31521294179898,-0.335221689238836,0.669133416420668,-0.693604405247507,-1.48534054972947,0.214769833008099,-0.748886321009151,0.553338201471606,-0.152792224384049,-0.787665067312524,-0.725185703349144,-0.107463873235058
2,"함평","Feb-15",0.892638878009834,1.45274122420754,-1.49324135860242,0.485672945620311,0.517118820190672,-0.645587553676785,0.00598610159355094,0.874872130093892,-0.809365919336104,-1.27920230844088,0.500761183491705,-1.11060243312448,1.5131017750478,-0.575796797034203,-1.01221923787091,-0.62759620694337,-1.11239520211926
3,"함평","Mar-15",1.08599025952821,1.28420975968231,-0.906952684151148,0.680591853561573,1.66203133721799,0.12705712492575,0.454943721109849,1.36331107625884,-0.375260241503867,-0.385936596190309,1.29656320222869,-0.94983971662878,1.35878684753162,-0.746761681355995,-0.885360712945067,-0.347858920907623,-0.409978346811668
4,"함평","Apr-15",0.119233351936332,0.0370769221955519,-0.129222809879055,0.108017561484116,1.43304883381252,-0.285020036995603,0.149652539838767,0.526640307321065,-0.172677591848823,-0.523362090382704,0.938728613942444,-0.46755156714167,0.53828308659198,-0.00386553083388455,0.940235530815286,0.915133919479959,0.886417849491484
5,"함평","May-15",-0.847523555655548,-0.367398592665016,0.433135714594612,-0.830029682983207,0.173645065082477,-0.851626134637462,0.544735245013109,-0.598064660759226,-0.25949872741527,-0.866925825863691,-0.185894377814344,-0.18621681327419,-0.681181218657768,0.172375650256589,-0.252526232280536,-0.142954201723951,0.56328050968033
6,"함평","Jun-15",-0.847523555655548,-0.940405572050822,0.899773639157867,-0.318367549637394,0.517118820190672,-0.130491101275095,0.472902025890501,-0.271930699825375,-0.693604405247507,0.232478127675468,0.241020246820604,-0.789077000133077,-0.16554353403056,0.245117766073595,0.330731353585392,-0.741863179415604,0.00704137121617302
7,"함평","Jul-15",-0.654172174137173,-0.940405572050822,1.11514498895629,-1.26859722585105,-0.0553374383229865,-0.43954897271611,0.401068806767893,-0.779419526885994,0.579772249727054,-0.592074837478901,-0.661165027893379,0.336262015336846,-0.346204912586078,0.469617759072741,0.940235530815286,0.0997853198859782,-0.809880728542651
8,"함평","Aug-15",-0.654172174137173,-1.68194401596186,1.33051633875472,-0.379279708369039,1.08957507870433,-0.182000746515264,0.436985416329197,-0.790087460187568,2.14255268992311,-0.248511101997914,-0.574124182094021,0.898931523071808,-0.161779755310653,0.472738495576169,-0.125667707354696,1.62558135350107,1.78832975814025
9,"함평","Sep-15",-0.267469411100421,-0.940405572050822,1.00745931405708,-1.04931345441713,-0.513302445133913,-0.748606844157124,0.239444063742026,-1.14060526866788,0.348249221549861,-1.00435132005609,-0.923669166018428,-0.46755156714167,-0.579559193220289,0.0977675270457805,-0.227737784881234,0.804701907424602,0.908244203948076
10,"함평","Oct-15",-1.04087493717393,-0.637048935905396,0.373310339650605,-0.964036432192824,0.402627568487941,-1.00615507035797,0.526776940232457,-0.727603850849774,0.0299050578062207,-0.866925825863691,-0.596229793725604,-0.266598171522041,-0.839259924893846,-0.64619031733832,-0.159205018541987,0.443266544312952,0.309555844792784
11,"함평","Nov-15",-1.04087493717393,-0.367398592665016,-0.129222809879055,0.302936469425378,0.0591538133797448,-1.00615507035797,-0.425013213142096,-0.159155404923015,-0.25949872741527,-0.798213078767493,-0.473267329024923,-0.547932925389522,-0.538157627301316,-0.513510757130742,0.170335517472262,0.258100962436274,-0.204851781389429
12,"함평","Dec-15",-1.42757770021068,-0.0303356636145426,-0.835162234218339,0.0471054027524717,-0.742284948539377,-1.46974187751949,-1.28701184261339,0.338427484071856,0.203547328939116,-2.44731900907623,-0.126485546554464,0.77835948570003,-0.929590614171605,-0.259283335995854,-0.376468469277045,-0.181329475236418,0.413607029411412
13,"함평","Jan-16",1.66604440408334,1.75609786035297,-1.56503180853523,0.558767536098284,0.975083827001599,-0.285020036995603,-0.317263384458184,0.526640307321065,-0.60678326968106,0.438616368964061,-1.07150044380464,-0.990030395752706,2.95839280349194,-0.603111284574512,-0.232112216775228,-0.944227492043962,0.2746223151549
14,"함평","Feb-16",-0.654172174137173,1.62127268873278,-1.3496604587368,0.583132399590942,0.0591538133797448,-0.594077908436617,0.401068806767893,0.893160015753734,0.579772249727054,-0.248511101997914,0.0102929254159559,0.0549272614693654,0.688834235388245,0.0839655068399,-0.796413931100513,0.346849177408396,0.918761246121624
15,"함평","Mar-16",0.119233351936332,1.28420975968231,-0.775336859274332,-0.488921594085998,1.20406633040706,-0.336529682235771,0.401068806767893,0.011531527902178,0.000964679284071531,-0.317223849094111,-0.502280944291376,-0.789077000133077,0.20330678052029,-0.0799214184019531,-0.586441200188779,0.906732006771584,0.897467455649146
16,"함평","Apr-16",-0.847523555655548,0.104489508005647,-0.0215371349798425,-0.403644571861696,-0.169828690025718,-0.90313577987763,-0.532763041826007,-0.313078442560019,-0.28843910593742,-0.660787584575098,-0.59484819299863,-0.46755156714167,-0.624724537859168,0.0754397834027011,1.41267417536669,-0.785911849493666,-1.41490967569587
17,"함평","May-16",-0.654172174137173,-0.401104885570064,0.373310339650605,-1.1224080448951,-0.0553374383229865,-0.748606844157124,1.20919252189723,-0.816757293441505,0.203547328939116,-0.592074837478901,-0.941629975469089,0.255880657088994,-0.0225199426741078,0.677741928564211,0.361352376843353,2.36205919640257,2.1938636519523
18,"함평","Jun-16",-0.654172174137173,-0.906699279145775,0.911738714146669,-0.294002686144737,0.631610071893403,-0.0274718107947575,0.975734559748755,-0.342034261521436,0.406129978594159,0.644754610252653,-0.254974414163041,-0.146026134150264,0.0414642955643047,0.343211844413291,0.561118100002433,-0.504797054371269,-0.330406631998321
19,"함평","Jul-16",-1.2342263186923,-0.906699279145775,1.1630052889115,-1.54879315601661,-1.31474120705303,-0.491058617956278,1.96344132268461,-1.22366274937299,1.18752019869219,-0.385936596190309,-0.954064382011855,1.38121967255892,-0.523102512421689,3.57471840744184,2.24673252315496,2.28814515702723,1.94399559063549
20,"함평","Aug-16",-0.654172174137173,-1.41229367272149,1.55785276354195,-0.452374298847012,-0.398811193431181,0.384605351126595,0.778193207161584,-1.37453780606669,0.927056791992843,0.576041863156456,-0.948537979103959,1.09988491869144,-0.42148048698421,0.162466507544675,-1.08950086799814,0.0997853198859782,0.195050600341553
21,"함평","Sep-16",-1.2342263186923,-0.906699279145775,0.863878414191463,-1.39042154331433,-0.627793696836645,-0.38803932747594,-0.622554565729267,-1.1299373353663,0.7244741423378,-0.454649343286506,-0.826957115130252,1.5017917099307,-0.587086750660102,0.471612456631633,1.49724652531725,0.985482489265622,0.0694957497326609
22,"함평","Oct-16",-1.04087493717393,-0.468517471380159,0.373310339650605,-1.46351613379231,-0.742284948539377,-0.0274718107947575,3.07685621908503,-0.595016679815919,4.80506751396083,-0.592074837478901,-0.793798697682878,4.95819011458832,-0.922063056731792,0.801960110417135,1.57452815544448,1.90669614862346,1.59988431095674
23,"함평","Nov-16",-0.654172174137173,0.0707832151005998,-0.440314759587892,-0.245272959159421,-1.2002499553503,-1.36672258703915,-0.442971517922747,-0.154583433508055,0.0588454363283698,-1.34791505553707,-0.726100262061154,0.29607133621292,-0.760220571775807,-0.370407293550891,-0.490203698520901,0.258100962436274,0.674524696885882
